distid,schid,lunch,enrol,staff,exppp,avgsal,avgben,math4,story4,bs,lavgsal,lenrol,lstaff
63010.0,316,2.0999999046325684,386.0,88.5999984741211,5350.0,47167.0,17241.0,84.4000015258789,92.19999694824219,0.36553099751472473,10.761449813842773,5.955837249755859,4.484131813049316
63010.0,1494,14.199999809265137,324.0,103.69999694824219,5350.0,40298.0,14731.0,88.0999984741211,91.5,0.3655516505241394,10.604057312011719,5.780743598937988,4.6415019035339355
63010.0,1571,1.7999999523162842,448.0,122.80000305175781,5350.0,34040.0,12443.0,84.5999984741211,93.5999984741211,0.3655405342578888,10.435291290283203,6.104793071746826,4.810556888580322
63010.0,2556,0.5,201.0,107.5,5350.0,38888.0,14215.0,82.9000015258789,82.9000015258789,0.3655369281768799,10.568441390991211,5.303304672241211,4.677490711212158
63010.0,2995,3.4000000953674316,353.0,107.9000015258789,5350.0,38719.0,14154.0,85.4000015258789,87.80000305175781,0.3655569553375244,10.564085960388184,5.8664679527282715,4.681204795837402
63010.0,3030,2.9000000953674316,417.0,118.9000015258789,5350.0,35134.0,12843.0,94.9000015258789,93.19999694824219,0.36554333567619324,10.466924667358398,6.03308629989624,4.778282642364502
63010.0,3133,0.0,477.0,73.19999694824219,5350.0,57117.0,20879.0,94.0,94.0,0.36554792523384094,10.95285701751709,6.167516708374023,4.2931952476501465
63010.0,4342,1.2999999523162842,237.0,218.60000610351562,5350.0,19120.0,6989.0,77.0999984741211,94.30000305175781,0.3655334711074829,9.858489990234375,5.46806001663208,5.387243747711182
63010.0,5670,3.0999999046325684,359.0,89.0999984741211,5335.0,46753.0,17090.0,85.5,89.0999984741211,0.3655380308628082,10.752634048461914,5.883322238922119,4.48975944519043
63020.0,96,36.599998474121094,326.0,79.30000305175781,5421.0,54982.0,17497.0,50.0,56.5,0.3182314336299896,10.914761543273926,5.7868971824646,4.3732380867004395
63020.0,1392,40.20000076293945,200.0,104.0,5084.0,41098.0,12888.0,66.69999694824219,76.19999694824219,0.3135918974876404,10.623714447021484,5.2983174324035645,4.644391059875488
63020.0,1568,43.099998474121094,224.0,99.0999984741211,4171.0,33397.0,10399.0,56.29999923706055,56.29999923706055,0.3113752603530884,10.416221618652344,5.411645889282227,4.596129417419434
63020.0,4155,14.0,480.0,68.0,4171.0,48304.0,15036.0,80.4000015258789,83.9000015258789,0.3112785816192627,10.785269737243652,6.173786163330078,4.219507694244385
63020.0,4164,45.900001525878906,178.0,98.0,4171.0,43085.0,13537.0,64.9000015258789,64.9000015258789,0.31419286131858826,10.670929908752441,5.181783676147461,4.584967613220215
63020.0,4539,39.099998474121094,430.0,78.0,4171.0,43817.0,13662.0,60.29999923706055,75.30000305175781,0.31179678440093994,10.687777519226074,6.063785076141357,4.356709003448486
63020.0,4590,71.0,511.0,95.4000015258789,4171.0,34908.0,10872.0,60.70000076293945,59.0,0.31144723296165466,10.460471153259277,6.236369609832764,4.558078765869141
63030.0,45,72.4000015258789,492.0,52.70000076293945,2785.0,42374.0,17064.0,43.099998474121094,56.900001525878906,0.4026997685432434,10.654290199279785,6.198478698730469,3.9646155834198
63030.0,275,93.0999984741211,506.0,66.9000015258789,2942.0,37597.0,15122.0,40.599998474121094,45.29999923706055,0.4022129476070404,10.534679412841797,6.226536750793457,4.2031989097595215
63030.0,313,82.0999984741211,364.0,86.30000305175781,3071.0,29900.0,12013.0,8.5,21.299999237060547,0.4017725884914398,10.30561351776123,5.897153854370117,4.457829475402832
63030.0,834,84.0999984741211,454.0,62.79999923706055,3387.0,41638.0,16771.0,41.900001525878906,58.099998474121094,0.40278109908103943,10.636768341064453,6.118097305297852,4.139955043792725
63030.0,1139,77.80000305175781,527.0,54.099998474121094,2971.0,42042.0,16918.0,29.600000381469727,54.900001525878906,0.40240710973739624,10.646424293518066,6.267200469970703,3.9908342361450195
63030.0,1652,61.099998474121094,382.0,116.0,3338.0,23094.0,9308.0,35.29999923706055,49.0,0.40304839611053467,10.047327995300293,5.945420742034912,4.753590106964111
63030.0,2144,47.099998474121094,516.0,59.29999923706055,2727.0,39340.0,15815.0,31.700000762939453,36.70000076293945,0.40200814604759216,10.579997062683105,6.2461066246032715,4.082609176635742
63030.0,2260,78.9000015258789,459.0,55.79999923706055,2870.0,39602.0,15977.0,60.0,70.80000305175781,0.4034392237663269,10.586634635925293,6.129050254821777,4.021773815155029
63030.0,2384,83.19999694824219,675.0,50.70000076293945,2630.0,44122.0,17728.0,30.700000762939453,52.0,0.40179502964019775,10.694713592529297,6.514712810516357,3.9259259700775146
63030.0,2922,66.19999694824219,586.0,49.29999923706055,3126.0,49462.0,19888.0,50.0,47.5,0.40208643674850464,10.8089599609375,6.373319625854492,3.8979239463806152
63030.0,3235,89.5999984741211,415.0,76.19999694824219,3098.0,34939.0,14076.0,43.900001525878906,36.599998474121094,0.40287357568740845,10.461359024047852,6.028278350830078,4.333361625671387
63030.0,4423,70.30000305175781,590.0,54.900001525878906,2775.0,41550.0,16690.0,53.900001525878906,57.900001525878906,0.4016847312450409,10.634653091430664,6.380122661590576,4.0055131912231445
63030.0,4517,0.0,370.0,69.19999694824219,2786.0,33689.0,13464.0,32.70000076293945,38.79999923706055,0.39965566992759705,10.4249267578125,5.913503170013428,4.237000942230225
63030.0,4532,46.29999923706055,381.0,76.0999984741211,3133.0,30442.0,12288.0,47.70000076293945,75.0,0.4036528468132019,10.323578834533691,5.9427995681762695,4.332048416137695
63030.0,5752,82.5,538.0,58.0,2927.0,41217.0,16570.0,21.899999618530273,42.599998474121094,0.40201857686042786,10.626605987548828,6.287858486175537,4.060442924499512
63040.0,1890,6.099999904632568,264.0,72.69999694824219,3866.0,42695.0,13795.0,85.69999694824219,96.4000015258789,0.32310575246810913,10.661836624145508,5.575949192047119,4.286341190338135
63040.0,2200,21.5,275.0,77.0999984741211,5094.0,55304.0,17329.0,87.80000305175781,82.9000015258789,0.31334081292152405,10.920600891113281,5.616771221160889,4.3451032638549805
63040.0,2242,25.399999618530273,316.0,77.19999694824219,3482.0,44709.0,14139.0,67.30000305175781,81.5999984741211,0.31624504923820496,10.707930564880371,5.755742073059082,4.346399307250977
63040.0,2255,22.0,280.0,82.9000015258789,4405.0,55458.0,16388.0,90.9000015258789,81.80000305175781,0.2955029010772705,10.923380851745605,5.63478946685791,4.417634963989258
63040.0,2381,9.399999618530273,246.0,92.30000305175781,4049.0,47920.0,14012.0,100.0,100.0,0.2924039959907532,10.777288436889648,5.505331516265869,4.525043964385986
63040.0,2781,7.599999904632568,333.0,71.80000305175781,4013.0,46260.0,14894.0,78.69999694824219,87.19999694824219,0.321962833404541,10.742033004760742,5.80814266204834,4.273884296417236
63040.0,2800,10.199999809265137,520.0,58.29999923706055,4080.0,56151.0,17980.0,91.9000015258789,87.0999984741211,0.32020801305770874,10.935799598693848,6.253829002380371,4.0656023025512695
63040.0,2805,23.700000762939453,286.0,82.19999694824219,3512.0,41313.0,13057.0,67.9000015258789,82.0999984741211,0.31605064868927,10.62893295288086,5.655992031097412,4.409155368804932
63040.0,2950,26.399999618530273,307.0,62.5,4138.0,52925.0,17185.0,52.900001525878906,67.5999984741211,0.32470476627349854,10.876630783081055,5.7268476486206055,4.135166645050049
63040.0,4057,12.199999809265137,334.0,62.0,4236.0,54413.0,18257.0,84.5999984741211,80.80000305175781,0.3355264365673065,10.90435791015625,5.811141014099121,4.127134323120117
63040.0,4264,13.0,269.0,71.0,4359.0,48965.0,15926.0,70.0,80.0,0.3252527415752411,10.798861503601074,5.5947113037109375,4.2626800537109375
63040.0,4518,23.5,405.0,61.20000076293945,4100.0,53737.0,17333.0,76.4000015258789,85.5,0.3225524425506592,10.891857147216797,6.003887176513672,4.114147186279297
63040.0,5105,31.100000381469727,278.0,70.5,4317.0,48730.0,15959.0,88.0999984741211,90.5,0.3274984657764435,10.794050216674805,5.627621173858643,4.255612850189209
63050.0,464,2.0999999046325684,568.0,86.0999984741211,3355.0,32704.0,12025.0,93.5999984741211,91.5,0.3676920235157013,10.395252227783203,6.342121601104736,4.455509185791016
63050.0,1549,7.099999904632568,438.0,76.30000305175781,3537.0,35628.0,13129.0,68.30000305175781,74.5999984741211,0.36850228905677795,10.480887413024902,6.082219123840332,4.334672927856445
63050.0,1875,12.5,432.0,83.0999984741211,3785.0,36181.0,12927.0,81.80000305175781,88.69999694824219,0.3572869598865509,10.496289253234863,6.06842565536499,4.420044898986816
63050.0,2974,12.100000381469727,287.0,103.80000305175781,4342.0,34287.0,12255.0,79.19999694824219,91.69999694824219,0.3574241101741791,10.442521095275879,5.659482002258301,4.642466068267822
63050.0,4238,36.0,436.0,106.69999694824219,3615.0,30602.0,10953.0,72.4000015258789,72.4000015258789,0.35791778564453125,10.32882022857666,6.077642440795898,4.670021057128906
63060.0,24,26.799999237060547,494.0,67.80000305175781,4728.0,54417.0,18632.0,66.69999694824219,78.19999694824219,0.34239301085472107,10.90443229675293,6.202535629272461,4.216562271118164
63060.0,1311,25.0,526.0,84.5999984741211,5173.0,47819.0,16430.0,55.599998474121094,67.9000015258789,0.3435872793197632,10.775177955627441,6.26530122756958,4.437934398651123
63060.0,1423,19.899999618530273,333.0,91.0,5351.0,49541.0,17396.0,58.0,76.0,0.3511435091495514,10.810555458068848,5.80814266204834,4.510859489440918
63060.0,1948,25.899999618530273,335.0,71.5999984741211,5197.0,59448.0,20216.0,60.0,87.69999694824219,0.34006190299987793,10.992856979370117,5.8141303062438965,4.271095275878906
63060.0,2146,30.0,556.0,75.9000015258789,4510.0,49421.0,16700.0,80.30000305175781,85.9000015258789,0.33791303634643555,10.808130264282227,6.320768356323242,4.329416751861572
63060.0,2295,35.20000076293945,484.0,56.79999923706055,4667.0,61663.0,21458.0,60.0,67.0999984741211,0.3479882478713989,11.029438972473145,6.182085037231445,4.039536476135254
63060.0,4278,47.0,346.0,80.5,6036.0,59991.0,21178.0,64.0999984741211,66.69999694824219,0.3530196249485016,11.00195026397705,5.846438884735107,4.388257026672363
63060.0,5284,22.399999618530273,301.0,58.099998474121094,5318.0,73200.0,25718.0,57.5,80.0,0.35133880376815796,11.200950622558594,5.707110404968262,4.0621657371521
63060.0,5764,18.600000381469727,419.0,62.099998474121094,4835.0,61323.0,20769.0,90.5,91.9000015258789,0.33868205547332764,11.023910522460938,6.03787088394165,4.128746032714844
63060.0,6032,24.0,337.0,76.30000305175781,5259.0,54366.0,18510.0,50.0,92.9000015258789,0.3404701352119446,10.903493881225586,5.820083141326904,4.334672927856445
63070.0,148,25.600000381469727,450.0,77.5999984741211,3209.0,33181.0,10826.0,49.400001525878906,68.19999694824219,0.32627105712890625,10.409732818603516,6.10924768447876,4.351567268371582
63070.0,4076,17.799999237060547,252.0,77.0,4070.0,43588.0,13300.0,82.4000015258789,84.30000305175781,0.30512985587120056,10.682537078857422,5.529428958892822,4.343805313110352
63070.0,5363,15.199999809265137,304.0,77.5999984741211,3515.0,36462.0,11421.0,74.5,78.69999694824219,0.3132302165031433,10.50402545928955,5.71702766418457,4.351567268371582
63070.0,7446,4.900000095367432,466.0,61.79999923706055,3129.0,38618.0,12658.0,85.0,83.80000305175781,0.32777461409568787,10.561473846435547,6.144185543060303,4.123903274536133
63080.0,4830,1.2999999523162842,501.0,84.9000015258789,4969.0,47177.0,14331.0,98.5999984741211,95.9000015258789,0.30377089977264404,10.761661529541016,6.216606140136719,4.441473960876465
63080.0,5076,1.5,456.0,83.69999694824219,4574.0,45334.0,13308.0,94.5,87.69999694824219,0.29355451464653015,10.72181224822998,6.122492790222168,4.427238941192627
63080.0,5160,2.5,469.0,84.0,4795.0,45737.0,13984.0,78.9000015258789,83.30000305175781,0.3057480752468109,10.730663299560547,6.1506028175354,4.430816650390625
63080.0,5349,0.6000000238418579,324.0,101.0,6020.0,49445.0,14826.0,77.80000305175781,84.0999984741211,0.2998483180999756,10.808616638183594,5.780743598937988,4.6151204109191895
63080.0,5538,0.30000001192092896,336.0,98.9000015258789,5923.0,49198.0,15560.0,90.19999694824219,95.0999984741211,0.316273033618927,10.803607940673828,5.817111015319824,4.594109058380127
63080.0,5766,1.2000000476837158,326.0,118.9000015258789,5520.0,41589.0,12467.0,88.0,92.0,0.29976677894592285,10.635590553283691,5.7868971824646,4.778282642364502
63090.0,368,26.399999618530273,411.0,99.5,3669.0,31189.0,9702.0,82.0,76.0,0.3110712170600891,10.347820281982422,6.0185933113098145,4.600157737731934
63090.0,1461,28.100000381469727,510.0,78.5999984741211,3559.0,37283.0,11921.0,77.4000015258789,75.80000305175781,0.3197435736656189,10.52629280090332,6.234410762786865,4.3643717765808105
63100.0,2788,1.0,516.0,59.900001525878906,3738.0,53725.0,21266.0,75.5,85.0999984741211,0.3958306312561035,10.891633987426758,6.2461066246032715,4.092676639556885
63100.0,2843,4.800000190734863,462.0,65.4000015258789,3888.0,52071.0,19816.0,84.0999984741211,90.9000015258789,0.3805573284626007,10.860363006591797,6.135564804077148,4.180522441864014
63100.0,6173,2.299999952316284,483.0,59.79999923706055,3991.0,55491.0,19482.0,86.5,86.5,0.3510839641094208,10.923975944519043,6.18001651763916,4.091005802154541
63100.0,7349,3.700000047683716,514.0,63.0,3924.0,53245.0,20177.0,88.0,81.9000015258789,0.3789463937282562,10.882658958435059,6.242223262786865,4.143134593963623
63110.0,713,7.300000190734863,549.0,60.79999923706055,2602.0,34615.0,11482.0,79.4000015258789,88.19999694824219,0.33170589804649353,10.452042579650879,6.308098316192627,4.1075897216796875
63110.0,868,23.399999618530273,456.0,70.9000015258789,3125.0,35126.0,11639.0,74.69999694824219,79.69999694824219,0.3313499987125397,10.466696739196777,6.122492790222168,4.261270523071289
63110.0,2160,11.100000381469727,217.0,71.19999694824219,3360.0,37839.0,11992.0,72.69999694824219,81.80000305175781,0.3169216811656952,10.541095733642578,5.379897117614746,4.265492916107178
63130.0,1631,64.9000015258789,534.0,67.9000015258789,3096.0,38048.0,12399.0,60.900001525878906,75.0,0.325877845287323,10.54660415649414,6.280395984649658,4.21803617477417
63130.0,1753,55.70000076293945,439.0,76.69999694824219,2927.0,32680.0,11573.0,45.5,50.0,0.35413095355033875,10.394518852233887,6.084499359130859,4.339901447296143
63130.0,2150,51.599998474121094,313.0,75.5,3768.0,41391.0,12960.0,57.900001525878906,71.0999984741211,0.3131115436553955,10.630818367004395,5.746203422546387,4.324132442474365
63130.0,2254,37.900001525878906,278.0,71.80000305175781,3332.0,37061.0,12686.0,92.9000015258789,71.4000015258789,0.34230053424835205,10.520320892333984,5.627621173858643,4.273884296417236
63130.0,3280,43.599998474121094,258.0,150.0,3036.0,15255.0,5643.0,74.30000305175781,77.0999984741211,0.3699114918708801,9.632662773132324,5.552959442138672,5.0106353759765625
63130.0,4159,49.0,253.0,89.4000015258789,3930.0,36389.0,11724.0,84.80000305175781,63.599998474121094,0.3221852779388428,10.502021789550781,5.533389568328857,4.4931206703186035
63130.0,4259,47.70000076293945,453.0,71.0,3240.0,38061.0,12183.0,93.0,85.69999694824219,0.3200914263725281,10.546945571899414,6.115891933441162,4.2626800537109375
63130.0,4422,46.900001525878906,587.0,70.5999984741211,3893.0,42704.0,15260.0,80.0,67.0999984741211,0.3573435842990875,10.66204833984375,6.375024795532227,4.257030010223389
63140.0,1083,33.0,426.0,91.30000305175781,3276.0,34899.0,11522.0,64.19999694824219,73.0999984741211,0.3301527202129364,10.460213661193848,6.054439544677734,4.514150619506836
63140.0,1537,40.900001525878906,416.0,77.4000015258789,3291.0,37000.0,11830.0,48.599998474121094,57.599998474121094,0.3197297155857086,10.518672943115234,6.0306854248046875,4.348986625671387
63140.0,4280,37.0,381.0,89.80000305175781,3566.0,33917.0,10895.0,53.099998474121094,61.20000076293945,0.3212253451347351,10.431672096252441,5.9427995681762695,4.497584819793701
63150.0,2161,2.200000047683716,367.0,89.4000015258789,3829.0,33465.0,11840.0,94.19999694824219,92.30000305175781,0.35380247235298157,10.418255805969238,5.905361652374268,4.4931206703186035
63150.0,2618,16.899999618530273,352.0,89.30000305175781,4033.0,35160.0,12450.0,85.0999984741211,80.9000015258789,0.35409554839134216,10.46766471862793,5.863631248474121,4.492001533508301
63150.0,3715,0.6000000238418579,655.0,63.400001525878906,4285.0,53211.0,18704.0,87.9000015258789,90.69999694824219,0.3515062630176544,10.882019996643066,6.484635353088379,4.149463653564453
63150.0,4227,5.599999904632568,469.0,75.19999694824219,4189.0,43652.0,15389.0,77.5,80.0,0.35253825783729553,10.684004783630371,6.1506028175354,4.320151329040527
63150.0,5163,1.7999999523162842,391.0,82.69999694824219,4811.0,45732.0,16131.0,87.69999694824219,89.5,0.352728933095932,10.73055362701416,5.96870756149292,4.415219783782959
63150.0,5537,7.300000190734863,330.0,90.5,4907.0,42528.0,15022.0,91.69999694824219,97.9000015258789,0.35322609543800354,10.657917976379395,5.799092769622803,4.505349636077881
63150.0,6124,2.700000047683716,548.0,63.400001525878906,4198.0,51990.0,18306.0,91.30000305175781,87.0,0.3521061837673187,10.858806610107422,6.306275367736816,4.149463653564453
63150.0,6364,5.599999904632568,404.0,85.5,4551.0,41814.0,14748.0,94.0,89.5999984741211,0.35270482301712036,10.640986442565918,6.001414775848389,4.448516368865967
63150.0,6365,4.699999809265137,491.0,71.4000015258789,4301.0,47306.0,16669.0,69.5999984741211,85.9000015258789,0.3523654639720917,10.764392852783203,6.196444034576416,4.2682976722717285
63150.0,6939,0.800000011920929,475.0,70.5999984741211,4616.0,51368.0,18089.0,87.9000015258789,90.9000015258789,0.35214531421661377,10.846770286560059,6.1633148193359375,4.257030010223389
63150.0,6940,0.4000000059604645,533.0,68.80000305175781,4428.0,50658.0,17831.0,96.5999984741211,90.80000305175781,0.3519878387451172,10.832852363586426,6.278521537780762,4.231203556060791
63150.0,6941,3.9000000953674316,486.0,70.30000305175781,4344.0,48577.0,17116.0,91.9000015258789,92.9000015258789,0.35234782099723816,10.790904998779297,6.186208724975586,4.252771854400635
63160.0,1401,3.9000000953674316,493.0,91.69999694824219,3749.0,35137.0,12402.0,76.5,76.5,0.3529612720012665,10.467009544372559,6.200509071350098,4.518522262573242
63160.0,1491,1.899999976158142,546.0,75.0999984741211,3902.0,38057.0,14370.0,88.0,89.0,0.3775915205478668,10.54684066772461,6.302618980407715,4.318820476531982
63160.0,3271,36.900001525878906,336.0,115.5,5493.0,36078.0,14146.0,86.69999694824219,90.0,0.3920949101448059,10.493438720703125,5.817111015319824,4.749270439147949
63160.0,5783,3.5999999046325684,411.0,115.0999984741211,5394.0,30304.0,17418.0,83.9000015258789,92.9000015258789,0.5747756361961365,10.319034576416016,6.0185933113098145,4.7458014488220215
63160.0,7372,0.0,776.0,78.0,3630.0,36197.0,13348.0,91.5,86.9000015258789,0.3687598407268524,10.496731758117676,6.6541523933410645,4.356709003448486
63180.0,262,10.399999618530273,433.0,52.599998474121094,2716.0,40408.0,12241.0,83.0,83.0,0.30293506383895874,10.606782913208008,6.070737838745117,3.9627161026000977
63180.0,5180,13.800000190734863,299.0,65.0,2745.0,32334.0,9918.0,62.70000076293945,62.70000076293945,0.30673593282699585,10.383874893188477,5.700443744659424,4.174387454986572
63180.0,5846,14.100000381469727,528.0,63.70000076293945,2944.0,39408.0,12049.0,85.9000015258789,73.9000015258789,0.3057501018047333,10.581724166870117,6.269096374511719,4.154184341430664
63190.0,95,15.199999809265137,319.0,79.9000015258789,3720.0,35765.0,12606.0,52.900001525878906,76.5,0.35246750712394714,10.484724998474121,5.765191078186035,4.3807759284973145
63190.0,170,5.0,547.0,62.0,3182.0,40627.0,13857.0,74.4000015258789,77.80000305175781,0.34107857942581177,10.612188339233398,6.30444860458374,4.127134323120117
63190.0,704,5.199999809265137,479.0,67.0,2782.0,37122.0,12350.0,96.30000305175781,92.69999694824219,0.33268681168556213,10.521965026855469,6.171700477600098,4.204692840576172
63190.0,3054,14.0,460.0,67.0,3483.0,40704.0,14140.0,68.30000305175781,82.9000015258789,0.3473860025405884,10.614081382751465,6.131226539611816,4.204692840576172
63190.0,5624,14.300000190734863,428.0,72.19999694824219,3236.0,35082.0,12220.0,75.0,84.4000015258789,0.34832677245140076,10.46544361114502,6.0591230392456055,4.279439926147461
63190.0,8056,7.5,676.0,63.29999923706055,2577.0,32818.0,11625.0,78.5999984741211,82.5,0.35422635078430176,10.39873218536377,6.51619291305542,4.147885322570801
63200.0,255,4.800000190734863,353.0,88.19999694824219,4547.0,41010.0,13268.0,70.30000305175781,78.4000015258789,0.3235308527946472,10.62157154083252,5.8664679527282715,4.479607105255127
63200.0,994,4.199999809265137,432.0,108.0,4224.0,31080.0,10056.0,85.19999694824219,88.5999984741211,0.32355213165283203,10.344319343566895,6.06842565536499,4.682131290435791
63200.0,1245,7.099999904632568,198.0,108.30000305175781,4667.0,34193.0,11063.0,90.0,90.0,0.32354575395584106,10.439776420593262,5.288267135620117,4.684905052185059
63200.0,1404,3.700000047683716,406.0,76.69999694824219,6275.0,65101.0,21063.0,61.70000076293945,71.69999694824219,0.3235434293746948,11.083695411682129,6.006353378295898,4.339901447296143
63200.0,2012,5.800000190734863,412.0,94.9000015258789,4299.0,36088.0,11676.0,78.80000305175781,86.4000015258789,0.32354244589805603,10.493715286254883,6.021023273468018,4.552823543548584
63200.0,2132,14.399999618530273,460.0,86.0,4505.0,41572.0,13450.0,75.30000305175781,76.5,0.32353508472442627,10.63518238067627,6.131226539611816,4.454347133636475
63200.0,2252,3.5999999046325684,332.0,91.30000305175781,4761.0,41439.0,13407.0,67.30000305175781,70.9000015258789,0.3235357999801636,10.631978034973145,5.8051347732543945,4.514150619506836
63200.0,4537,22.799999237060547,234.0,138.89999389648438,4369.0,24959.0,8075.0,39.5,63.20000076293945,0.3235305845737457,10.12498950958252,5.455321311950684,4.9337544441223145
63200.0,4579,1.7000000476837158,350.0,82.30000305175781,4580.0,44356.0,14351.0,77.80000305175781,71.4000015258789,0.3235413432121277,10.700003623962402,5.857933044433594,4.41037130355835
63200.0,5100,4.400000095367432,296.0,97.5999984741211,4436.0,36135.0,11691.0,67.9000015258789,83.0,0.3235367238521576,10.495017051696777,5.690359592437744,4.580877304077148
63200.0,5865,6.800000190734863,444.0,85.9000015258789,4600.0,42525.0,13759.0,83.0999984741211,91.5,0.32355085015296936,10.65784740447998,6.095824718475342,4.453183650970459
63200.0,7251,1.0,306.0,81.4000015258789,4524.0,44183.0,14295.0,98.0999984741211,98.0999984741211,0.32354071736335754,10.69609546661377,5.72358512878418,4.3993754386901855
63200.0,7444,2.5999999046325684,609.0,70.19999694824219,4514.0,51186.0,16560.0,82.0,88.0,0.32352596521377563,10.843221664428711,6.411818504333496,4.251348495483398
63210.0,877,16.899999618530273,716.0,78.5,2793.0,32067.0,11555.0,64.4000015258789,74.0,0.36033928394317627,10.375582695007324,6.573680400848389,4.363098621368408
63210.0,1699,18.799999237060547,584.0,87.19999694824219,3271.0,34894.0,11625.0,76.80000305175781,75.80000305175781,0.33315181732177734,10.460070610046387,6.369901180267334,4.468204498291016
63210.0,2976,21.399999618530273,762.0,73.5999984741211,2772.0,33311.0,12281.0,65.69999694824219,73.69999694824219,0.368677020072937,10.413642883300781,6.635946750640869,4.29864501953125
63220.0,175,9.199999809265137,432.0,60.400001525878906,2822.0,34965.0,10897.0,71.80000305175781,79.5,0.3116545081138611,10.462102890014648,6.06842565536499,4.10098934173584
63220.0,413,12.800000190734863,312.0,76.5999984741211,3179.0,33486.0,11092.0,78.0,88.0,0.3312429189682007,10.418882369995117,5.7430033683776855,4.338596820831299
63220.0,1965,13.899999618530273,404.0,67.30000305175781,2783.0,30932.0,9464.0,82.0999984741211,85.69999694824219,0.3059614598751068,10.339546203613281,6.001414775848389,4.209160327911377
63220.0,5070,20.399999618530273,543.0,71.30000305175781,3057.0,39333.0,13651.0,67.69999694824219,75.4000015258789,0.34706225991249084,10.579818725585938,6.297109127044678,4.2668962478637695
63220.0,5309,20.100000381469727,560.0,66.4000015258789,2764.0,32729.0,11151.0,62.20000076293945,70.69999694824219,0.340707004070282,10.396017074584961,6.32793664932251,4.19569730758667
63220.0,5759,6.400000095367432,455.0,83.30000305175781,2646.0,23674.0,7466.0,70.80000305175781,77.0999984741211,0.31536707282066345,10.07213306427002,6.120297431945801,4.422448635101318
63220.0,5787,11.5,524.0,72.30000305175781,2852.0,33746.0,12847.0,72.30000305175781,78.5,0.38069698214530945,10.426617622375488,6.261491775512695,4.280824184417725
63220.0,6489,5.099999904632568,511.0,58.70000076293945,3168.0,39860.0,13015.0,87.5,88.5999984741211,0.32651782035827637,10.593128204345703,6.236369609832764,4.072439670562744
63220.0,6490,9.600000381469727,553.0,60.79999923706055,2971.0,36927.0,12247.0,77.9000015258789,79.0999984741211,0.3316543400287628,10.516697883605957,6.3153581619262695,4.1075897216796875
63220.0,7811,7.900000095367432,721.0,50.900001525878906,2606.0,38371.0,12927.0,88.5999984741211,85.69999694824219,0.33689504861831665,10.555057525634766,6.580639362335205,3.9298629760742188
63230.0,347,16.600000381469727,499.0,68.30000305175781,3591.0,40073.0,15480.0,73.0,87.30000305175781,0.38629502058029175,10.598458290100098,6.212605953216553,4.223909854888916
63230.0,531,11.899999618530273,467.0,67.9000015258789,3182.0,35034.0,13675.0,88.30000305175781,83.30000305175781,0.3903351128101349,10.46407413482666,6.146329402923584,4.21803617477417
63230.0,4414,3.0999999046325684,549.0,56.29999923706055,3352.0,42093.0,16575.0,87.0,87.0,0.3937709331512451,10.647636413574219,6.308098316192627,4.030694484710693
63230.0,6280,14.5,520.0,60.400001525878906,3789.0,46730.0,18253.0,81.30000305175781,87.5,0.3906055986881256,10.752141952514648,6.253829002380371,4.10098934173584
63230.0,6281,10.399999618530273,518.0,65.4000015258789,3980.0,45526.0,17779.0,80.5,91.5,0.39052408933639526,10.726038932800293,6.249975204467773,4.180522441864014
63240.0,2684,14.100000381469727,420.0,58.29999923706055,2815.0,37364.0,13626.0,56.900001525878906,63.79999923706055,0.3646825850009918,10.528463363647461,6.040254592895508,4.0656023025512695
63240.0,3380,17.299999237060547,334.0,67.4000015258789,2818.0,36889.0,11734.0,61.79999923706055,74.5,0.31808939576148987,10.515668869018555,5.811141014099121,4.2106451988220215
63240.0,3496,12.800000190734863,383.0,60.79999923706055,3212.0,42380.0,15113.0,81.30000305175781,87.5,0.3566069006919861,10.65443229675293,5.948034763336182,4.1075897216796875
63240.0,3522,25.5,443.0,75.5999984741211,2780.0,28991.0,9393.0,74.5,76.4000015258789,0.3239971101284027,10.274741172790527,6.093569755554199,4.325456142425537
63240.0,7497,4.699999809265137,690.0,54.099998474121094,2571.0,37068.0,13567.0,69.19999694824219,76.5999984741211,0.36600300669670105,10.520509719848633,6.536691665649414,3.9908342361450195
63250.0,1097,28.399999618530273,477.0,43.400001525878906,3419.0,54216.0,24424.0,48.20000076293945,55.400001525878906,0.45049431920051575,10.900731086730957,6.167516708374023,3.7704594135284424
63250.0,2032,40.900001525878906,333.0,40.5,3957.0,71741.0,30731.0,51.0,63.29999923706055,0.42836034297943115,11.180817604064941,5.80814266204834,3.7013020515441895
63250.0,2166,77.69999694824219,305.0,45.900001525878906,4277.0,61244.0,27893.0,37.5,40.599998474121094,0.4554405212402344,11.022621154785156,5.720311641693115,3.826465129852295
63250.0,3006,42.099998474121094,522.0,41.20000076293945,3064.0,52301.0,24186.0,30.0,50.0,0.46243858337402344,10.864770889282227,6.257667541503906,3.7184383869171143
63260.0,178,2.5,465.0,74.5999984741211,3022.0,31455.0,10849.0,78.80000305175781,86.30000305175781,0.34490540623664856,10.356313705444336,6.142037391662598,4.312140464782715
63260.0,410,12.5,561.0,74.0,3251.0,34347.0,11674.0,66.30000305175781,78.4000015258789,0.3398841321468353,10.444270133972168,6.329720973968506,4.304065227508545
