wage,lwage,belavg,abvavg,exper,looks,union,goodhlth,black,female,married,south,bigcity,smllcity,service,expersq,educ
3.3299999237060547,1.2029722929000854,0,1,5,4,0,1,0,0,1,0,1,0,1,25,12
8.460000038146973,2.1353492736816406,0,0,48,3,0,1,0,0,1,0,1,0,0,2304,13
8.649999618530273,2.157559394836426,0,0,3,3,0,1,0,1,0,0,0,1,0,9,12
1.159999966621399,0.14841997623443604,0,0,5,3,0,1,0,1,1,1,0,1,1,25,10
1.9800000190734863,0.6830968260765076,0,0,5,3,0,1,1,1,1,0,0,1,1,25,13
2.569999933242798,0.9439058899879456,0,0,3,3,0,1,0,1,1,0,0,1,1,9,12
2.5799999237060547,0.9477893710136414,0,1,6,4,0,1,1,1,0,0,0,1,1,36,12
2.509999990463257,0.9202827215194702,0,1,10,4,0,1,0,1,1,0,0,0,1,100,12
77.72000122070312,4.353112697601318,0,1,9,4,1,1,1,1,1,0,1,0,1,81,13
4.329999923706055,1.4655674695968628,0,1,26,4,1,1,0,1,1,1,0,1,0,676,12
4.090000152587891,1.4085450172424316,0,0,33,3,1,1,0,0,1,0,0,1,0,1089,8
5.730000019073486,1.7457154989242554,0,0,12,3,1,1,0,1,0,1,1,0,0,144,12
4.809999942779541,1.5706970691680908,0,0,11,3,1,1,0,1,0,0,0,0,0,121,12
7.690000057220459,2.0399208068847656,0,1,10,4,0,1,0,1,0,0,0,1,0,100,12
5.730000019073486,1.7457154989242554,0,0,9,3,1,1,0,1,0,0,0,1,0,81,12
5.880000114440918,1.7715567350387573,0,0,17,3,1,1,0,1,0,0,0,1,0,289,12
4.269999980926514,1.4516137838363647,0,0,37,3,0,1,0,0,1,0,0,0,0,1369,13
9.619999885559082,2.2638442516326904,0,1,28,4,0,1,0,0,0,0,0,0,0,784,16
9.359999656677246,2.236445188522339,0,0,16,3,0,1,0,0,0,0,0,1,0,256,12
3.950000047683716,1.3737156391143799,0,1,2,5,0,1,0,1,0,0,0,1,0,4,12
5.730000019073486,1.7457154989242554,0,0,34,3,1,1,0,1,1,0,0,0,0,1156,12
2.5999999046325684,0.9555113911628723,0,0,7,3,0,1,0,1,0,1,0,1,0,49,12
3.75,1.3217558860778809,0,1,4,4,0,1,0,1,0,0,0,0,0,16,12
5.610000133514404,1.724550724029541,0,1,12,4,0,1,0,1,1,0,0,1,1,144,14
5.730000019073486,1.7457154989242554,0,0,20,3,0,1,0,1,1,1,0,1,0,400,13
3.8499999046325684,1.348073124885559,0,0,17,3,0,1,0,1,1,1,0,1,0,289,12
2.880000114440918,1.0577902793884277,1,0,0,2,0,1,0,1,0,0,0,1,1,0,12
2.75,1.0116009712219238,0,1,7,4,0,1,0,1,0,0,0,1,0,49,12
11.569999694824219,2.448415517807007,0,1,13,4,0,1,0,0,0,1,1,0,0,169,13
4.329999923706055,1.4655674695968628,0,0,4,3,0,1,1,1,0,0,1,0,1,16,13
2.75,1.0116009712219238,0,0,3,3,0,1,0,1,1,0,1,0,0,9,12
5.340000152587891,1.6752257347106934,0,0,5,3,0,1,0,1,0,0,0,1,0,25,10
6.559999942779541,1.8809906244277954,0,0,19,3,0,1,0,0,1,0,0,1,0,361,12
4.679999828338623,1.5432981252670288,0,0,12,3,0,1,0,0,1,0,1,0,0,144,13
1.9800000190734863,0.6830968260765076,1,0,10,2,0,1,0,1,1,0,0,0,0,100,12
7.960000038146973,2.0744290351867676,0,0,18,3,1,1,0,0,1,1,0,1,0,324,12
4.869999885559082,1.5830938816070557,1,0,18,2,0,1,0,1,1,0,1,0,0,324,13
3.1600000858306885,1.1505720615386963,0,0,44,3,1,1,0,1,1,0,0,0,0,1936,10
6.25,1.8325815200805664,0,0,5,3,0,1,0,0,0,0,0,1,0,25,12
3.0,1.0986123085021973,0,1,18,4,0,1,0,1,1,0,0,1,0,324,13
3.75,1.3217558860778809,0,1,12,4,1,1,0,1,0,1,0,1,0,144,12
3.75,1.3217558860778809,0,1,6,4,0,1,0,1,1,0,0,1,0,36,12
6.539999961853027,1.8779371976852417,0,1,13,4,0,1,1,1,0,1,1,0,1,169,13
4.190000057220459,1.432700753211975,0,0,10,3,0,1,0,0,1,0,1,0,0,100,13
5.369999885559082,1.6808278560638428,1,0,20,2,0,1,0,0,1,0,0,0,0,400,12
2.140000104904175,0.7608059048652649,0,1,32,5,0,1,0,1,0,0,0,0,1,1024,16
4.809999942779541,1.5706970691680908,0,0,32,3,0,1,0,1,1,0,1,0,0,1024,12
3.5299999713897705,1.2612978219985962,0,0,8,3,0,1,0,1,1,0,1,0,0,64,12
4.329999923706055,1.4655674695968628,0,0,25,3,0,1,0,1,0,0,0,1,1,625,12
6.130000114440918,1.813194751739502,0,0,18,3,1,1,0,0,1,0,0,1,0,324,12
8.789999961853027,2.173614740371704,1,0,31,2,1,0,0,0,1,0,1,0,1,961,12
8.210000038146973,2.1053528785705566,0,0,30,3,1,1,0,0,1,0,0,0,0,900,12
2.390000104904175,0.8712934255599976,0,0,8,3,0,1,0,0,1,0,0,0,0,64,10
4.579999923706055,1.5216989517211914,0,1,18,4,0,1,0,0,1,0,0,0,0,324,12
6.96999979019165,1.9416152238845825,0,0,16,3,0,1,0,0,1,0,1,0,0,256,13
10.119999885559082,2.314513683319092,0,0,29,3,1,1,0,0,1,0,0,0,0,841,12
3.75,1.3217558860778809,1,0,30,2,0,1,0,0,1,0,0,1,0,900,12
3.5199999809265137,1.2584609985351562,1,0,8,2,0,1,0,0,0,0,0,1,0,64,12
8.40999984741211,2.1294214725494385,0,0,22,3,0,1,0,0,1,0,0,0,0,484,10
7.960000038146973,2.0744290351867676,0,1,15,5,0,1,0,0,1,0,0,1,0,225,12
8.239999771118164,2.1090002059936523,1,0,20,2,1,1,0,0,1,0,1,0,0,400,12
3.2200000286102295,1.1693813800811768,0,0,18,3,0,1,0,0,1,0,0,0,0,324,12
7.960000038146973,2.0744290351867676,0,0,36,3,0,1,0,0,1,0,0,1,0,1296,8
8.649999618530273,2.157559394836426,0,1,11,4,1,1,0,0,0,0,1,0,0,121,12
4.269999980926514,1.4516137838363647,0,0,3,3,0,1,1,0,0,0,0,1,0,9,10
12.65999984741211,2.538447380065918,0,1,22,5,1,1,0,0,1,1,1,0,0,484,12
7.960000038146973,2.0744290351867676,0,0,16,3,1,1,0,0,1,0,0,0,0,256,10
3.490000009536743,1.2499017715454102,0,0,44,3,0,1,0,0,1,0,0,0,0,1936,10
10.119999885559082,2.314513683319092,1,0,20,2,0,1,0,0,0,0,0,1,0,400,13
3.0799999237060547,1.1249295473098755,0,1,5,4,0,1,0,0,1,1,0,1,0,25,13
7.960000038146973,2.0744290351867676,0,0,8,3,1,1,0,0,1,0,0,1,0,64,12
2.75,1.0116009712219238,0,1,2,4,0,1,0,0,0,0,1,0,0,4,12
3.390000104904175,1.220829963684082,0,0,10,3,0,1,0,0,1,0,0,1,0,100,10
5.489999771118164,1.7029281854629517,1,0,7,2,0,1,0,0,1,0,0,1,0,49,12
4.269999980926514,1.4516137838363647,0,0,11,3,0,1,0,0,1,0,0,1,0,121,12
5.710000038146973,1.7422189712524414,0,0,18,3,1,1,0,0,1,1,0,1,0,324,12
3.4600000381469727,1.2412686347961426,1,0,8,2,0,1,0,1,1,1,0,1,0,64,14
15.380000114440918,2.7330679893493652,0,0,37,3,0,1,0,0,1,0,0,1,0,1369,12
8.40999984741211,2.1294214725494385,0,0,12,3,0,1,0,0,0,0,0,1,0,144,13
10.119999885559082,2.314513683319092,0,0,11,3,0,1,0,0,1,1,0,1,0,121,12
3.8499999046325684,1.348073124885559,0,1,7,4,0,1,0,0,1,1,0,1,0,49,12
4.619999885559082,1.5303946733474731,0,1,23,4,0,1,0,0,1,0,0,0,1,529,12
3.4100000858306885,1.2267123460769653,0,0,5,3,0,1,0,0,1,0,0,0,1,25,12
10.579999923706055,2.3589653968811035,0,1,22,4,1,1,0,0,1,1,0,1,0,484,12
10.100000381469727,2.312535524368286,0,0,35,3,1,1,0,0,0,0,1,0,0,1225,13
7.960000038146973,2.0744290351867676,0,0,6,3,0,1,0,0,1,0,0,1,0,36,13
6.809999942779541,1.9183920621871948,0,1,14,4,0,1,0,0,1,0,1,0,0,196,8
7.210000038146973,1.9754689931869507,0,0,37,3,1,1,0,0,1,0,0,1,0,1369,12
6.409999847412109,1.8578592538833618,0,0,32,3,1,1,0,0,1,1,0,1,0,1024,8
4.769999980926514,1.562346339225769,0,0,30,3,1,1,0,0,1,0,0,0,0,900,10
6.050000190734863,1.8000582456588745,0,0,10,3,1,1,0,0,1,0,0,0,0,100,13
3.75,1.3217558860778809,1,0,9,2,1,1,0,0,1,0,0,0,0,81,10
9.15999984741211,2.214846134185791,0,0,14,3,1,1,0,0,1,1,0,1,0,196,13
3.3299999237060547,1.2029722929000854,0,0,19,3,0,1,0,0,1,0,0,0,0,361,10
4.769999980926514,1.562346339225769,0,0,6,3,1,1,0,0,1,0,0,1,0,36,14
5.789999961853027,1.7561322450637817,1,0,28,2,0,1,0,0,1,0,0,1,0,784,12
3.9600000381469727,1.376244068145752,0,0,10,3,0,1,0,1,0,0,1,0,0,100,16
6.409999847412109,1.8578592538833618,1,0,37,2,1,1,0,0,1,1,0,0,0,1369,12
5.550000190734863,1.713797926902771,0,0,41,3,1,1,0,0,1,0,0,0,0,1681,12
12.739999771118164,2.5447466373443604,0,0,18,3,1,0,0,0,1,1,0,0,0,324,10
7.690000057220459,2.0399208068847656,0,1,14,4,0,1,0,0,0,1,1,0,0,196,13
8.170000076293945,2.100468873977661,0,0,12,3,1,1,0,0,0,1,1,0,0,144,16
6.400000095367432,1.8562979698181152,0,0,26,3,0,1,0,0,1,0,0,1,0,676,12
3.569999933242798,1.2725656032562256,0,0,19,3,0,1,1,1,1,0,0,1,0,361,12
6.590000152587891,1.8855533599853516,0,1,22,4,0,1,0,0,0,0,0,0,0,484,10
7.690000057220459,2.0399208068847656,0,0,27,3,0,1,0,0,1,0,0,1,0,729,12
10.260000228881836,2.3282527923583984,0,0,27,3,0,1,1,0,0,0,0,0,0,729,12
7.079999923706055,1.9572738409042358,0,0,25,3,0,1,0,0,1,0,0,0,0,625,10
10.420000076293945,2.3437271118164062,0,0,10,3,0,1,0,0,1,0,0,1,0,100,12
8.079999923706055,2.0893919467926025,0,0,7,3,0,1,0,0,1,0,0,1,0,49,12
4.949999809265137,1.599387526512146,0,1,7,4,0,1,0,0,0,0,0,1,0,49,13
9.8100004196167,2.28340220451355,0,0,24,3,0,1,0,0,1,0,1,0,0,576,13
5.769999980926514,1.7526720762252808,0,1,10,4,0,1,0,0,0,0,1,0,0,100,12
4.809999942779541,1.5706970691680908,0,1,3,4,0,1,0,0,0,0,0,1,0,9,12
11.949999809265137,2.480731248855591,0,0,28,3,0,1,0,0,1,0,1,0,0,784,14
6.119999885559082,1.8115620613098145,0,1,23,4,0,1,0,0,1,0,0,0,0,529,12
4.579999923706055,1.5216989517211914,0,1,37,4,0,1,0,0,0,0,0,0,0,1369,12
2.259999990463257,0.8153648376464844,1,0,18,2,0,0,0,1,1,0,0,0,0,324,10
4.369999885559082,1.474763035774231,0,0,5,3,0,1,0,0,1,0,0,1,0,25,12
7.710000038146973,2.042518138885498,1,0,42,2,0,1,0,0,1,0,0,0,0,1764,8
7.960000038146973,2.0744290351867676,0,0,20,3,0,1,0,1,0,1,0,1,0,400,13
8.930000305175781,2.1894164085388184,0,0,33,3,0,1,0,0,0,0,1,0,0,1089,12
12.270000457763672,2.507157325744629,0,0,25,3,0,0,0,0,1,0,0,1,0,625,10
5.730000019073486,1.7457154989242554,0,1,14,4,1,1,0,1,1,0,0,0,0,196,12
7.260000228881836,1.9823799133300781,0,1,10,4,0,1,0,0,1,0,0,1,0,100,13
4.730000019073486,1.5539251565933228,1,0,21,2,0,1,0,0,1,0,0,1,0,441,5
5.380000114440918,1.6826883554458618,0,0,8,3,0,1,0,0,1,0,0,0,0,64,12
9.0,2.1972246170043945,0,1,42,4,0,1,0,0,1,0,0,0,0,1764,12
4.909999847412109,1.5912739038467407,0,1,10,4,0,1,0,0,1,0,1,0,0,100,12
14.3100004196167,2.6609585285186768,1,0,40,2,1,1,0,0,1,0,0,1,0,1600,10
9.739999771118164,2.2762410640716553,0,1,13,4,0,1,0,0,1,0,1,0,0,169,12
4.130000114440918,1.418277382850647,0,0,39,3,0,1,0,0,1,0,0,0,0,1521,12
3.75,1.3217558860778809,0,0,9,3,0,1,0,0,1,1,0,1,0,81,13
5.260000228881836,1.6601310968399048,1,0,26,2,0,1,0,0,1,0,0,0,0,676,12
21.739999771118164,3.0791537761688232,0,0,24,3,1,1,0,0,1,1,0,0,0,576,12
8.8100004196167,2.1758875846862793,0,0,14,3,1,1,0,0,1,0,0,1,0,196,12
8.170000076293945,2.100468873977661,0,1,12,4,1,1,0,0,1,1,0,1,0,144,13
7.5,2.0149030685424805,0,1,35,4,1,1,0,0,1,0,0,0,0,1225,12
3.4200000762939453,1.2296406030654907,0,0,14,3,0,0,0,0,1,0,0,0,0,196,12
8.890000343322754,2.184926986694336,0,0,18,3,1,1,0,0,1,0,0,1,0,324,12
4.159999847412109,1.425515055656433,0,0,32,3,0,1,0,0,1,0,0,0,0,1024,13
8.170000076293945,2.100468873977661,0,0,23,3,1,1,0,0,1,0,1,0,0,529,12
8.119999885559082,2.094330072402954,0,0,22,3,0,1,0,0,1,1,0,1,0,484,12
10.119999885559082,2.314513683319092,0,0,29,3,0,1,0,0,1,0,0,1,0,841,12
12.5,2.525728702545166,0,0,30,3,1,1,0,0,1,1,0,1,0,900,13
4.329999923706055,1.4655674695968628,1,0,15,2,0,1,0,0,0,0,0,1,1,225,8
5.199999809265137,1.6486586332321167,0,1,10,4,0,1,0,0,0,0,0,0,1,100,12
9.619999885559082,2.2638442516326904,0,1,12,4,0,1,0,0,1,0,0,1,1,144,10
16.030000686645508,2.7744619846343994,0,0,25,3,0,1,0,0,1,1,0,1,1,625,10
9.279999732971191,2.2278614044189453,0,0,29,3,0,1,0,0,1,0,0,1,1,841,12
2.809999942779541,1.0331844091415405,1,0,40,2,0,0,0,0,1,0,0,0,0,1600,8
7.210000038146973,1.9754689931869507,0,0,34,3,0,1,1,0,1,1,0,1,0,1156,5
8.0,2.079441547393799,0,0,18,3,0,1,0,0,1,1,0,1,1,324,12
10.989999771118164,2.3969857692718506,0,0,22,3,1,0,0,0,1,0,1,0,0,484,12
4.46999979019165,1.4973883628845215,1,0,12,2,0,1,0,0,1,1,0,0,0,144,12
7.070000171661377,1.9558604955673218,0,0,10,3,0,1,0,0,1,0,0,1,1,100,12
1.659999966621399,0.5068175792694092,0,1,15,4,0,1,0,0,1,0,0,0,1,225,12
7.929999828338623,2.070652961730957,1,0,39,1,1,1,0,0,1,0,1,0,0,1521,12
5.230000019073486,1.6544113159179688,0,0,18,3,1,1,0,0,0,0,1,0,0,324,12
7.960000038146973,2.0744290351867676,0,0,18,3,1,1,0,0,1,0,0,1,0,324,10
7.03000020980835,1.9501867294311523,1,0,16,2,1,1,0,0,1,0,1,0,0,256,12
3.75,1.3217558860778809,0,0,18,3,0,1,0,0,1,1,0,0,1,324,8
5.289999961853027,1.665818214416504,0,0,4,3,0,1,0,0,0,0,0,1,0,16,13
4.460000038146973,1.495148777961731,0,0,4,3,0,1,0,0,0,1,0,1,0,16,13
7.960000038146973,2.0744290351867676,0,0,39,3,0,1,0,0,1,0,1,0,1,1521,13
5.449999809265137,1.695615530014038,0,0,16,3,0,1,0,0,1,1,0,1,0,256,12
6.869999885559082,1.927164077758789,0,0,23,3,0,1,0,0,1,0,0,1,1,529,12
10.300000190734863,2.332144021987915,0,1,14,4,1,1,0,0,1,0,0,1,0,196,17
8.010000228881836,2.080690860748291,0,0,12,3,0,1,0,0,1,0,1,0,0,144,16
6.25,1.8325815200805664,0,0,40,3,0,1,0,0,1,1,1,0,0,1600,13
7.960000038146973,2.0744290351867676,0,0,44,3,1,1,0,0,1,1,0,1,0,1936,10
3.930000066757202,1.3686394691467285,0,0,8,3,0,1,0,0,1,0,0,1,0,64,13
7.75,2.0476927757263184,0,0,23,3,1,1,0,0,1,0,0,0,0,529,5
4.300000190734863,1.4586150646209717,1,0,11,2,1,1,0,0,0,0,0,0,0,121,12
4.900000095367432,1.5892351865768433,0,0,8,3,1,1,0,0,1,0,0,0,0,64,12
5.559999942779541,1.7155981063842773,0,0,45,3,0,1,0,0,1,0,0,1,0,2025,10
5.730000019073486,1.7457154989242554,0,0,19,3,0,1,0,0,1,0,0,1,0,361,12
5.699999809265137,1.7404661178588867,0,1,19,4,0,1,0,0,1,1,0,0,1,361,13
4.570000171661377,1.5195132493972778,1,0,7,2,0,1,0,0,0,0,0,0,0,49,12
4.150000095367432,1.4231083393096924,0,1,8,4,0,1,0,0,1,0,0,0,0,64,13
4.710000038146973,1.5496878623962402,0,0,34,3,0,1,0,0,1,0,0,0,0,1156,12
7.210000038146973,1.9754689931869507,0,1,20,4,0,1,0,0,1,0,0,1,0,400,12
7.039999961853027,1.9516081809997559,0,0,12,3,1,1,0,0,0,0,0,1,0,144,13
1.4800000190734863,0.3920421004295349,1,0,13,2,0,1,0,0,0,0,0,0,1,169,12
3.369999885559082,1.2149126529693604,0,1,13,4,1,0,0,1,1,0,0,0,0,169,12
9.619999885559082,2.2638442516326904,0,0,4,3,1,1,0,0,0,0,1,0,0,16,12
3.75,1.3217558860778809,0,1,3,4,0,1,0,0,0,0,0,0,0,9,12
7.139999866485596,1.9657127857208252,0,1,17,4,1,1,0,0,1,0,1,0,0,289,12
6.989999771118164,1.944480538368225,0,1,10,4,0,1,0,0,1,0,1,0,1,100,13
8.460000038146973,2.1353492736816406,0,0,26,3,1,1,0,0,1,0,1,0,0,676,10
4.760000228881836,1.5602476596832275,0,0,12,3,0,1,0,0,1,0,0,0,0,144,16
3.9000000953674316,1.3609765768051147,0,1,2,4,0,1,1,1,0,0,0,1,0,4,13
5.769999980926514,1.7526720762252808,0,1,11,4,0,1,0,0,1,0,0,1,1,121,14
8.739999771118164,2.167910099029541,0,1,19,4,0,1,0,0,1,0,0,1,1,361,12
6.559999942779541,1.8809906244277954,0,1,4,4,0,1,0,0,0,0,0,0,0,16,16
4.239999771118164,1.4445632696151733,0,0,9,3,0,1,0,0,0,0,1,0,0,81,13
4.090000152587891,1.4085450172424316,0,1,15,4,0,1,0,0,1,0,1,0,1,225,12
20.989999771118164,3.04404616355896,0,0,25,3,0,1,0,0,1,0,0,0,0,625,10
7.690000057220459,2.0399208068847656,0,0,7,3,0,1,0,0,1,0,0,1,0,49,12
4.579999923706055,1.5216989517211914,0,0,29,3,1,1,0,0,1,0,0,1,0,841,12
6.489999771118164,1.8702625036239624,0,0,28,3,1,0,0,0,1,0,0,1,0,784,12
12.819999694824219,2.551006317138672,0,0,3,3,1,1,0,0,1,0,1,0,0,9,12
9.619999885559082,2.2638442516326904,0,0,9,3,1,1,0,0,1,0,1,0,0,81,13
8.890000343322754,2.184926986694336,0,0,42,3,1,1,0,0,1,0,0,1,0,1764,12
10.579999923706055,2.3589653968811035,0,0,17,3,1,1,0,0,1,0,0,0,0,289,12
7.210000038146973,1.9754689931869507,0,0,29,3,0,1,0,0,0,0,0,0,0,841,5
1.649999976158142,0.5007752776145935,1,0,7,2,0,1,0,0,0,0,0,1,0,49,10
10.579999923706055,2.3589653968811035,0,1,15,4,1,1,0,0,1,0,0,1,0,225,12
3.0399999618530273,1.111857533454895,0,0,15,3,1,1,0,0,1,0,0,0,0,225,12
4.550000190734863,1.5151273012161255,0,0,43,3,0,1,0,0,1,0,0,1,1,1849,10
7.690000057220459,2.0399208068847656,0,0,44,3,1,1,0,0,1,1,0,0,0,1936,10
3.0,1.0986123085021973,0,0,11,3,0,1,0,0,1,0,0,1,1,121,13
12.020000457763672,2.486572027206421,0,1,31,4,1,1,0,0,1,0,1,0,0,961,12
5.989999771118164,1.7900913953781128,0,0,21,3,1,1,0,0,1,1,1,0,0,441,14
8.9399995803833,2.190535545349121,0,0,35,3,1,1,0,0,1,0,0,0,0,1225,13
4.0,1.3862943649291992,0,1,7,4,0,1,0,0,0,0,0,0,0,49,10
1.9800000190734863,0.6830968260765076,0,0,3,3,1,1,0,0,0,1,1,0,0,9,12
1.2699999809265137,0.23901689052581787,0,1,0,4,0,1,0,1,0,0,0,1,0,0,10
5.570000171661377,1.7173950672149658,0,0,10,3,0,1,0,0,1,0,0,1,1,100,5
7.360000133514404,1.9960598945617676,1,0,39,2,0,1,0,0,1,0,0,1,0,1521,12
3.0799999237060547,1.1249295473098755,0,0,5,3,0,1,0,0,1,0,0,1,0,25,12
9.640000343322754,2.265921115875244,0,0,36,3,1,1,0,0,1,1,0,1,0,1296,10
5.090000152587891,1.6272778511047363,0,0,18,3,0,1,0,0,1,0,0,0,1,324,10
10.119999885559082,2.314513683319092,0,0,17,3,1,1,0,0,1,1,0,1,0,289,10
9.619999885559082,2.2638442516326904,0,0,40,3,1,1,1,0,0,0,1,0,0,1600,8
5.769999980926514,1.7526720762252808,0,0,5,3,1,1,0,0,1,0,1,0,0,25,12
8.319999694824219,2.118662118911743,0,1,26,4,1,1,0,0,0,0,0,1,0,676,12
5.730000019073486,1.7457154989242554,1,0,34,2,1,1,0,0,1,0,1,0,0,1156,12
5.730000019073486,1.7457154989242554,0,0,11,3,0,1,0,0,1,0,0,1,0,121,12
7.210000038146973,1.9754689931869507,0,0,43,3,1,1,0,0,1,0,1,0,0,1849,10
8.779999732971191,2.172476291656494,0,0,24,3,1,1,0,0,1,0,0,1,0,576,12
7.960000038146973,2.0744290351867676,0,0,15,3,1,1,0,0,1,0,0,1,0,225,13
9.619999885559082,2.2638442516326904,0,0,11,3,1,1,0,0,1,0,0,1,0,121,12
7.449999809265137,2.008213996887207,0,0,38,3,1,1,0,0,1,0,1,0,0,1444,12
18.459999084472656,2.9156062602996826,0,0,20,3,1,1,0,0,1,0,0,1,0,400,12
8.850000381469727,2.180417537689209,0,1,9,4,1,1,0,0,1,0,0,1,0,81,12
8.0,2.079441547393799,0,0,7,3,0,1,0,0,0,0,0,0,0,49,10
5.730000019073486,1.7457154989242554,0,0,47,3,0,1,0,0,1,1,0,1,0,2209,10
10.609999656677246,2.3617968559265137,0,0,17,3,1,1,0,0,1,0,1,0,0,289,13
6.840000152587891,1.9227877855300903,0,0,45,3,1,1,0,0,1,0,1,0,0,2025,13
7.78000020980835,2.051556348800659,0,1,9,4,1,1,0,0,1,0,0,1,0,81,12
4.210000038146973,1.4374626874923706,0,0,18,3,0,1,0,0,0,0,0,1,0,324,10
10.119999885559082,2.314513683319092,0,0,28,3,1,1,0,0,1,0,0,0,0,784,12
5.559999942779541,1.7155981063842773,1,0,10,1,0,1,0,0,1,0,1,0,0,100,13
5.769999980926514,1.7526720762252808,1,0,24,2,0,1,0,0,0,0,1,0,0,576,10
3.8499999046325684,1.348073124885559,0,0,14,3,0,1,0,0,1,0,0,0,0,196,12
4.329999923706055,1.4655674695968628,0,0,31,3,0,1,0,0,0,0,0,0,0,961,8
4.090000152587891,1.4085450172424316,0,0,3,3,0,1,1,1,0,0,0,0,0,9,10
7.690000057220459,2.0399208068847656,1,0,9,1,1,0,0,0,1,0,1,0,0,81,12
6.980000019073486,1.9430489540100098,0,0,38,3,1,1,0,0,1,0,0,0,0,1444,14
5.690000057220459,1.7387102842330933,0,0,35,3,1,1,0,1,1,0,0,1,0,1225,8
1.2000000476837158,0.18232159316539764,0,0,5,3,0,1,0,1,1,0,0,1,0,25,12
7.480000019073486,2.012232780456543,0,0,3,3,1,1,0,0,0,0,0,1,0,9,16
3.130000114440918,1.1410330533981323,0,1,5,4,0,1,1,1,1,0,0,0,0,25,12
5.610000133514404,1.724550724029541,0,0,13,3,0,1,0,0,1,0,0,0,0,169,12
3.2699999809265137,1.184790015220642,0,0,4,3,0,1,0,1,0,1,0,1,0,16,12
6.25,1.8325815200805664,0,1,10,4,1,1,0,0,1,0,0,1,0,100,12
7.690000057220459,2.0399208068847656,0,1,10,4,1,1,0,0,1,0,0,1,0,100,13
4.0,1.3862943649291992,1,0,23,2,1,1,0,1,0,0,0,1,0,529,12
4.659999847412109,1.5390154123306274,0,1,38,4,0,1,0,1,0,0,0,1,0,1444,10
3.819999933242798,1.3402503728866577,0,0,4,3,0,1,0,0,1,0,0,0,0,16,10
5.239999771118164,1.656321406364441,0,1,13,4,1,1,0,0,1,0,1,0,0,169,12
5.130000114440918,1.6351057291030884,0,0,35,3,1,0,0,1,1,0,0,0,0,1225,10
3.369999885559082,1.2149126529693604,1,0,2,2,1,1,0,1,0,0,1,0,0,4,12
6.409999847412109,1.8578592538833618,1,0,5,2,1,1,0,1,0,0,0,1,0,25,13
4.809999942779541,1.5706970691680908,0,0,13,3,1,1,0,1,1,0,0,1,0,169,12
5.610000133514404,1.724550724029541,0,1,25,4,1,1,0,0,1,0,0,1,0,625,13
7.96999979019165,2.0756845474243164,0,1,9,4,1,1,0,0,1,0,0,1,0,81,13
3.75,1.3217558860778809,1,0,20,2,0,1,0,1,1,0,0,0,0,400,13
5.150000095367432,1.6389967203140259,0,1,10,4,1,1,0,1,1,0,0,1,0,100,10
5.769999980926514,1.7526720762252808,0,1,17,4,1,1,0,0,1,0,1,0,0,289,12
4.940000057220459,1.597365379333496,0,0,46,3,1,1,0,0,1,0,0,0,0,2116,12
3.75,1.3217558860778809,0,0,3,3,0,1,0,0,0,0,0,1,0,9,12
1.9800000190734863,0.6830968260765076,0,1,23,4,0,1,0,0,1,0,1,0,0,529,10
2.5199999809265137,0.9242588877677917,0,1,3,4,0,1,0,1,0,0,0,1,0,9,8
2.930000066757202,1.0750024318695068,0,0,42,3,0,1,1,1,0,0,0,1,0,1764,12
5.090000152587891,1.6272778511047363,0,0,35,3,1,1,0,0,1,0,0,0,0,1225,5
2.4000000953674316,0.8754687905311584,0,1,4,4,0,1,0,0,0,1,0,1,0,16,13
4.869999885559082,1.5830938816070557,0,0,12,3,1,1,0,0,0,0,0,0,0,144,10
6.590000152587891,1.8855533599853516,0,0,20,3,0,1,1,0,1,0,0,1,0,400,13
1.2000000476837158,0.18232159316539764,0,0,4,3,0,1,0,1,1,0,0,1,0,16,12
3.3299999237060547,1.2029722929000854,0,1,8,4,0,1,0,1,0,0,0,1,0,64,12
1.9600000381469727,0.6729444861412048,1,0,1,2,0,1,0,1,0,0,0,1,0,1,13
2.7300000190734863,1.00430166721344,1,0,41,1,0,1,0,0,1,0,0,1,0,1681,8
2.630000114440918,0.9669839143753052,1,0,0,2,1,1,0,1,1,1,0,1,0,0,10
3.75,1.3217558860778809,0,0,1,3,0,1,0,0,0,0,0,0,0,1,10
3.0799999237060547,1.1249295473098755,0,0,8,3,1,1,1,1,1,0,1,0,1,64,10
4.269999980926514,1.4516137838363647,0,1,44,4,0,0,0,0,1,1,0,0,1,1936,12
4.5,1.504077434539795,0,1,11,4,0,1,0,0,1,0,1,0,0,121,8
5.53000020980835,1.7101879119873047,1,0,8,2,0,1,0,0,1,0,0,1,0,64,12
4.090000152587891,1.4085450172424316,0,1,5,4,1,1,1,0,1,0,1,0,0,25,12
4.550000190734863,1.5151273012161255,0,0,5,3,0,1,0,0,1,0,0,1,0,25,12
18.739999771118164,2.9306602478027344,1,0,7,2,0,0,0,0,1,0,0,1,0,49,10
4.119999885559082,1.4158531427383423,0,0,12,3,0,1,0,0,1,0,0,1,0,144,16
5.769999980926514,1.7526720762252808,0,1,20,4,1,0,0,0,1,0,0,0,0,400,5
4.809999942779541,1.5706970691680908,0,0,3,3,1,1,0,0,0,0,0,0,0,9,12
5.769999980926514,1.7526720762252808,0,0,6,3,0,1,0,0,1,0,0,0,0,36,12
4.809999942779541,1.5706970691680908,0,0,42,3,1,1,0,1,1,0,0,1,0,1764,5
