nr,year,agric,black,bus,construc,ent,exper,fin,hisp,poorhlth,hours,manuf,married,min,nrthcen,nrtheast,occ1,occ2,occ3,occ4,occ5,occ6,occ7,occ8,occ9,per,pro,pub,rur,south,educ,tra,trad,union,lwage,d81,d82,d83,d84,d85,d86,d87,expersq
3607,1980,0,0,0,0,0,7,0,0,0,893,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,1,0,0.9072418212890625,0,0,0,0,0,0,0,49
3607,1981,0,0,0,0,1,8,0,0,0,3712,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0.07472354918718338,1,0,0,0,0,0,0,64
3607,1982,0,0,0,0,1,9,0,0,0,2660,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0.17157946527004242,0,1,0,0,0,0,0,81
3607,1983,0,0,0,0,1,10,0,0,0,990,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0.9480025768280029,0,0,1,0,0,0,0,100
3607,1984,0,0,0,0,1,11,0,0,0,1025,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1.2270708084106445,0,0,0,1,0,0,0,121
3607,1985,0,0,0,0,1,12,0,0,0,1530,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0.4354531466960907,0,0,0,0,1,0,0,144
3607,1986,0,0,0,0,1,13,0,0,0,1818,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0.6388120055198669,0,0,0,0,0,1,0,169
3607,1987,0,0,0,0,1,14,0,0,0,714,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1.6775561571121216,0,0,0,0,0,0,1,196
3621,1980,0,0,0,0,0,4,0,0,1,1860,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,1.508497714996338,0,0,0,0,0,0,0,16
3621,1981,0,0,0,0,0,5,0,0,0,2050,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,1.8316054344177246,1,0,0,0,0,0,0,25
3621,1982,0,0,0,0,0,6,0,0,0,2000,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,1.5065804719924927,0,1,0,0,0,0,0,36
3621,1983,0,0,0,0,0,7,0,0,0,2570,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,1.6316550970077515,0,0,1,0,0,0,0,49
3621,1984,0,0,0,0,0,8,0,0,0,1790,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,1.5450165271759033,0,0,0,1,0,0,0,64
3621,1985,0,0,0,0,0,9,0,0,0,2080,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,1,1.8200290203094482,0,0,0,0,1,0,0,81
3621,1986,0,0,0,0,0,10,0,0,1,2295,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,1.641958236694336,0,0,0,0,0,1,0,100
3621,1987,0,0,0,0,0,11,0,0,1,2200,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,1.688990592956543,0,0,0,0,0,0,1,121
3628,1980,0,0,0,0,0,3,0,0,0,2384,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,0,1,0,1.8422160148620605,0,0,0,0,0,0,0,9
3628,1981,0,0,0,0,0,4,0,0,0,2960,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,1.736189603805542,1,0,0,0,0,0,0,16
3628,1982,0,0,0,0,0,5,0,0,0,2690,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,0,0,0,2.291991710662842,0,1,0,0,0,0,0,25
3628,1983,0,0,0,0,0,6,0,0,0,3020,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,1.838028907775879,0,0,1,0,0,0,0,36
3628,1984,0,0,0,0,0,7,0,0,0,2920,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,14,0,0,0,2.331942081451416,0,0,0,1,0,0,0,49
3628,1985,0,0,0,0,0,8,0,0,0,2740,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,14,0,0,0,2.28887939453125,0,0,0,0,1,0,0,64
3628,1986,0,0,0,0,0,9,0,0,0,2809,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,14,0,0,0,2.5101442337036133,0,0,0,0,0,1,0,81
3628,1987,0,0,0,0,0,10,0,0,0,2827,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,14,0,0,0,2.460952043533325,0,0,0,0,0,0,1,100
3653,1980,0,0,0,0,0,2,0,0,0,2414,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,1.6706459522247314,0,0,0,0,0,0,0,4
3653,1981,0,0,1,0,0,3,0,0,0,2485,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.9392770528793335,1,0,0,0,0,0,0,9
3653,1982,0,0,0,0,0,4,0,0,0,2324,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,2.0495851039886475,0,1,0,0,0,0,0,16
3653,1983,0,0,0,0,0,5,0,0,0,2288,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,2.010247230529785,0,0,1,0,0,0,0,25
3653,1984,0,0,0,0,0,6,0,0,0,2288,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,2.091792106628418,0,0,0,1,0,0,0,36
3653,1985,0,0,0,0,0,7,0,0,0,2546,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,2.023338556289673,0,0,0,0,1,0,0,49
3653,1986,0,0,0,0,0,8,0,0,0,2296,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,1.9755977392196655,0,0,0,0,0,1,0,64
3653,1987,0,0,0,0,0,9,0,0,0,2496,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,1.8531107902526855,0,0,0,0,0,0,1,81
3706,1980,0,0,0,0,0,4,0,0,0,2322,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,13,0,0,0,1.6744108200073242,0,0,0,0,0,0,0,16
3706,1981,0,0,0,1,0,5,0,0,0,2000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,1.7917594909667969,1,0,0,0,0,0,0,25
3706,1982,0,0,0,0,0,6,0,0,0,2305,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,1.518797755241394,0,1,0,0,0,0,0,36
3706,1983,0,0,0,0,0,7,0,0,0,2340,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,1.7254101037979126,0,0,1,0,0,0,0,49
3706,1984,0,0,0,0,0,8,0,0,0,2340,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,1.6486448049545288,0,0,0,1,0,0,0,64
3706,1985,0,0,0,0,0,9,0,0,0,2170,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,13,0,0,0,1.7776696681976318,0,0,0,0,1,0,0,81
3706,1986,0,0,0,0,1,10,0,0,0,2080,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1.773293137550354,0,0,0,0,0,1,0,100
3706,1987,0,0,0,0,0,11,0,0,0,2080,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,13,0,0,0,1.812288761138916,0,0,0,0,0,0,1,121
3707,1980,0,0,0,0,0,2,0,0,0,1600,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,13,0,0,0,-1.1030468940734863,0,0,0,0,0,0,0,4
3707,1981,0,0,0,0,0,3,1,0,0,1985,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1.8638262748718262,1,0,0,0,0,0,0,9
3707,1982,0,0,0,0,0,4,0,0,0,2628,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,1.7443302869796753,0,1,0,0,0,0,0,16
3707,1983,0,0,0,0,0,5,0,0,0,2206,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,2.112884283065796,0,0,1,0,0,0,0,25
3707,1984,0,0,0,0,0,6,0,0,0,1920,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,2.081042766571045,0,0,0,1,0,0,0,36
3707,1985,0,0,0,0,0,7,0,0,0,2080,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,2.4019505977630615,0,0,0,0,1,0,0,49
3707,1986,0,0,0,0,0,8,0,0,0,2080,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,2.4931085109710693,0,0,0,0,0,1,0,64
3707,1987,0,0,0,0,0,9,0,0,0,2080,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,2.728579521179199,0,0,0,0,0,0,1,81
3708,1980,0,0,0,0,0,1,0,0,0,2143,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.6805250644683838,0,0,0,0,0,0,0,1
3708,1981,0,0,0,0,0,2,0,0,0,2695,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,1.7032289505004883,1,0,0,0,0,0,0,4
3708,1982,0,0,0,0,0,3,0,0,0,2664,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,1.668849229812622,0,1,0,0,0,0,0,9
3708,1983,0,0,0,0,0,4,0,0,0,2414,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,2.0187718868255615,0,0,1,0,0,0,0,16
3708,1984,0,0,0,0,0,5,0,0,0,2495,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,2.023873805999756,0,0,0,1,0,0,0,25
3708,1985,0,0,0,0,0,6,0,0,0,2080,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,2.1220810413360596,0,0,0,0,1,0,0,36
3708,1986,0,0,0,0,0,7,0,0,0,2120,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,2.0145280361175537,0,0,0,0,0,1,0,49
3708,1987,0,0,0,0,0,8,0,0,0,2080,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,12,0,0,1,2.148761034011841,0,0,0,0,0,0,1,64
3743,1980,0,0,0,0,0,1,0,0,0,504,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,1.2561085224151611,0,0,0,0,0,0,0,1
3743,1981,0,0,0,0,0,2,0,0,0,1150,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,1.716536045074463,1,0,0,0,0,0,0,4
3743,1982,0,0,0,0,0,3,0,0,0,1345,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1.7210121154785156,0,1,0,0,0,0,0,9
3743,1983,0,0,0,0,0,4,0,0,0,2375,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,1.7646307945251465,0,0,1,0,0,0,0,16
3743,1984,0,0,0,0,0,5,0,0,0,2405,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,2.1474695205688477,0,0,0,1,0,0,0,25
3743,1985,0,0,0,0,0,6,0,0,0,2634,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,2.0894417762756348,0,0,0,0,1,0,0,36
3743,1986,0,0,0,0,0,7,0,0,0,2936,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,2.148428440093994,0,0,0,0,0,1,0,49
3743,1987,0,0,0,0,0,8,0,0,0,2790,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,2.1604690551757812,0,0,0,0,0,0,1,64
3777,1980,0,0,0,0,0,2,0,0,0,2080,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,1,1,1.948774814605713,0,0,0,0,0,0,0,4
3777,1981,0,0,0,0,0,3,0,0,0,2080,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,1,1,2.0402207374572754,1,0,0,0,0,0,0,9
3777,1982,0,0,0,0,0,4,0,0,0,2080,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,1,1,2.066516876220703,0,1,0,0,0,0,0,16
3777,1983,0,0,0,0,0,5,0,0,0,2080,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,1,1,2.2109179496765137,0,0,1,0,0,0,0,25
3777,1984,0,0,0,0,0,6,0,0,0,2080,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,1,2.08404541015625,0,0,0,1,0,0,0,36
3777,1985,0,0,0,0,0,7,0,0,0,2080,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,1,2.094465732574463,0,0,0,0,1,0,0,49
3777,1986,0,0,0,0,0,8,0,0,0,2285,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,1,1.9804002046585083,0,0,0,0,0,1,0,64
3777,1987,0,0,0,0,0,9,0,0,0,2505,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,1,1.9979314804077148,0,0,0,0,0,0,1,81
3831,1980,0,0,0,0,0,3,0,0,0,1872,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,1,0,1.173124074935913,0,0,0,0,0,0,0,9
3831,1981,0,0,0,0,0,4,0,0,0,1626,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,1,0,1.318881630897522,1,0,0,0,0,0,0,16
3831,1982,0,0,0,0,0,5,0,0,0,1882,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,1,0,1.4803812503814697,0,1,0,0,0,0,0,25
3831,1983,0,0,0,0,0,6,0,0,0,2035,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,1,0,1.6137508153915405,0,0,1,0,0,0,0,36
3831,1984,0,0,0,0,0,7,0,0,0,2158,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,1,0,1.406840443611145,0,0,0,1,0,0,0,49
3831,1985,0,0,0,0,0,8,0,0,0,2184,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,1,0,1.3917492628097534,0,0,0,0,1,0,0,64
3831,1986,0,0,0,0,0,9,0,0,0,2184,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,1,0,1.291638970375061,0,0,0,0,0,1,0,81
3831,1987,0,0,0,0,0,10,0,0,0,2184,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,1,0,1.332715630531311,0,0,0,0,0,0,1,100
3844,1980,0,0,0,0,0,3,0,0,0,2515,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,1.4404162168502808,0,0,0,0,0,0,0,9
3844,1981,0,0,0,0,0,4,0,0,0,2140,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1.4139459133148193,1,0,0,0,0,0,0,16
3844,1982,0,0,1,0,0,5,0,0,0,2080,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1.5474025011062622,0,1,0,0,0,0,0,25
3844,1983,0,0,0,0,0,6,0,0,0,2080,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,1,0,0,1.7688287496566772,0,0,1,0,0,0,0,36
3844,1984,0,0,0,0,0,7,0,0,0,2080,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1.7664278745651245,0,0,0,1,0,0,0,49
3844,1985,0,0,0,0,0,8,0,0,0,2080,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,1,0,0,1.8713222742080688,0,0,0,0,1,0,0,64
3844,1986,0,0,0,0,0,9,0,0,0,3000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1.7102715969085693,0,0,0,0,0,1,0,81
3844,1987,0,0,0,0,0,10,0,0,0,2100,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1.6103473901748657,0,0,0,0,0,0,1,100
3847,1980,0,0,0,1,0,3,0,0,0,1960,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,2.2493603229522705,0,0,0,0,0,0,0,9
3847,1981,0,0,0,1,0,4,0,0,0,2040,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,2.359743595123291,1,0,0,0,0,0,0,16
3847,1982,0,0,0,0,0,5,0,0,0,1000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,1,0,1,2.2797703742980957,0,1,0,0,0,0,0,25
3847,1983,0,0,0,1,0,6,0,0,0,2080,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,2.320117235183716,0,0,1,0,0,0,0,36
3847,1984,0,0,0,0,0,7,0,0,0,2080,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,2.3044660091400146,0,0,0,1,0,0,0,49
3847,1985,0,0,0,1,0,8,0,0,0,2080,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,2.4019505977630615,0,0,0,0,1,0,0,64
3847,1986,0,0,0,1,0,9,0,0,0,2080,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,2.4390413761138916,0,0,0,0,0,1,0,81
3847,1987,0,0,0,1,0,10,0,0,0,2080,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,2.4541425704956055,0,0,0,0,0,0,1,100
3848,1980,0,0,0,0,0,2,0,0,0,960,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,1,0,1.9980459213256836,0,0,0,0,0,0,0,4
3848,1981,0,0,0,0,0,3,0,0,0,1265,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,1,0,1.8931596279144287,1,0,0,0,0,0,0,9
3848,1982,0,0,0,0,0,4,0,0,0,2005,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,1,0,1.8523902893066406,0,1,0,0,0,0,0,16
3848,1983,0,0,0,0,0,5,0,0,0,2310,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,1,0,1.6205304861068726,0,0,1,0,0,0,0,25
3848,1984,0,0,0,0,0,6,0,0,0,2565,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.996203899383545,0,0,0,1,0,0,0,36
3848,1985,0,0,0,0,0,7,0,0,0,3050,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,1.5838587284088135,0,0,0,0,1,0,0,49
3848,1986,0,0,0,0,0,8,0,0,0,2710,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,1.8490382432937622,0,0,0,0,0,1,0,64
3848,1987,0,0,0,0,0,9,0,0,0,2600,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,2.0591487884521484,0,0,0,0,0,0,1,81
3882,1980,0,0,0,0,0,1,0,0,0,1465,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,0,1,1,0.5945394039154053,0,0,0,0,0,0,0,1
3882,1981,0,0,0,0,0,2,0,0,0,1390,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,0,1,0,0.5461649894714355,1,0,0,0,0,0,0,4
3882,1982,0,0,0,0,0,3,0,0,0,870,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,0.9526954293251038,0,1,0,0,0,0,0,9
3882,1983,0,0,0,1,0,4,0,0,0,2025,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,0,0,0,0.7713790535926819,0,0,1,0,0,0,0,16
3882,1984,0,0,0,0,1,5,0,0,0,1840,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2.028292179107666,0,0,0,1,0,0,0,25
3882,1985,0,0,1,0,0,6,0,0,0,1515,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1.965131163597107,0,0,0,0,1,0,0,36
3882,1986,0,0,1,0,0,7,0,0,0,1970,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1.9055891036987305,0,0,0,0,0,1,0,49
3882,1987,0,0,0,0,0,8,0,0,0,3040,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1.655942678451538,0,0,0,0,0,0,1,64
3937,1980,0,1,0,0,0,3,0,0,0,2080,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,11,0,0,0,1.4479995965957642,0,0,0,0,0,0,0,9
3937,1981,0,1,0,0,0,4,0,0,0,2120,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,11,0,0,1,1.328025460243225,1,0,0,0,0,0,0,16
3937,1982,0,1,0,0,0,5,0,0,0,2457,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11,0,1,1,1.5239301919937134,0,1,0,0,0,0,0,25
3937,1983,0,1,0,0,0,6,0,0,0,2592,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11,0,1,0,1.594960331916809,0,0,1,0,0,0,0,36
3937,1984,0,1,0,0,0,7,0,0,0,2850,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11,0,1,1,2.4451541900634766,0,0,0,1,0,0,0,49
3937,1985,0,1,0,0,0,8,0,0,0,3048,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,11,0,0,0,1.7360646724700928,0,0,0,0,1,0,0,64
3937,1986,0,1,0,0,0,9,0,0,0,3325,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,11,0,0,1,1.6933073997497559,0,0,0,0,0,1,0,81
3937,1987,0,1,0,0,0,10,0,0,0,3332,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,11,0,0,1,1.9829378128051758,0,0,0,0,0,0,1,100
4000,1980,0,0,0,1,0,9,0,0,0,2120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7,0,0,0,1.611272931098938,0,0,0,0,0,0,0,81
4000,1981,0,0,0,1,0,10,0,0,0,2080,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7,0,0,0,1.752538800239563,1,0,0,0,0,0,0,100
4000,1982,0,0,0,1,0,11,0,0,0,2120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7,0,0,0,1.6714551448822021,0,1,0,0,0,0,0,121
4000,1983,0,0,0,1,0,12,0,0,0,2080,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,7,0,0,0,1.4377280473709106,0,0,1,0,0,0,0,144
4000,1984,0,0,0,1,0,13,0,0,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,7,0,0,0,1.9056899547576904,0,0,0,1,0,0,0,169
4000,1985,0,0,0,1,0,14,0,0,0,2440,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,7,0,0,0,1.4240100383758545,0,0,0,0,1,0,0,196
4000,1986,0,0,0,0,0,15,0,0,0,2290,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,7,0,0,0,1.8038610219955444,0,0,0,0,0,1,0,225
4000,1987,0,0,0,1,0,16,0,0,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,7,0,0,0,1.524606704711914,0,0,0,0,0,0,1,256
4004,1980,0,0,0,0,0,4,0,0,0,2080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,0,2.007615327835083,0,0,0,0,0,0,0,16
4004,1981,0,0,0,0,0,5,0,0,0,2080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,0,2.1799826622009277,1,0,0,0,0,0,0,25
4004,1982,0,0,0,0,0,6,0,0,0,2080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,0,1.9781854152679443,0,1,0,0,0,0,0,36
4004,1983,0,0,0,0,0,7,0,0,0,2080,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,1,0,0,1.9485536813735962,0,0,1,0,0,0,0,49
4004,1984,0,0,0,0,0,8,0,0,0,2080,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,1,0,0,2.0880115032196045,0,0,0,1,0,0,0,64
4004,1985,0,0,0,0,0,9,0,0,0,2080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,0,2.094465732574463,0,0,0,0,1,0,0,81
4004,1986,0,0,0,0,0,10,0,0,0,2080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,0,1.9910166263580322,0,0,0,0,0,1,0,100
4004,1987,0,0,0,0,0,11,0,0,0,2080,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12,1,0,0,2.0354323387145996,0,0,0,0,0,0,1,121
4025,1980,0,0,0,1,0,2,0,0,0,2080,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9,0,0,0,0.8568673133850098,0,0,0,0,0,0,0,4
4025,1981,0,0,0,1,0,3,0,0,0,2005,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9,0,0,0,1.332504153251648,1,0,0,0,0,0,0,9
4025,1982,0,0,1,0,0,4,0,0,0,2120,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9,0,0,0,1.305210828781128,0,1,0,0,0,0,0,16
4025,1983,0,0,1,0,0,5,0,0,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9,0,0,0,1.214584469795227,0,0,1,0,0,0,0,25
4025,1984,0,0,0,1,0,6,0,0,0,2610,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,1.2479246854782104,0,0,0,1,0,0,0,36
