salary,teamsal,nl,years,games,atbats,runs,hits,doubles,triples,hruns,rbis,bavg,bb,so,sbases,fldperc,frstbase,scndbase,shrtstop,thrdbase,outfield,catcher,yrsallst,hispan,black,whitepop,blackpop,hisppop,pcinc,gamesyr,hrunsyr,atbatsyr,allstar,slugavg,rbisyr,sbasesyr,runsyr,percwhte,percblck,perchisp,blckpb,hispph,whtepw,blckph,hisppb,lsalary
4250000.0,24557332.0,1,7,883,3003,511,839,148,13,191,515,279.0,553,737,33,992,1,0,0,0,0,0,1,0,1,1872256.0,159306.0,510781.0,22164,126.14286041259766,27.285715103149414,429.0,14.285714149475098,52.8138542175293,73.57142639160156,4.714285850524902,73.0,73.64293670654297,6.266109466552734,20.09095573425293,6.266109466552734,0.0,0.0,20.09095573425293,0.0,15.262429237365723
4083333.0,24557332.0,1,11,1463,5701,842,1864,278,78,59,591,327.0,506,291,249,986,0,0,0,0,1,0,8,0,1,1872256.0,159306.0,510781.0,22164,133.0,5.363636493682861,518.272705078125,72.7272720336914,43.41343688964844,53.727272033691406,22.636363983154297,76.54545593261719,73.64293670654297,6.266109466552734,20.09095573425293,6.266109466552734,0.0,0.0,20.09095573425293,0.0,15.222424507141113
3110000.0,24557332.0,1,5,440,1667,225,471,95,6,54,233,283.0,145,136,48,949,0,0,0,1,0,0,1,0,1,1872256.0,159306.0,510781.0,22164,88.0,10.800000190734863,333.3999938964844,20.0,44.39112091064453,46.599998474121094,9.600000381469727,45.0,73.64293670654297,6.266109466552734,20.09095573425293,6.266109466552734,0.0,0.0,20.09095573425293,0.0,14.950133323669434
1750000.0,24557332.0,1,7,873,2866,339,716,141,28,32,292,250.0,249,411,32,962,0,1,0,0,0,0,1,0,0,1872256.0,159306.0,510781.0,22164,124.71428680419922,4.5714287757873535,409.4285583496094,14.285714149475098,35.20586013793945,41.71428680419922,4.5714287757873535,48.42856979370117,73.64293670654297,6.266109466552734,20.09095573425293,0.0,0.0,73.64293670654297,0.0,0.0,14.375125885009766
762500.0,24557332.0,1,10,977,2912,389,739,174,10,79,348,254.00001525878906,360,492,21,979,0,1,0,0,0,0,0,0,0,1872256.0,159306.0,510781.0,22164,97.69999694824219,7.900000095367432,291.20001220703125,0.0,40.17856979370117,34.79999923706055,2.0999999046325684,38.900001525878906,73.64293670654297,6.266109466552734,20.09095573425293,0.0,0.0,73.64293670654297,0.0,0.0,13.544358253479004
300000.0,24557332.0,1,13,1441,4373,398,1131,198,12,68,446,259.0,567,307,29,988,0,0,0,0,0,1,2,0,0,1872256.0,159306.0,510781.0,22164,110.84615325927734,5.230769157409668,336.3846130371094,15.384614944458008,35.6048469543457,34.30769348144531,2.230769157409668,30.615385055541992,73.64293670654297,6.266109466552734,20.09095573425293,0.0,0.0,73.64293670654297,0.0,0.0,12.61153793334961
245000.0,24557332.0,1,3,175,512,74,137,27,1,18,68,268.0,71,127,3,975,0,0,0,0,1,0,0,0,0,1872256.0,159306.0,510781.0,22164,58.33333206176758,6.0,170.6666717529297,0.0,42.96875,22.66666603088379,1.0,24.66666603088379,73.64293670654297,6.266109466552734,20.09095573425293,0.0,0.0,73.64293670654297,0.0,0.0,12.409013748168945
165000.0,24557332.0,1,2,79,189,28,43,6,3,2,16,228.0,21,39,10,984,0,0,0,0,1,0,0,0,1,1872256.0,159306.0,510781.0,22164,39.5,1.0,94.5,0.0,32.27513122558594,8.0,5.0,14.0,73.64293670654297,6.266109466552734,20.09095573425293,6.266109466552734,0.0,0.0,20.09095573425293,0.0,12.013700485229492
149000.0,24557332.0,1,5,131,265,22,64,11,0,1,19,242.0,6,47,1,958,0,0,1,0,0,0,0,0,0,1872256.0,159306.0,510781.0,22164,26.200000762939453,0.20000000298023224,53.0,0.0,29.433961868286133,3.799999952316284,0.20000000298023224,4.400000095367432,73.64293670654297,6.266109466552734,20.09095573425293,0.0,0.0,73.64293670654297,0.0,0.0,11.911701202392578
109000.0,24557332.0,1,1,15,23,1,7,0,0,1,5,304.0,1,7,0,941,1,0,0,0,0,0,0,1,0,1872256.0,159306.0,510781.0,22164,15.0,1.0,23.0,0.0,43.4782600402832,5.0,0.0,1.0,73.64293670654297,6.266109466552734,20.09095573425293,0.0,20.09095573425293,0.0,0.0,6.266109466552734,11.599102973937988
4750000.0,34136500.0,1,7,1028,3778,605,1139,222,35,162,636,301.0,443,676,50,993,1,0,0,0,0,0,5,0,0,4434064.0,537753.0,970403.0,26414,146.85714721679688,23.14285659790039,539.7142944335938,71.42857360839844,50.74113464355469,90.85713958740234,7.142857074737549,86.42857360839844,74.6196517944336,9.049698829650879,16.330646514892578,0.0,0.0,74.6196517944336,0.0,0.0,15.373655319213867
4416667.0,34136500.0,1,7,1010,3584,672,984,220,36,176,556,275.0,611,590,251,985,0,0,0,0,1,0,2,0,1,4434064.0,537753.0,970403.0,26414,144.2857208251953,25.14285659790039,512.0,28.571428298950195,50.33481979370117,79.42857360839844,35.85714340209961,96.0,74.6196517944336,9.049698829650879,16.330646514892578,9.049698829650879,0.0,0.0,16.330646514892578,0.0,15.300895690917969
2312500.0,34136500.0,1,11,1462,5669,773,1689,257,83,57,639,298.0,315,878,307,977,0,0,0,0,1,0,4,0,1,4434064.0,537753.0,970403.0,26414,132.90908813476562,5.181818008422852,515.3636474609375,36.3636360168457,40.27165222167969,58.09090805053711,27.909090042114258,70.2727279663086,74.6196517944336,9.049698829650879,16.330646514892578,9.049698829650879,0.0,0.0,16.330646514892578,0.0,14.653840065002441
2250000.0,34136500.0,1,6,682,2428,293,586,97,16,121,376,241.0,143,556,24,960,0,0,0,1,0,0,1,0,0,4434064.0,537753.0,970403.0,26414,113.66666412353516,20.16666603088379,404.6666564941406,16.66666603088379,44.398681640625,62.66666793823242,4.0,48.83333206176758,74.6196517944336,9.049698829650879,16.330646514892578,0.0,0.0,74.6196517944336,0.0,0.0,14.62644100189209
1900000.0,34136500.0,1,7,983,3426,487,883,174,34,85,342,258.0,313,713,87,981,0,1,0,0,0,0,1,0,0,4434064.0,537753.0,970403.0,26414,140.42857360839844,12.142857551574707,489.4285583496094,14.285714149475098,40.280208587646484,48.85714340209961,12.428571701049805,69.57142639160156,74.6196517944336,9.049698829650879,16.330646514892578,0.0,0.0,74.6196517944336,0.0,0.0,14.457364082336426
1100000.0,34136500.0,1,7,836,2555,329,688,99,37,39,228,269.0,214,425,107,981,0,0,0,0,1,0,0,1,0,4434064.0,537753.0,970403.0,26414,119.42857360839844,5.5714287757873535,365.0,0.0,38.27788543701172,32.57143020629883,15.285714149475098,47.0,74.6196517944336,9.049698829650879,16.330646514892578,0.0,16.330646514892578,0.0,0.0,9.049698829650879,13.910820960998535
735000.0,34136500.0,1,6,315,863,66,199,30,8,5,79,231.0,51,117,5,988,0,0,0,0,0,1,0,0,0,4434064.0,537753.0,970403.0,26414,52.5,0.8333333134651184,143.8333282470703,0.0,30.12746238708496,13.166666984558105,0.8333333134651184,11.0,74.6196517944336,9.049698829650879,16.330646514892578,0.0,0.0,74.6196517944336,0.0,0.0,13.507625579833984
500000.0,34136500.0,1,6,722,2341,257,593,115,14,50,317,252.99998474121094,149,1430,19,994,1,0,0,0,0,0,0,0,0,4434064.0,537753.0,970403.0,26414,120.33333587646484,8.333333015441895,390.1666564941406,0.0,37.84707260131836,52.83333206176758,3.1666667461395264,42.83333206176758,74.6196517944336,9.049698829650879,16.330646514892578,0.0,0.0,74.6196517944336,0.0,0.0,13.122363090515137
325000.0,34136500.0,1,9,540,1425,103,332,63,6,13,19,233.0,140,203,2,988,0,0,0,0,0,1,0,0,0,4434064.0,537753.0,970403.0,26414,60.0,1.4444444179534912,158.3333282470703,0.0,31.298246383666992,2.1111111640930176,0.2222222238779068,11.44444465637207,74.6196517944336,9.049698829650879,16.330646514892578,0.0,0.0,74.6196517944336,0.0,0.0,12.691580772399902
300000.0,34136500.0,1,6,373,932,107,240,37,1,31,106,258.0,64,131,8,980,0,0,0,0,1,0,0,0,0,4434064.0,537753.0,970403.0,26414,62.16666793823242,5.166666507720947,155.3333282470703,0.0,39.914161682128906,17.66666603088379,1.3333333730697632,17.83333396911621,74.6196517944336,9.049698829650879,16.330646514892578,0.0,0.0,74.6196517944336,0.0,0.0,12.61153793334961
172500.0,34136500.0,1,3,197,577,83,137,13,4,2,34,237.0,72,80,43,1000,0,0,0,0,1,0,0,0,0,4434064.0,537753.0,970403.0,26414,65.66666412353516,0.6666666865348816,192.3333282470703,0.0,28.422876358032227,11.333333015441895,14.333333015441895,27.66666603088379,74.6196517944336,9.049698829650879,16.330646514892578,0.0,0.0,74.6196517944336,0.0,0.0,12.058152198791504
155000.0,34136500.0,1,2,107,347,31,75,8,4,4,26,216.0,27,69,8,968,0,0,1,0,0,0,0,0,1,4434064.0,537753.0,970403.0,26414,53.5,2.0,173.5,0.0,29.68299674987793,13.0,4.0,15.5,74.6196517944336,9.049698829650879,16.330646514892578,9.049698829650879,0.0,0.0,16.330646514892578,0.0,11.951180458068848
5359973.0,26958972.0,0,12,1800,6942,1043,1922,369,34,273,1014,277.0,752,797,32,978,0,0,1,0,0,0,10,0,0,1709309.0,616065.0,30160.0,17896,150.0,22.75,578.5,83.33333587646484,45.77931594848633,84.5,2.6666667461395264,86.91666412353516,72.56566619873047,26.153942108154297,1.2803890705108643,0.0,0.0,72.56566619873047,0.0,0.0,15.49446964263916
3800000.0,26958972.0,0,9,985,3606,502,945,174,13,189,594,262.0,363,584,28,992,1,0,0,0,0,0,2,0,0,1709309.0,616065.0,30160.0,17896,109.44444274902344,21.0,400.6666564941406,22.22222137451172,47.4764289855957,66.0,3.1111111640930176,55.77777862548828,72.56566619873047,26.153942108154297,1.2803890705108643,0.0,0.0,72.56566619873047,0.0,0.0,15.150511741638184
3025000.0,26958972.0,0,6,584,2116,272,547,92,25,63,267,259.0,160,337,64,988,0,0,0,0,1,0,0,0,1,1709309.0,616065.0,30160.0,17896,97.33333587646484,10.5,352.6666564941406,0.0,41.493385314941406,44.5,10.666666984558105,45.33333206176758,72.56566619873047,26.153942108154297,1.2803890705108643,26.153942108154297,0.0,0.0,1.2803890705108643,0.0,14.9224214553833
1855000.0,26958972.0,0,5,549,1704,239,406,70,21,31,168,238.0,233,308,106,983,0,0,0,0,1,0,1,0,0,1709309.0,616065.0,30160.0,17896,109.80000305175781,6.199999809265137,340.79998779296875,20.0,35.856807708740234,33.599998474121094,21.200000762939453,47.79999923706055,72.56566619873047,26.153942108154297,1.2803890705108643,0.0,0.0,72.56566619873047,0.0,0.0,14.433395385742188
1650000.0,26958972.0,0,10,1155,4090,543,1063,200,48,17,295,260.0,391,352,228,978,0,1,0,0,0,0,2,0,1,1709309.0,616065.0,30160.0,17896,115.5,1.7000000476837158,409.0,20.0,34.474327087402344,29.5,22.799999237060547,54.29999923706055,72.56566619873047,26.153942108154297,1.2803890705108643,26.153942108154297,0.0,0.0,1.2803890705108643,0.0,14.316286087036133
1100000.0,26958972.0,0,13,1844,6744,865,1930,334,46,241,1066,286.0,647,1017,30,978,0,0,0,0,1,0,5,0,1,1709309.0,616065.0,30160.0,17896,141.84616088867188,18.538461685180664,518.7692260742188,38.46154022216797,45.6553955078125,82.0,2.307692289352417,66.53845977783203,72.56566619873047,26.153942108154297,1.2803890705108643,26.153942108154297,0.0,0.0,1.2803890705108643,0.0,13.910820960998535
350000.0,26958972.0,0,4,232,723,92,181,29,1,32,78,250.0,90,136,0,996,0,0,0,0,0,1,0,0,0,1709309.0,616065.0,30160.0,17896,58.0,8.0,180.75,0.0,42.600276947021484,19.5,0.0,23.0,72.56566619873047,26.153942108154297,1.2803890705108643,0.0,0.0,72.56566619873047,0.0,0.0,12.7656888961792
312500.0,26958972.0,0,3,267,898,105,224,41,2,33,110,249.0,111,167,3,957,0,0,0,1,0,0,0,1,0,1709309.0,616065.0,30160.0,17896,89.0,11.0,299.3333435058594,0.0,40.97995376586914,36.66666793823242,1.0,35.0,72.56566619873047,26.153942108154297,1.2803890705108643,0.0,1.2803890705108643,0.0,0.0,26.153942108154297,12.652359962463379
300000.0,26958972.0,0,7,402,1122,163,257,37,8,5,102,229.0,112,172,56,974,0,1,0,0,0,0,0,0,0,1709309.0,616065.0,30160.0,17896,57.42856979370117,0.7142857313156128,160.2857208251953,0.0,28.96613121032715,14.571428298950195,8.0,23.285715103149414,72.56566619873047,26.153942108154297,1.2803890705108643,0.0,0.0,72.56566619873047,0.0,0.0,12.61153793334961
237500.0,26958972.0,0,3,241,524,50,133,23,0,5,54,254.00001525878906,43,57,2,993,1,0,0,0,0,0,0,0,0,1709309.0,616065.0,30160.0,17896,80.33333587646484,1.6666666269302368,174.6666717529297,0.0,32.63358688354492,18.0,0.6666666865348816,16.66666603088379,72.56566619873047,26.153942108154297,1.2803890705108643,0.0,0.0,72.56566619873047,0.0,0.0,12.377923011779785
197500.0,26958972.0,0,2,150,414,58,111,22,2,18,58,268.0,42,98,1,978,0,0,0,0,1,0,0,1,0,1709309.0,616065.0,30160.0,17896,75.0,9.0,207.0,0.0,46.1352653503418,29.0,0.5,29.0,72.56566619873047,26.153942108154297,1.2803890705108643,0.0,1.2803890705108643,0.0,0.0,26.153942108154297,12.193493843078613
120000.0,26958972.0,0,2,42,104,17,18,4,0,0,6,173.0,12,18,0,969,0,0,0,0,1,0,0,1,0,1709309.0,616065.0,30160.0,17896,21.0,0.0,52.0,0.0,21.153846740722656,3.0,0.0,8.5,72.56566619873047,26.153942108154297,1.2803890705108643,0.0,1.2803890705108643,0.0,0.0,26.153942108154297,11.695246696472168
4875000.0,37226584.0,0,17,2310,8890,1259,2504,444,94,399,1425,282.0,588,1313,310,984,0,0,0,0,1,0,8,0,1,3708228.0,239059.0,193199.0,23180,135.88235473632812,23.47058868408203,522.941162109375,47.05882263183594,48.74015808105469,83.82353210449219,18.235294342041016,74.05882263183594,89.56021118164062,5.773694038391113,4.666094779968262,5.773694038391113,0.0,0.0,4.666094779968262,0.0,15.399630546569824
3325000.0,37226584.0,0,8,831,2980,418,912,167,26,84,489,306.0,312,230,60,979,0,0,0,0,1,0,2,0,0,3708228.0,239059.0,193199.0,23180,103.875,10.5,372.5,25.0,46.40939712524414,61.125,7.5,52.25,89.56021118164062,5.773694038391113,4.666094779968262,0.0,0.0,89.56021118164062,0.0,0.0,15.016980171203613
3000000.0,37226584.0,0,9,842,3073,444,851,190,23,103,422,277.0,285,523,93,975,0,0,0,0,1,0,1,0,1,3708228.0,239059.0,193199.0,23180,93.55555725097656,11.44444465637207,341.4444580078125,11.11111068725586,45.427921295166016,46.88888931274414,10.333333015441895,49.33333206176758,89.56021118164062,5.773694038391113,4.666094779968262,5.773694038391113,0.0,0.0,4.666094779968262,0.0,14.914122581481934
2200000.0,37226584.0,0,13,1624,5550,584,1481,256,26,95,614,267.0,382,704,78,990,0,0,0,0,0,1,1,1,0,3708228.0,239059.0,193199.0,23180,124.92308044433594,7.307692527770996,426.9230651855469,7.692307472229004,37.36936950683594,47.230770111083984,6.0,44.92307662963867,89.56021118164062,5.773694038391113,4.666094779968262,0.0,4.666094779968262,0.0,0.0,5.773694038391113,14.603967666625977
1075000.0,37226584.0,0,7,638,1940,209,452,100,9,24,187,233.0,148,370,18,961,0,0,1,0,0,0,0,1,0,3708228.0,239059.0,193199.0,23180,91.14286041259766,3.4285714626312256,277.1428527832031,0.0,33.0927848815918,26.714284896850586,2.5714285373687744,29.85714340209961,89.56021118164062,5.773694038391113,4.666094779968262,0.0,4.666094779968262,0.0,0.0,5.773694038391113,13.887831687927246
750000.0,37226584.0,0,9,1004,3521,474,926,171,25,42,311,263.0,221,401,196,985,0,0,0,0,1,0,0,0,1,3708228.0,239059.0,193199.0,23180,111.55555725097656,4.666666507720947,391.22222900390625,0.0,36.154502868652344,34.55555725097656,21.77777862548828,52.66666793823242,89.56021118164062,5.773694038391113,4.666094779968262,5.773694038391113,0.0,0.0,4.666094779968262,0.0,13.527828216552734
700000.0,37226584.0,0,8,595,1746,159,410,78,6,31,185,235.0,90,345,4,992,0,0,0,0,0,1,0,0,0,3708228.0,239059.0,193199.0,23180,74.375,3.875,218.25,0.0,33.96334457397461,23.125,0.5,19.875,89.56021118164062,5.773694038391113,4.666094779968262,0.0,0.0,89.56021118164062,0.0,0.0,13.45883560180664
675000.0,37226584.0,0,12,1361,4411,557,1155,193,31,25,437,262.0,442,465,74,978,0,1,0,0,0,0,0,0,0,3708228.0,239059.0,193199.0,23180,113.41666412353516,2.0833332538604736,367.5833435058594,0.0,33.665836334228516,36.41666793823242,6.166666507720947,46.41666793823242,89.56021118164062,5.773694038391113,4.666094779968262,0.0,0.0,89.56021118164062,0.0,0.0,13.422468185424805
400000.0,37226584.0,0,8,825,2361,294,610,84,20,43,264,258.0,224,369,19,963,0,0,1,0,0,0,0,0,1,3708228.0,239059.0,193199.0,23180,103.125,5.375,295.125,0.0,36.55230712890625,33.0,2.375,36.75,89.56021118164062,5.773694038391113,4.666094779968262,5.773694038391113,0.0,0.0,4.666094779968262,0.0,12.899219512939453
340000.0,37226584.0,0,4,337,1073,132,306,54,1,18,146,285.0,122,155,2,989,1,0,0,0,0,0,0,1,0,3708228.0,239059.0,193199.0,23180,84.25,4.5,268.25,0.0,38.769805908203125,36.5,0.5,33.0,89.56021118164062,5.773694038391113,4.666094779968262,0.0,4.666094779968262,0.0,0.0,5.773694038391113,12.736701011657715
270000.0,37226584.0,0,2,187,574,63,140,28,2,17,89,244.0,73,110,5,983,1,0,0,0,0,0,0,0,1,3708228.0,239059.0,193199.0,23180,93.5,8.5,287.0,0.0,38.85017395019531,44.5,2.5,31.5,89.56021118164062,5.773694038391113,4.666094779968262,5.773694038391113,0.0,0.0,4.666094779968262,0.0,12.506176948547363
240000.0,37226584.0,0,3,139,373,40,109,25,2,5,40,292.0,39,36,1,983,1,0,0,0,0,0,0,0,0,3708228.0,239059.0,193199.0,23180,46.33333206176758,1.6666666269302368,124.33333587646484,0.0,41.018768310546875,13.333333015441895,0.3333333432674408,13.333333015441895,89.56021118164062,5.773694038391113,4.666094779968262,0.0,0.0,89.56021118164062,0.0,0.0,12.388394355773926
222000.0,37226584.0,0,2,142,417,49,112,19,1,4,46,269.0,26,66,2,971,0,0,0,0,1,0,0,0,0,3708228.0,239059.0,193199.0,23180,71.0,2.0,208.5,0.0,34.77218246459961,23.0,1.0,24.5,89.56021118164062,5.773694038391113,4.666094779968262,0.0,0.0,89.56021118164062,0.0,0.0,12.310432434082031
200000.0,37226584.0,0,3,116,326,23,72,15,0,5,29,221.0,32,61,0,967,0,1,0,0,0,0,0,0,0,3708228.0,239059.0,193199.0,23180,38.66666793823242,1.6666666269302368,108.66666412353516,0.0,31.28834342956543,9.666666984558105,0.0,7.666666507720947,89.56021118164062,5.773694038391113,4.666094779968262,0.0,0.0,89.56021118164062,0.0,0.0,12.206072807312012
135000.0,37226584.0,0,1,58,185,21,51,13,0,5,25,276.0,20,17,1,963,0,0,1,0,0,0,0,0,0,3708228.0,239059.0,193199.0,23180,58.0,5.0,185.0,0.0,42.702701568603516,25.0,1.0,21.0,89.56021118164062,5.773694038391113,4.666094779968262,0.0,0.0,89.56021118164062,0.0,0.0,11.813030242919922
1600000.0,15589667.0,0,4,347,1287,164,335,62,7,70,247,260.0,90,288,13,963,0,0,0,0,1,0,0,0,1,2261217.0,441940.0,52997.0,18774,86.75,17.5,321.75,0.0,48.251747131347656,61.75,3.25,41.0,82.04247283935547,16.0346622467041,1.9228606224060059,16.0346622467041,0.0,0.0,1.9228606224060059,0.0,14.285513877868652
1300000.0,15589667.0,0,5,280,948,93,248,52,2,12,105,262.0,49,106,7,988,0,0,0,0,0,1,3,0,1,2261217.0,441940.0,52997.0,18774,56.0,2.4000000953674316,189.60000610351562,60.0,35.8649787902832,21.0,1.399999976158142,18.600000381469727,82.04247283935547,16.0346622467041,1.9228606224060059,16.0346622467041,0.0,0.0,1.9228606224060059,0.0,14.077875137329102
1200000.0,15589667.0,0,3,427,1562,218,457,77,5,38,221,293.0,99,207,13,965,0,1,0,0,0,0,1,1,0,2261217.0,441940.0,52997.0,18774,142.3333282470703,12.666666984558105,520.6666870117188,33.33333206176758,42.12548065185547,73.66666412353516,4.333333492279053,72.66666412353516,82.04247283935547,16.0346622467041,1.9228606224060059,0.0,1.9228606224060059,0.0,0.0,16.0346622467041,13.997832298278809
975000.0,15589667.0,0,4,277,902,118,221,35,6,39,113,245.0,64,201,25,971,0,0,0,0,1,0,0,0,1,2261217.0,441940.0,52997.0,18774,69.25,9.75,225.5,0.0,42.682926177978516,28.25,6.25,29.5,82.04247283935547,16.0346622467041,1.9228606224060059,16.0346622467041,0.0,0.0,1.9228606224060059,0.0,13.790192604064941
950000.0,15589667.0,0,6,578,1692,169,431,42,9,1,111,255.0,123,105,17,972,0,0,1,0,0,0,0,1,0,2261217.0,441940.0,52997.0,18774,96.33333587646484,0.1666666716337204,282.0,0.0,29.196216583251953,18.5,2.8333332538604736,28.16666603088379,82.04247283935547,16.0346622467041,1.9228606224060059,0.0,1.9228606224060059,0.0,0.0,16.0346622467041,13.764217376708984
750000.0,15589667.0,0,9,564,1441,119,329,62,3,17,136,228.0,80,387,3,988,0,0,0,0,0,1,0,0,0,2261217.0,441940.0,52997.0,18774,62.66666793823242,1.8888888359069824,160.11111450195312,0.0,31.089521408081055,15.11111068725586,0.3333333432674408,13.222222328186035,82.04247283935547,16.0346622467041,1.9228606224060059,0.0,0.0,82.04247283935547,0.0,0.0,13.527828216552734
500000.0,15589667.0,0,5,359,1162,112,308,52,6,19,121,265.0,48,173,9,975,1,0,0,0,0,0,0,1,0,2261217.0,441940.0,52997.0,18774,71.80000305175781,3.799999952316284,232.39999389648438,0.0,36.919105529785156,24.200000762939453,1.7999999523162842,22.399999618530273,82.04247283935547,16.0346622467041,1.9228606224060059,0.0,1.9228606224060059,0.0,0.0,16.0346622467041,13.122363090515137
425000.0,15589667.0,0,2,168,650,105,179,16,8,5,42,275.0,73,73,68,981,0,0,0,0,1,0,0,0,1,2261217.0,441940.0,52997.0,18774,84.0,2.5,325.0,0.0,34.769229888916016,21.0,34.0,52.5,82.04247283935547,16.0346622467041,1.9228606224060059,16.0346622467041,0.0,0.0,1.9228606224060059,0.0,12.959844589233398
400000.0,15589667.0,0,7,517,1523,142,387,61,5,7,104,254.00001525878906,48,190,8,970,0,0,1,0,0,0,0,1,0,2261217.0,441940.0,52997.0,18774,73.85713958740234,1.0,217.57142639160156,0.0,31.45108413696289,14.857142448425293,1.1428571939468384,20.285715103149414,82.04247283935547,16.0346622467041,1.9228606224060059,0.0,1.9228606224060059,0.0,0.0,16.0346622467041,12.899219512939453
350000.0,15589667.0,0,4,221,647,71,165,30,2,27,87,255.0,72,135,1,993,1,0,0,0,0,0,0,0,0,2261217.0,441940.0,52997.0,18774,55.25,6.75,161.75,0.0,43.27666091918945,21.75,0.25,17.75,82.04247283935547,16.0346622467041,1.9228606224060059,0.0,0.0,82.04247283935547,0.0,0.0,12.7656888961792
335000.0,15589667.0,0,11,625,1569,120,408,56,4,5,157,260.0,105,185,7,985,0,0,0,0,0,1,0,1,0,2261217.0,441940.0,52997.0,18774,56.818180084228516,0.4545454680919647,142.63636779785156,0.0,31.038877487182617,14.272727012634277,0.6363636255264282,10.909090995788574,82.04247283935547,16.0346622467041,1.9228606224060059,0.0,1.9228606224060059,0.0,0.0,16.0346622467041,12.721885681152344
325000.0,15589667.0,0,3,248,686,71,182,29,5,6,54,265.0,41,128,25,990,0,0,0,0,1,0,0,0,1,2261217.0,441940.0,52997.0,18774,82.66666412353516,2.0,228.6666717529297,0.0,34.83964920043945,18.0,8.333333015441895,23.66666603088379,82.04247283935547,16.0346622467041,1.9228606224060059,16.0346622467041,0.0,0.0,1.9228606224060059,0.0,12.691580772399902
300000.0,15589667.0,0,6,555,1764,199,495,84,12,26,163,281.0,116,151,12,976,0,1,0,0,0,0,0,0,0,2261217.0,441940.0,52997.0,18774,92.5,4.333333492279053,294.0,0.0,38.60544204711914,27.16666603088379,2.0,33.16666793823242,82.04247283935547,16.0346622467041,1.9228606224060059,0.0,0.0,82.04247283935547,0.0,0.0,12.61153793334961
142500.0,15589667.0,0,2,55,197,19,51,9,2,4,19,259.0,5,41,0,993,1,0,0,0,0,0,0,0,1,2261217.0,441940.0,52997.0,18774,27.5,2.0,98.5,0.0,38.57868194580078,9.5,0.0,9.5,82.04247283935547,16.0346622467041,1.9228606224060059,16.0346622467041,0.0,0.0,1.9228606224060059,0.0,11.867096900939941
4200000.0,35948168.0,0,7,696,2297,353,590,91,3,161,473,257.0,287,628,0,990,1,0,0,0,0,0,2,0,1,3569087.0,975199.0,90947.0,17061,99.42857360839844,23.0,328.1428527832031,28.571428298950195,50.936004638671875,67.57142639160156,0.0,50.42856979370117,76.99908447265625,21.038833618164062,1.962080478668213,21.038833618164062,0.0,0.0,1.962080478668213,0.0,15.250595092773438
3866667.0,35948168.0,0,11,1292,4331,652,1120,190,37,68,450,259.0,634,762,97,967,0,0,0,0,1,0,0,0,1,3569087.0,975199.0,90947.0,17061,117.45454406738281,6.181818008422852,393.7272644042969,0.0,36.665897369384766,40.90909194946289,8.818181991577148,59.272727966308594,76.99908447265625,21.038833618164062,1.962080478668213,21.038833618164062,0.0,0.0,1.962080478668213,0.0,15.167903900146484
3433333.0,35948168.0,0,16,2095,7616,1211,2088,353,62,209,930,274.0,1047,965,134,984,0,1,0,0,0,0,5,0,1,3569087.0,975199.0,90947.0,17061,130.9375,13.0625,476.0,31.25,41.911766052246094,58.125,8.375,75.6875,76.99908447265625,21.038833618164062,1.962080478668213,21.038833618164062,0.0,0.0,1.962080478668213,0.0,15.049041748046875
3333333.0,35948168.0,0,9,932,2873,416,693,121,8,137,406,241.0,538,811,18,990,0,0,0,0,0,1,1,0,0,3569087.0,975199.0,90947.0,17061,103.55555725097656,15.222222328186035,319.22222900390625,11.11111068725586,43.19526672363281,45.11111068725586,2.0,46.22222137451172,76.99908447265625,21.038833618164062,1.962080478668213,0.0,0.0,76.99908447265625,0.0,0.0,15.01948356628418
2066667.0,35948168.0,0,9,1002,3365,503,746,128,12,205,536,222.0,503,1210,38,978,0,0,0,0,1,0,0,0,0,3569087.0,975199.0,90947.0,17061,111.33333587646484,22.77777862548828,373.8888854980469,0.0,44.962852478027344,59.55555725097656,4.222222328186035,55.88888931274414,76.99908447265625,21.038833618164062,1.962080478668213,0.0,0.0,76.99908447265625,0.0,0.0,14.541447639465332
1400000.0,35948168.0,0,16,1965,7179,1077,2050,356,51,162,876,286.0,759,755,212,977,0,0,1,0,0,0,6,0,0,3569087.0,975199.0,90947.0,17061,122.8125,10.125,448.6875,37.5,41.70497131347656,54.75,13.25,67.3125,76.99908447265625,21.038833618164062,1.962080478668213,0.0,0.0,76.99908447265625,0.0,0.0,14.151983261108398
1150000.0,35948168.0,0,10,1106,4145,611,1120,187,38,61,390,270.0,316,575,214,984,0,0,0,0,1,0,0,0,0,3569087.0,975199.0,90947.0,17061,110.5999984741211,6.099999904632568,414.5,0.0,37.78045654296875,39.0,21.399999618530273,61.099998474121094,76.99908447265625,21.038833618164062,1.962080478668213,0.0,0.0,76.99908447265625,0.0,0.0,13.955272674560547
650000.0,35948168.0,0,3,379,1448,184,388,78,8,50,214,268.0,102,344,23,960,0,0,1,0,0,0,1,0,0,3569087.0,975199.0,90947.0,17061,126.33333587646484,16.66666603088379,482.6666564941406,33.33333206176758,43.64640808105469,71.33333587646484,7.666666507720947,61.33333206176758,76.99908447265625,21.038833618164062,1.962080478668213,0.0,0.0,76.99908447265625,0.0,0.0,13.384727478027344
