distid,intid,lunch,enrol,ptr,found,expp,revpp,avgsal,drop,grad,math4,math7,choice,psa,year,staff,avgben,y92,y93,y94,y95,y96,y97,y98,lexpp,lfound,lexpp_1,lfnd_1,lenrol,lenrolsq,lunchsq,lfndsq,math4_1,cmath4,gexpp,gexpp_1,gfound,gfnd_1,clunch,clnchsq,genrol,genrolsq,expp92,lexpp92,math4_92,cpi,rexpp,lrexpp,lrexpp_1,grexpp,grexpp_1
55010.0,55,49.79999923706055,312.0,,,3445,,22216.0,0.0,100.0,42.900001525878906,50.0,,,1992,109.0,4659,1,0,0,0,0,0,0,8.144679069519043,,,,5.7430033683776855,32.982086181640625,2480.0400390625,,,,,,,,,,,,,,,1.402999997138977,3941.00146484375,8.279190063476562,,,
55010.0,55,48.5,303.0,,,3677,,24058.0,0.0,100.0,57.900001525878906,57.099998474121094,,,1993,108.9000015258789,5252,0,1,0,0,0,0,0,8.20985221862793,,8.144679069519043,,5.713732719421387,32.6467399597168,2352.25,,42.900001525878906,15.0,0.06517314910888672,,,,-1.2999992370605469,-127.7900390625,-0.029270648956298828,-0.3353462219238281,3445,8.144679069519043,42.900001525878906,1.4450000524520874,4084.1416015625,8.31486701965332,8.279190063476562,0.03567695617675781,
55010.0,55,47.0,298.0,,,3973,,26910.0,8.800000190734863,69.5999984741211,83.30000305175781,27.299999237060547,,,1994,98.69999694824219,7585,0,0,1,0,0,0,0,8.287277221679688,,8.20985221862793,,5.697093486785889,32.45687484741211,2209.0,,57.900001525878906,25.400001525878906,0.07742500305175781,0.06517314910888672,,,-1.5,-143.25,-0.016639232635498047,-0.1898651123046875,3445,8.144679069519043,42.900001525878906,1.4819999933242798,4302.7431640625,8.367008209228516,8.31486701965332,0.05214118957519531,0.03567695617675781
55010.0,55,47.15999984741211,280.0,16.899999618530273,4334,4927,5176,33477.0,9.260000228881836,68.30000305175781,75.0,47.099998474121094,,0,1995,,,0,0,0,1,0,0,0,8.502485275268555,8.374246597290039,8.287277221679688,,5.63478946685791,31.750852584838867,2224.065673828125,70.12800598144531,83.30000305175781,-8.300003051757812,0.2152080535888672,0.07742500305175781,,,0.15999984741210938,15.065673828125,-0.062304019927978516,-0.7060222625732422,3445,8.144679069519043,42.900001525878906,1.5240000486373901,5188.8681640625,8.55427074432373,8.367008209228516,0.18726253509521484,0.05214118957519531
55010.0,55,45.2599983215332,274.0,16.0,4626,5474,5450,34575.0,1.9800000190734863,95.0,61.099998474121094,40.900001525878906,,0,1996,,,0,0,0,0,1,0,0,8.607765197753906,8.439447402954102,8.502485275268555,8.374246597290039,5.613128185272217,31.5072078704834,2048.467529296875,71.22427368164062,75.0,-13.900001525878906,0.10527992248535156,0.2152080535888672,0.0652008056640625,,-1.9000015258789062,-175.59814453125,-0.02166128158569336,-0.24364471435546875,3445,8.144679069519043,42.900001525878906,1.569000005722046,5599.5986328125,8.630450248718262,8.55427074432373,0.07617950439453125,0.18726253509521484
55010.0,55,48.529998779296875,274.0,15.899999618530273,4920,5552,5579,34619.0,0.0,100.0,90.0,65.0,2,,1997,,,0,0,0,0,0,1,0,8.62191390991211,8.501063346862793,8.607765197753906,8.439447402954102,5.613128185272217,31.5072078704834,2355.160888671875,72.26808166503906,61.099998474121094,28.900001525878906,0.014148712158203125,0.10527992248535156,0.061615943908691406,0.0652008056640625,3.270000457763672,306.693359375,0.0,0.0,3445,8.144679069519043,42.900001525878906,1.6050000190734863,5552.0,8.62191390991211,8.630450248718262,-0.008536338806152344,0.07617950439453125
55010.0,55,51.08000183105469,277.0,16.100000381469727,5211,5654,6155,35712.0,1.0,96.5999984741211,83.0,50.0,8,,1998,,,0,0,0,0,0,0,1,8.640118598937988,8.558526992797852,8.62191390991211,8.501063346862793,5.624017715454102,31.629575729370117,2609.16650390625,73.24838256835938,90.0,-7.0,0.018204689025878906,0.014148712158203125,0.057463645935058594,0.061615943908691406,2.5500030517578125,254.005615234375,0.010889530181884766,0.12236785888671875,3445,8.144679069519043,42.900001525878906,1.6299999952316284,5567.2822265625,8.624662399291992,8.62191390991211,0.0027484893798828125,-0.008536338806152344
55100.0,55,18.899999618530273,2336.0,,,3569,,28064.0,1.600000023841858,93.30000305175781,44.900001525878906,38.29999923706055,,,1992,93.9000015258789,5308,1,0,0,0,0,0,0,8.18004035949707,,,,7.756195545196533,60.1585693359375,357.2099914550781,,,,,,,,,,,,,,,1.402999997138977,4082.8544921875,8.31455135345459,,,
55100.0,55,18.899999618530273,2395.0,,,3725,,28556.0,2.799999952316284,88.5,54.29999923706055,41.099998474121094,,,1993,96.69999694824219,5473,0,1,0,0,0,0,0,8.222822189331055,,8.18004035949707,,7.7811384201049805,60.54611587524414,357.2099914550781,,44.900001525878906,9.39999771118164,0.042781829833984375,,,,0.0,0.0,0.024942874908447266,0.3875465393066406,3569,8.18004035949707,44.900001525878906,1.4450000524520874,4137.45654296875,8.327836990356445,8.31455135345459,0.013285636901855469,
55100.0,55,19.600000381469727,2439.0,,,4127,,31305.0,1.399999976158142,93.9000015258789,40.599998474121094,38.900001525878906,,,1994,91.0,8970,0,0,1,0,0,0,0,8.325305938720703,,8.222822189331055,,7.799343585968018,60.82976150512695,384.1600036621094,,54.29999923706055,-13.700000762939453,0.10248374938964844,0.042781829833984375,,,0.7000007629394531,26.95001220703125,0.01820516586303711,0.2836456298828125,3569,8.18004035949707,44.900001525878906,1.4819999933242798,4469.5244140625,8.405036926269531,8.327836990356445,0.07719993591308594,0.013285636901855469
55100.0,55,18.670000076293945,2400.0,20.299999237060547,4659,4822,5171,37249.0,3.180000066757202,87.80000305175781,67.0999984741211,53.900001525878906,,0,1995,,,0,0,0,1,0,0,0,8.48094367980957,8.446556091308594,8.325305938720703,,7.783224105834961,60.57857894897461,348.56890869140625,71.34430694580078,40.599998474121094,26.5,0.1556377410888672,0.10248374938964844,,,-0.9300003051757812,-35.591094970703125,-0.01611948013305664,-0.25118255615234375,3569,8.18004035949707,44.900001525878906,1.5240000486373901,5078.287109375,8.532729148864746,8.405036926269531,0.12769222259521484,0.07719993591308594
55100.0,55,25.030000686645508,2385.0,20.100000381469727,4915,5130,5507,38171.0,3.5999999046325684,86.69999694824219,79.0999984741211,65.19999694824219,,0,1996,,,0,0,0,0,1,0,0,8.542860984802246,8.500046730041504,8.48094367980957,8.446556091308594,7.776954174041748,60.48101806640625,626.5009155273438,72.25079345703125,67.0999984741211,12.0,0.06191730499267578,0.1556377410888672,0.053490638732910156,,6.3600006103515625,277.9320068359375,-0.006269931793212891,-0.09756088256835938,3569,8.18004035949707,44.900001525878906,1.569000005722046,5247.70556640625,8.565546035766602,8.532729148864746,0.03281688690185547,0.12769222259521484
55100.0,55,22.31999969482422,2417.0,21.5,5171,5231,5715,41442.0,3.4000000953674316,86.5999984741211,83.0,49.0,5,,1997,,,0,0,0,0,0,1,0,8.562357902526855,8.550821304321289,8.542860984802246,8.500046730041504,7.790282249450684,60.68849563598633,498.182373046875,73.11654663085938,79.0999984741211,3.9000015258789062,0.019496917724609375,0.06191730499267578,0.050774574279785156,0.053490638732910156,-2.710000991821289,-128.31854248046875,0.013328075408935547,0.20747756958007812,3569,8.18004035949707,44.900001525878906,1.6050000190734863,5231.0,8.562357902526855,8.565546035766602,-0.0031881332397460938,0.03281688690185547
55100.0,55,21.15999984741211,2292.0,20.899999618530273,5422,5563,6159,43882.0,2.200000047683716,90.9000015258789,88.0,69.0,5,,1998,,,0,0,0,0,0,0,1,8.623892784118652,8.598219871520996,8.562357902526855,8.550821304321289,7.737180233001709,59.863956451416016,447.74560546875,73.92938232421875,83.0,5.0,0.061534881591796875,0.019496917724609375,0.04739856719970703,0.050774574279785156,-1.1599998474121094,-50.436767578125,-0.05310201644897461,-0.8245391845703125,3569,8.18004035949707,44.900001525878906,1.6299999952316284,5477.677734375,8.608436584472656,8.562357902526855,0.04607868194580078,-0.0031881332397460938
55115.0,55,50.20000076293945,699.0,,,3421,,21999.0,1.7000000476837158,92.80000305175781,23.100000381469727,26.200000762939453,,,1992,108.0999984741211,4857,1,0,0,0,0,0,0,8.137688636779785,,,,6.5496506690979,42.89792251586914,2520.0400390625,,,,,,,,,,,,,,,1.402999997138977,3913.5458984375,8.272198677062988,,,
55115.0,55,52.900001525878906,688.0,,,3628,,23437.0,4.800000190734863,82.0999984741211,28.600000381469727,31.0,,,1993,109.69999694824219,5607,0,1,0,0,0,0,0,8.196436882019043,,8.137688636779785,,6.533788681030273,42.69039535522461,2798.41015625,,23.100000381469727,5.5,0.05874824523925781,,,,2.700000762939453,278.3701171875,-0.015861988067626953,-0.20752716064453125,3421,8.137688636779785,23.100000381469727,1.4450000524520874,4029.716064453125,8.301450729370117,8.272198677062988,0.029252052307128906,
55115.0,55,47.5,673.0,,,3962,,27660.0,2.9000000953674316,90.0999984741211,23.5,40.5,,,1994,96.30000305175781,9113,0,0,1,0,0,0,0,8.284503936767578,,8.196436882019043,,6.511745452880859,42.402828216552734,2256.25,,28.600000381469727,-5.100000381469727,0.08806705474853516,0.05874824523925781,,,-5.400001525878906,-542.16015625,-0.022043228149414062,-0.287567138671875,3421,8.137688636779785,23.100000381469727,1.4819999933242798,4290.830078125,8.364235877990723,8.301450729370117,0.06278514862060547,0.029252052307128906
55115.0,55,50.33000183105469,614.0,19.899999618530273,4593,4840,5310,33287.0,3.109999895095825,88.30000305175781,42.099998474121094,41.20000076293945,,0,1995,,,0,0,0,1,0,0,0,8.48466968536377,8.432289123535156,8.284503936767578,,6.419994831085205,41.21633529663086,2533.109130859375,71.10350036621094,23.5,18.599998474121094,0.2001657485961914,0.08806705474853516,,,2.8300018310546875,276.859130859375,-0.0917506217956543,-1.186492919921875,3421,8.137688636779785,23.100000381469727,1.5240000486373901,5097.244140625,8.536455154418945,8.364235877990723,0.17221927642822266,0.06278514862060547
55115.0,55,51.11000061035156,583.0,19.100000381469727,4857,5394,6003,34992.0,0.0,,49.099998474121094,53.79999923706055,,0,1996,,,0,0,0,0,1,0,0,8.593042373657227,8.488176345825195,8.48466968536377,8.432289123535156,6.368186950683594,40.55380630493164,2612.232177734375,72.04914093017578,42.099998474121094,7.0,0.10837268829345703,0.2001657485961914,0.05588722229003906,,0.779998779296875,79.123046875,-0.05180788040161133,-0.6625289916992188,3421,8.137688636779785,23.100000381469727,1.569000005722046,5517.7626953125,8.615727424621582,8.536455154418945,0.07927227020263672,0.17221927642822266
55115.0,55,49.18000030517578,618.0,19.399999618530273,5121,6094,5829,36879.0,6.5,76.0,73.0,31.0,3,,1997,,,0,0,0,0,0,1,0,8.715060234069824,8.541105270385742,8.593042373657227,8.488176345825195,6.426488399505615,41.29975128173828,2418.67236328125,72.95047760009766,49.099998474121094,23.900001525878906,0.12201786041259766,0.10837268829345703,0.052928924560546875,0.05588722229003906,-1.9300003051757812,-193.559814453125,0.058301448822021484,0.7459449768066406,3421,8.137688636779785,23.100000381469727,1.6050000190734863,6094.0,8.715060234069824,8.615727424621582,0.09933280944824219,0.07927227020263672
55115.0,55,49.470001220703125,597.0,18.399999618530273,5380,6239,6344,37940.0,0.0,100.0,64.0,62.0,0,,1998,,,0,0,0,0,0,0,1,8.738574981689453,8.59044361114502,8.715060234069824,8.541105270385742,6.3919172286987305,40.856605529785156,2447.281005859375,73.79572296142578,73.0,-9.0,0.023514747619628906,0.12201786041259766,0.049338340759277344,0.052928924560546875,0.29000091552734375,28.608642578125,-0.034571170806884766,-0.443145751953125,3421,8.137688636779785,23.100000381469727,1.6299999952316284,6143.31005859375,8.723118782043457,8.715060234069824,0.008058547973632812,0.09933280944824219
55120.0,55,30.299999237060547,1097.0,,,3438,,23885.0,0.30000001192092896,98.9000015258789,32.5,39.29999923706055,,,1992,100.4000015258789,5215,1,0,0,0,0,0,0,8.142644882202148,,,,7.0003342628479,49.00468063354492,918.0899658203125,,,,,,,,,,,,,,,1.402999997138977,3932.99365234375,8.277155876159668,,,
55120.0,55,32.900001525878906,1119.0,,,3507,,24907.0,4.800000190734863,83.80000305175781,34.400001525878906,24.700000762939453,,,1993,99.4000015258789,6549,0,1,0,0,0,0,0,8.162516593933105,,8.142644882202148,,7.020190715789795,49.283077239990234,1082.41015625,,32.5,1.9000015258789062,0.01987171173095703,,,,2.6000022888183594,164.3201904296875,0.01985645294189453,0.2783966064453125,3438,8.142644882202148,32.5,1.4450000524520874,3895.318115234375,8.26753044128418,8.277155876159668,-0.009625434875488281,
55120.0,55,33.0,1107.0,,,3859,,27742.0,3.0,87.69999694824219,34.099998474121094,39.5,,,1994,95.19999694824219,8387,0,0,1,0,0,0,0,8.258163452148438,,8.162516593933105,,7.009408950805664,49.131813049316406,1089.0,,34.400001525878906,-0.3000030517578125,0.09564685821533203,0.01987171173095703,,,0.09999847412109375,6.58984375,-0.01078176498413086,-0.15126419067382812,3438,8.142644882202148,32.5,1.4819999933242798,4179.28125,8.337894439697266,8.26753044128418,0.07036399841308594,-0.009625434875488281
55120.0,55,36.970001220703125,1078.0,21.5,4242,4587,5030,36289.0,2.3299999237060547,90.0,57.400001525878906,41.70000076293945,,0,1995,,,0,0,0,1,0,0,0,8.430981636047363,8.352789878845215,8.258163452148438,,6.982862949371338,48.7603759765625,1366.781005859375,69.76909637451172,34.099998474121094,23.300003051757812,0.17281818389892578,0.09564685821533203,,,3.970001220703125,277.781005859375,-0.026546001434326172,-0.37143707275390625,3438,8.142644882202148,32.5,1.5240000486373901,4830.796875,8.482767105102539,8.337894439697266,0.14487266540527344,0.07036399841308594
55120.0,55,34.7599983215332,1098.0,21.799999237060547,4543,4760,5525,35415.0,2.2300000190734863,91.30000305175781,50.70000076293945,54.099998474121094,,0,1996,,,0,0,0,0,1,0,0,8.468003273010254,8.421342849731445,8.430981636047363,8.352789878845215,7.001245498657227,49.01743698120117,1208.2574462890625,70.91901397705078,57.400001525878906,-6.700000762939453,0.037021636962890625,0.17281818389892578,0.06855297088623047,,-2.210002899169922,-158.5235595703125,0.018382549285888672,0.2570610046386719,3438,8.142644882202148,32.5,1.569000005722046,4869.2158203125,8.49068832397461,8.482767105102539,0.007921218872070312,0.14487266540527344
55120.0,55,38.09000015258789,1076.0,21.899999618530273,4848,5243,5979,36984.0,4.099999904632568,84.4000015258789,65.0,50.0,7,,1997,,,0,0,0,0,0,1,0,8.56464958190918,8.486321449279785,8.468003273010254,8.421342849731445,6.981005668640137,48.734439849853516,1450.84814453125,72.01765441894531,50.70000076293945,14.299999237060547,0.09664630889892578,0.037021636962890625,0.06497859954833984,0.06855297088623047,3.3300018310546875,242.5906982421875,-0.020239830017089844,-0.28299713134765625,3438,8.142644882202148,32.5,1.6050000190734863,5243.0,8.56464958190918,8.49068832397461,0.07396125793457031,0.007921218872070312
55120.0,55,39.59000015258789,1010.0,21.399999618530273,5170,5467,6793,39156.0,2.0999999046325684,91.80000305175781,84.0,63.0,8,,1998,,,0,0,0,0,0,0,1,8.606485366821289,8.550627708435059,8.56464958190918,8.486321449279785,6.917705535888672,47.85464859008789,1567.3681640625,73.11323547363281,65.0,19.0,0.041835784912109375,0.09664630889892578,0.06430625915527344,0.06497859954833984,1.5,116.52001953125,-0.06330013275146484,-0.879791259765625,3438,8.142644882202148,32.5,1.6299999952316284,5383.150390625,8.591029167175293,8.56464958190918,0.02637958526611328,0.07396125793457031
56010.0,56,14.199999809265137,8530.0,,,5558,,38372.0,1.0,95.69999694824219,47.400001525878906,50.400001525878906,,,1992,114.69999694824219,5782,1,0,0,0,0,0,0,8.622993469238281,,,,9.051344871520996,81.92684173583984,201.63999938964844,,,,,,,,,,,,,,,1.402999997138977,6358.22509765625,8.7575044631958,,,
56010.0,56,15.199999809265137,8777.0,,,5710,,39440.0,5.900000095367432,77.9000015258789,56.29999923706055,54.0,,,1993,114.69999694824219,6260,0,1,0,0,0,0,0,8.64997386932373,,8.622993469238281,,9.079890251159668,82.44440460205078,231.0399932861328,,47.400001525878906,8.89999771118164,0.02698040008544922,,,,1.0,29.399993896484375,0.028545379638671875,0.5175628662109375,5558,8.622993469238281,47.400001525878906,1.4450000524520874,6342.2490234375,8.754988670349121,8.7575044631958,-0.0025157928466796875,
56010.0,56,14.100000381469727,8948.0,,,6415,,41529.0,4.099999904632568,84.5,64.30000305175781,62.400001525878906,,,1994,113.5999984741211,10285,0,0,1,0,0,0,0,8.76639461517334,,8.64997386932373,,9.0991849899292,82.795166015625,198.8100128173828,,56.29999923706055,8.000003814697266,0.11642074584960938,0.02698040008544922,,,-1.0999994277954102,-32.22998046875,0.01929473876953125,0.35076141357421875,5558,8.622993469238281,47.400001525878906,1.4819999933242798,6947.4189453125,8.846125602722168,8.754988670349121,0.09113693237304688,-0.0025157928466796875
56010.0,56,14.449999809265137,9166.0,21.0,6912,6741,7527,50207.0,3.9200000762939453,85.69999694824219,77.80000305175781,67.5,,0,1995,,,0,0,0,1,0,0,0,8.815963745117188,8.84101390838623,8.76639461517334,,9.12325668334961,83.23381042480469,208.802490234375,78.16352844238281,64.30000305175781,13.5,0.049569129943847656,0.11642074584960938,,,0.34999942779541016,9.992477416992188,0.024071693420410156,0.4386444091796875,5558,8.622993469238281,47.400001525878906,1.5240000486373901,7099.28125,8.867749214172363,8.846125602722168,0.021623611450195312,0.09113693237304688
56010.0,56,14.529999732971191,9396.0,21.0,7068,6960,7727,51307.0,5.019999980926514,81.0999984741211,77.0999984741211,72.30000305175781,,0,1996,,,0,0,0,0,1,0,0,8.84793472290039,8.863332748413086,8.815963745117188,8.84101390838623,9.148039817810059,83.68663024902344,211.1208953857422,78.55867004394531,77.80000305175781,-0.7000045776367188,0.031970977783203125,0.049569129943847656,0.02231884002685547,,0.07999992370605469,2.3184051513671875,0.02478313446044922,0.45281982421875,5558,8.622993469238281,47.400001525878906,1.569000005722046,7119.69384765625,8.870619773864746,8.867749214172363,0.0028705596923828125,0.021623611450195312
56010.0,56,13.949999809265137,9507.0,20.799999237060547,7223,7140,7873,52873.0,1.5,93.80000305175781,79.0,72.0,37,76,1997,,,0,0,0,0,0,1,0,8.873468399047852,8.885025978088379,8.84793472290039,8.863332748413086,9.159783363342285,83.9016342163086,194.6024932861328,78.94368743896484,77.0999984741211,1.9000015258789062,0.025533676147460938,0.031970977783203125,0.02169322967529297,0.02231884002685547,-0.5799999237060547,-16.518402099609375,0.011743545532226562,0.21500396728515625,5558,8.622993469238281,47.400001525878906,1.6050000190734863,7140.0,8.873468399047852,8.870619773864746,0.0028486251831054688,0.0028705596923828125
56010.0,56,14.020000457763672,9580.0,20.399999618530273,7377,7142,8522,54995.0,2.700000047683716,89.19999694824219,90.0,83.0,56,242,1998,,,0,0,0,0,0,0,1,8.873747825622559,8.906122207641602,8.873468399047852,8.885025978088379,9.16743278503418,84.04182434082031,196.56040954589844,79.31901550292969,79.0,11.0,0.00027942657470703125,0.025533676147460938,0.021096229553222656,0.02169322967529297,0.07000064849853516,1.957916259765625,0.007649421691894531,0.14019012451171875,5558,8.622993469238281,47.400001525878906,1.6299999952316284,7032.4599609375,8.858291625976562,8.873468399047852,-0.015176773071289062,0.0028486251831054688
56020.0,56,24.100000381469727,2170.0,,,3808,,26867.0,3.0999999046325684,88.19999694824219,50.900001525878906,30.399999618530273,,,1992,103.5,4629,1,0,0,0,0,0,0,8.24485969543457,,,,7.6824822425842285,59.02053451538086,580.8099975585938,,,,,,,,,,,,,,,1.402999997138977,4356.26513671875,8.37937068939209,,,
56020.0,56,27.700000762939453,2163.0,,,4316,,26528.0,1.100000023841858,95.80000305175781,50.79999923706055,28.100000381469727,,,1993,116.19999694824219,4724,0,1,0,0,0,0,0,8.370084762573242,,8.24485969543457,,7.679251194000244,58.97089767456055,767.2900390625,,50.900001525878906,-0.10000228881835938,0.12522506713867188,,,,3.6000003814697266,186.48004150390625,-0.003231048583984375,-0.0496368408203125,3808,8.24485969543457,50.900001525878906,1.4450000524520874,4793.89599609375,8.475098609924316,8.37937068939209,0.09572792053222656,
56020.0,56,32.900001525878906,2133.0,,,4736,,30630.0,4.099999904632568,83.80000305175781,55.5,47.20000076293945,,,1994,103.80000305175781,8110,0,0,1,0,0,0,0,8.462947845458984,,8.370084762573242,,7.665284633636475,58.756587982177734,1082.41015625,,50.79999923706055,4.700000762939453,0.09286308288574219,0.12522506713867188,,,5.200000762939453,315.1201171875,-0.013966560363769531,-0.2143096923828125,3808,8.24485969543457,50.900001525878906,1.4819999933242798,5129.06884765625,8.542679786682129,8.475098609924316,0.0675811767578125,0.09572792053222656
56020.0,56,33.4900016784668,1876.0,23.0,4980,5379,5955,43494.0,3.7699999809265137,85.19999694824219,79.30000305175781,51.29999923706055,,0,1995,,,0,0,0,1,0,0,0,8.59025764465332,8.513185501098633,8.462947845458984,,7.5368971824646,56.8048210144043,1121.5802001953125,72.47432708740234,55.5,23.800003051757812,0.12730979919433594,0.09286308288574219,,,0.5900001525878906,39.1700439453125,-0.128387451171875,-1.9517669677734375,3808,8.24485969543457,50.900001525878906,1.5240000486373901,5664.8916015625,8.642043113708496,8.542679786682129,0.09936332702636719,0.0675811767578125
56020.0,56,33.83000183105469,1910.0,22.899999618530273,5153,5639,6144,44244.0,1.9600000381469727,92.0,67.19999694824219,46.400001525878906,,0,1996,,,0,0,0,0,1,0,0,8.63746166229248,8.547334671020508,8.59025764465332,8.513185501098633,7.554858684539795,57.075889587402344,1144.468994140625,73.05693054199219,79.30000305175781,-12.100006103515625,0.047204017639160156,0.12730979919433594,0.034149169921875,,0.3400001525878906,22.8887939453125,0.017961502075195312,0.2710685729980469,3808,8.24485969543457,50.900001525878906,1.569000005722046,5768.38427734375,8.660147666931152,8.642043113708496,0.01810455322265625,0.09936332702636719
56020.0,56,33.189998626708984,1964.0,22.5,5308,5567,6178,44735.0,0.699999988079071,96.5999984741211,74.0,42.0,37,,1997,,,0,0,0,0,0,1,0,8.624611854553223,8.576970100402832,8.63746166229248,8.547334671020508,7.582738399505615,57.497920989990234,1101.5760498046875,73.56441497802734,67.19999694824219,6.8000030517578125,-0.012849807739257812,0.047204017639160156,0.02963542938232422,0.034149169921875,-0.6400032043457031,-42.8929443359375,0.027879714965820312,0.4220314025878906,3808,8.24485969543457,50.900001525878906,1.6050000190734863,5567.0,8.624611854553223,8.660147666931152,-0.03553581237792969,0.01810455322265625
56020.0,56,33.150001525878906,2006.0,21.399999618530273,5462,5849,6511,41833.0,4.099999904632568,83.9000015258789,84.0,55.0,42,,1998,,,0,0,0,0,0,0,1,8.674025535583496,8.605569839477539,8.624611854553223,8.576970100402832,7.603898048400879,57.81926727294922,1098.922607421875,74.05583190917969,74.0,10.0,0.04941368103027344,-0.012849807739257812,0.02859973907470703,0.02963542938232422,-0.039997100830078125,-2.6534423828125,0.021159648895263672,0.3213462829589844,3808,8.24485969543457,50.900001525878906,1.6299999952316284,5759.29150390625,8.6585693359375,8.624611854553223,0.033957481384277344,-0.03553581237792969
56030.0,56,25.200000762939453,1149.0,,,4159,,31479.0,5.400000095367432,80.9000015258789,45.900001525878906,27.600000381469727,,,1992,90.0999984741211,6012,1,0,0,0,0,0,0,8.333029747009277,,,,7.046647071838379,49.655235290527344,635.0400390625,,,,,,,,,,,,,,,1.402999997138977,4757.80126953125,8.467540740966797,,,
56030.0,56,27.299999237060547,1142.0,,,4660,,27564.0,-0.6000000238418579,101.30000305175781,34.900001525878906,23.0,,,1993,113.4000015258789,6897,0,1,0,0,0,0,0,8.446770668029785,,8.333029747009277,,7.040536403656006,49.56915283203125,745.2899780273438,,45.900001525878906,-11.0,0.11374092102050781,,,,2.0999984741210938,110.24993896484375,-0.006110668182373047,-0.08608245849609375,4159,8.333029747009277,45.900001525878906,1.4450000524520874,5175.98583984375,8.551785469055176,8.467540740966797,0.0842447280883789,
56030.0,56,29.100000381469727,1137.0,,,4892,,27616.0,3.9000000953674316,85.19999694824219,44.900001525878906,20.899999618530273,,,1994,113.69999694824219,7550,0,0,1,0,0,0,0,8.495356559753418,,8.446770668029785,,7.036148548126221,49.50738525390625,846.8099975585938,,34.900001525878906,10.0,0.04858589172363281,0.11374092102050781,,,1.8000011444091797,101.52001953125,-0.004387855529785156,-0.061767578125,4159,8.333029747009277,45.900001525878906,1.4819999933242798,5298.01611328125,8.575087547302246,8.551785469055176,0.023302078247070312,0.0842447280883789
56030.0,56,28.579999923706055,1102.0,23.399999618530273,4795,5464,5901,44770.0,8.210000038146973,71.30000305175781,49.5,38.599998474121094,,0,1995,,,0,0,0,1,0,0,0,8.605936050415039,8.475329399108887,8.495356559753418,,7.004881858825684,49.0683708190918,816.81640625,71.83120727539062,44.900001525878906,4.599998474121094,0.1105794906616211,0.04858589172363281,,,-0.5200004577636719,-29.99359130859375,-0.03126668930053711,-0.4390144348144531,4159,8.333029747009277,45.900001525878906,1.5240000486373901,5754.4091796875,8.657721519470215,8.575087547302246,0.08263397216796875,0.023302078247070312
56030.0,56,30.31999969482422,1073.0,22.399999618530273,5037,5851,6141,44087.0,0.0,,54.70000076293945,42.70000076293945,,0,1996,,,0,0,0,0,1,0,0,8.674367904663086,8.524565696716309,8.605936050415039,8.475329399108887,6.978213787078857,48.69546890258789,919.3023681640625,72.66822052001953,49.5,5.200000762939453,0.06843185424804688,0.1105794906616211,0.049236297607421875,,1.739999771118164,102.4859619140625,-0.026668071746826172,-0.37290191650390625,4159,8.333029747009277,45.900001525878906,1.569000005722046,5985.24853515625,8.697052955627441,8.657721519470215,0.03933143615722656,0.08263397216796875
56030.0,56,30.579999923706055,1088.0,21.100000381469727,5277,6061,6519,41155.0,4.5,82.0999984741211,51.0,44.0,2,,1997,,,0,0,0,0,0,1,0,8.709630012512207,8.571112632751465,8.674367904663086,8.524565696716309,6.992096424102783,48.88941192626953,935.1364135742188,73.46397399902344,54.70000076293945,-3.700000762939453,0.035262107849121094,0.06843185424804688,0.04654693603515625,0.049236297607421875,0.26000022888183594,15.83404541015625,0.013882637023925781,0.19394302368164062,4159,8.333029747009277,45.900001525878906,1.6050000190734863,6061.0,8.709630012512207,8.697052955627441,0.012577056884765625,0.03933143615722656
56030.0,56,34.279998779296875,1079.0,21.0,5462,6281,6583,43291.0,3.4000000953674316,86.30000305175781,49.0,38.0,2,,1998,,,0,0,0,0,0,0,1,8.745284080505371,8.605569839477539,8.709630012512207,8.571112632751465,6.983789920806885,48.77332305908203,1175.1182861328125,74.05583190917969,51.0,-2.0,0.03565406799316406,0.035262107849121094,0.03445720672607422,0.04654693603515625,3.6999988555908203,239.98187255859375,-0.008306503295898438,-0.1160888671875,4159,8.333029747009277,45.900001525878906,1.6299999952316284,6184.66552734375,8.729827880859375,8.709630012512207,0.02019786834716797,0.012577056884765625
56050.0,56,25.299999237060547,1777.0,,,4162,,26286.0,2.4000000953674316,90.5999984741211,37.79999923706055,33.900001525878906,,,1992,115.19999694824219,5433,1,0,0,0,0,0,0,8.33375072479248,,,,7.482681751251221,55.99052429199219,640.0899658203125,,,,,,,,,,,,,,,1.402999997138977,4761.23291015625,8.46826171875,,,
56050.0,56,31.100000381469727,1736.0,,,4450,,31501.0,1.7999999523162842,93.30000305175781,31.100000381469727,30.799999237060547,,,1993,103.5999984741211,6170,0,1,0,0,0,0,0,8.400659561157227,,8.33375072479248,,7.459338665008545,55.6417350769043,967.2100219726562,,37.79999923706055,-6.69999885559082,0.0669088363647461,,,,5.80000114440918,327.12005615234375,-0.02334308624267578,-0.3487892150878906,4162,8.33375072479248,37.79999923706055,1.4450000524520874,4942.7333984375,8.5056734085083,8.46826171875,0.03741168975830078,
