prate,mrate,totpart,totelg,age,totemp,sole,ltotemp
100.0,0.33000001311302185,146.0,146.0,15,171.0,1,5.141663551330566
100.0,2.109999895095825,529.0,529.0,19,962.0,1,6.869014263153076
100.0,3.5199999809265137,1024.0,1024.0,8,2439.0,1,7.799343585968018
75.9000015258789,0.10999999940395355,630.0,830.0,7,1010.0,1,6.917705535888672
100.0,0.2800000011920929,6937.0,6937.0,31,15663.0,0,9.659056663513184
70.9000015258789,0.23000000417232513,3586.0,5057.0,42,15245.0,0,9.632006645202637
100.0,0.6499999761581421,973.0,973.0,7,991.0,1,6.898714542388916
100.0,4.0,147.0,147.0,8,430.0,0,6.063785076141357
100.0,0.27000001072883606,357.0,357.0,19,749.0,1,6.618739128112793
100.0,0.8600000143051147,63.0,63.0,17,93.0,0,4.532599449157715
100.0,0.3799999952316284,146.0,146.0,17,147.0,1,4.9904327392578125
57.70000076293945,0.33000001311302185,150.0,260.0,7,344.0,1,5.840641498565674
86.30000305175781,0.5799999833106995,3022.0,3500.0,8,11628.0,0,9.36117172241211
88.80000305175781,0.5400000214576721,213.0,240.0,15,240.0,0,5.4806389808654785
64.4000015258789,0.41999998688697815,65.0,101.0,15,101.0,0,4.6151204109191895
86.30000305175781,0.33000001311302185,5444.0,6306.0,8,10506.0,0,9.2597017288208
70.0,0.10999999940395355,175.0,250.0,6,465.0,0,6.142037391662598
94.19999694824219,0.8500000238418579,97.0,103.0,5,115.0,0,4.744932174682617
100.0,0.4699999988079071,190.0,190.0,20,197.0,1,5.283203601837158
100.0,1.6799999475479126,129.0,129.0,10,185.0,1,5.220355987548828
74.30000305175781,0.09000000357627869,202.0,272.0,5,352.0,0,5.863631248474121
85.80000305175781,3.5,133.0,155.0,17,390.0,0,5.966146945953369
79.30000305175781,0.23999999463558197,562.0,709.0,8,813.0,1,6.70073127746582
66.19999694824219,0.699999988079071,1017.0,1536.0,13,4343.0,1,8.376320838928223
41.5,0.1599999964237213,90.0,217.0,8,243.0,1,5.493061542510986
100.0,0.49000000953674316,131.0,131.0,11,153.0,1,5.03043794631958
67.30000305175781,0.7400000095367432,222.0,330.0,13,423.0,1,6.047372341156006
57.0,0.5600000023841858,1415.0,2484.0,5,2484.0,0,7.817625522613525
57.0,0.5600000023841858,1415.0,2484.0,5,2484.0,0,7.817625522613525
85.80000305175781,0.7599999904632568,163.0,190.0,11,193.0,1,5.26269006729126
51.0,0.5699999928474426,985.0,1932.0,6,6631.0,1,8.799510955810547
95.69999694824219,0.3400000035762787,379.0,396.0,19,2176.0,0,7.685243606567383
86.80000305175781,0.6399999856948853,770.0,887.0,8,944.0,0,6.850126266479492
98.0999984741211,0.8299999833106995,155.0,158.0,8,341.0,1,5.831882476806641
100.0,0.3499999940395355,229.0,229.0,12,439.0,0,6.084499359130859
100.0,0.4000000059604645,700.0,700.0,20,2872.0,1,7.962763786315918
30.5,0.25,53.0,174.0,7,518.0,1,6.249975204467773
75.0999984741211,0.8799999952316284,997.0,1327.0,5,1930.0,0,7.565275192260742
100.0,0.550000011920929,101.0,101.0,6,105.0,1,4.653960227966309
95.0,0.75,190.0,200.0,15,200.0,0,5.2983174324035645
89.80000305175781,0.49000000953674316,272.0,303.0,15,303.0,0,5.713732719421387
93.9000015258789,0.5299999713897705,1038.0,1106.0,17,1160.0,0,7.056175231933594
61.099998474121094,0.3499999940395355,88.0,144.0,7,144.0,1,4.969813346862793
100.0,0.6100000143051147,786.0,786.0,22,1016.0,1,6.923628807067871
85.30000305175781,0.41999998688697815,475.0,557.0,6,2145.0,0,7.670894622802734
95.69999694824219,0.6100000143051147,199.0,208.0,7,234.0,1,5.455321311950684
100.0,0.8100000023841858,250.0,250.0,5,483.0,1,6.18001651763916
100.0,0.36000001430511475,1543.0,1543.0,35,3867.0,1,8.260233879089355
93.69999694824219,0.5099999904632568,59.0,63.0,7,78.0,1,4.356709003448486
82.19999694824219,0.7200000286102295,822.0,1000.0,8,1231.0,0,7.11558198928833
90.5,0.3700000047683716,152.0,168.0,5,368.0,1,5.908082962036133
100.0,0.23999999463558197,58.0,58.0,8,58.0,1,4.060442924499512
100.0,3.2100000381469727,196.0,196.0,19,393.0,1,5.973809719085693
75.0999984741211,0.6899999976158142,1429.0,1904.0,7,3245.0,1,8.084870338439941
96.0999984741211,0.9300000071525574,1401.0,1458.0,7,1806.0,0,7.498869895935059
63.0,0.4399999976158142,648.0,1029.0,26,1616.0,1,7.387709140777588
44.70000076293945,0.1599999964237213,123.0,275.0,16,942.0,1,6.848005294799805
83.5,0.6800000071525574,1378.0,1651.0,8,1671.0,0,7.421177387237549
100.0,0.11999999731779099,404.0,404.0,7,664.0,0,6.498281955718994
100.0,0.3100000023841858,205.0,205.0,7,232.0,1,5.446737289428711
58.29999923706055,0.3100000023841858,401.0,688.0,7,3357.0,0,8.118803024291992
75.4000015258789,0.05999999865889549,150.0,199.0,9,377.0,1,5.932245254516602
100.0,0.4399999976158142,153.0,153.0,6,231.0,1,5.442417621612549
90.19999694824219,0.6200000047683716,184.0,204.0,7,495.0,0,6.2045578956604
96.0999984741211,0.6600000262260437,1091.0,1135.0,5,1746.0,1,7.46508264541626
25.100000381469727,0.6299999952316284,104.0,414.0,6,630.0,1,6.4457197189331055
80.4000015258789,0.6000000238418579,501.0,623.0,25,2066.0,0,7.633369445800781
100.0,0.09000000357627869,155.0,155.0,8,251.0,0,5.525453090667725
95.30000305175781,0.3499999940395355,81.0,85.0,12,296.0,0,5.690359592437744
100.0,1.1100000143051147,941.0,941.0,5,2051.0,1,7.626082897186279
100.0,4.380000114440918,1050.0,1050.0,5,1601.0,1,7.378383636474609
60.400001525878906,0.4099999964237213,162.0,268.0,6,968.0,1,6.875232219696045
84.69999694824219,0.3700000047683716,133.0,157.0,9,187.0,0,5.231108665466309
78.19999694824219,1.2000000476837158,1016.0,1299.0,6,2812.0,1,7.941651344299316
100.0,0.1899999976158142,1614.0,1614.0,19,2419.0,1,7.791109561920166
100.0,0.14000000059604645,527.0,527.0,16,883.0,0,6.7833251953125
100.0,0.1899999976158142,596.0,596.0,6,859.0,0,6.755768775939941
100.0,0.8100000023841858,215.0,215.0,20,215.0,0,5.370637893676758
100.0,1.659999966621399,794.0,794.0,5,794.0,0,6.677083492279053
84.5,0.36000001430511475,142.0,168.0,6,3762.0,0,8.232706069946289
60.79999923706055,0.3799999952316284,234.0,385.0,6,3762.0,0,8.232706069946289
82.0999984741211,0.5199999809265137,366.0,446.0,9,564.0,0,6.335054397583008
98.80000305175781,0.5,158.0,160.0,7,290.0,1,5.6698808670043945
84.5999984741211,0.4399999976158142,154.0,182.0,6,3762.0,0,8.232706069946289
100.0,3.0799999237060547,321.0,321.0,5,321.0,1,5.7714409828186035
100.0,0.3799999952316284,385.0,385.0,5,385.0,1,5.953243255615234
79.30000305175781,0.36000001430511475,5390.0,6801.0,28,20419.0,0,9.92422103881836
88.19999694824219,0.550000011920929,1335.0,1514.0,18,1572.0,0,7.360104084014893
89.9000015258789,0.2800000011920929,1542.0,1715.0,19,7127.0,0,8.8716459274292
89.5999984741211,0.3400000035762787,250.0,279.0,30,327.0,1,5.7899603843688965
100.0,1.7799999713897705,173.0,173.0,10,224.0,1,5.411645889282227
73.0,0.8899999856948853,100.0,137.0,21,157.0,1,5.056245803833008
100.0,1.0800000429153442,243.0,243.0,20,244.0,1,5.497168064117432
100.0,1.2400000095367432,159.0,159.0,7,275.0,1,5.616771221160889
98.30000305175781,0.3400000035762787,1401.0,1425.0,27,2619.0,0,7.870547771453857
100.0,0.8299999833106995,128.0,128.0,24,176.0,1,5.1704840660095215
100.0,0.18000000715255737,334.0,334.0,7,482.0,0,6.177944183349609
100.0,0.8299999833106995,171.0,171.0,10,268.0,1,5.590987205505371
90.80000305175781,0.5,177.0,195.0,16,247.0,1,5.509388446807861
72.5,0.8999999761581421,153.0,211.0,16,673.0,0,6.511745452880859
71.5,0.3799999952316284,241.0,337.0,7,580.0,0,6.363028049468994
100.0,0.8799999952316284,266.0,266.0,7,560.0,1,6.32793664932251
90.4000015258789,0.3400000035762787,123.0,136.0,7,167.0,1,5.1179938316345215
79.19999694824219,0.3499999940395355,282.0,356.0,7,438.0,0,6.082219123840332
95.69999694824219,0.6000000238418579,110.0,115.0,8,194.0,0,5.267858028411865
93.30000305175781,0.7200000286102295,750.0,804.0,8,1980.0,0,7.5908522605896
80.19999694824219,0.17000000178813934,93.0,116.0,7,135.0,1,4.905274868011475
96.5999984741211,0.46000000834465027,338.0,350.0,8,1135.0,0,7.034388065338135
73.9000015258789,0.18000000715255737,283.0,383.0,7,509.0,0,6.232448101043701
96.0,0.1899999976158142,9270.0,9655.0,18,10156.0,0,9.22581958770752
64.4000015258789,0.12999999523162842,530.0,823.0,5,1615.0,0,7.38709020614624
69.5999984741211,0.1599999964237213,546.0,785.0,15,1715.0,0,7.447168350219727
69.9000015258789,0.44999998807907104,95.0,136.0,9,214.0,0,5.365975856781006
80.0,0.4000000059604645,220.0,275.0,16,325.0,0,5.783825397491455
87.30000305175781,0.550000011920929,96.0,110.0,7,139.0,0,4.934473991394043
100.0,0.7099999785423279,135.0,135.0,11,179.0,1,5.1873860359191895
58.0,0.07000000029802322,94.0,162.0,14,162.0,0,5.087596416473389
100.0,0.7400000095367432,244.0,244.0,21,278.0,1,5.627621173858643
74.80000305175781,0.38999998569488525,178.0,238.0,7,312.0,1,5.7430033683776855
100.0,0.38999998569488525,2848.0,2848.0,24,14884.0,1,9.608041763305664
82.9000015258789,0.7400000095367432,175.0,211.0,14,2598.0,1,7.862497329711914
100.0,0.30000001192092896,195.0,195.0,8,310.0,1,5.736572265625
100.0,0.15000000596046448,180.0,180.0,7,180.0,0,5.192956924438477
100.0,1.0199999809265137,798.0,798.0,7,2191.0,0,7.692113399505615
100.0,2.0,111.0,111.0,15,163.0,1,5.09375
81.5,0.4399999976158142,462.0,567.0,14,2662.0,1,7.886833190917969
65.5999984741211,1.0,897.0,1368.0,10,1433.0,0,7.2675251960754395
100.0,2.259999990463257,1163.0,1163.0,10,1433.0,0,7.2675251960754395
46.900001525878906,0.949999988079071,206.0,439.0,8,506.0,1,6.226536750793457
79.19999694824219,0.4099999964237213,1497.0,1890.0,23,2552.0,0,7.844632625579834
100.0,0.7699999809265137,126.0,126.0,19,158.0,1,5.062594890594482
53.29999923706055,0.9700000286102295,2156.0,4048.0,15,6197.0,1,8.731820106506348
77.30000305175781,0.15000000596046448,1395.0,1805.0,20,2375.0,0,7.77275276184082
77.9000015258789,0.6299999952316284,109.0,140.0,7,1134.0,1,7.033506393432617
61.79999923706055,0.09000000357627869,320.0,518.0,8,688.0,0,6.533788681030273
84.0999984741211,0.20999999344348907,1335.0,1588.0,9,2467.0,1,7.810758113861084
100.0,0.38999998569488525,197.0,197.0,7,323.0,0,5.777652263641357
100.0,0.41999998688697815,128.0,128.0,9,166.0,1,5.111987590789795
89.9000015258789,0.36000001430511475,349.0,388.0,7,408.0,0,6.011267185211182
100.0,0.23999999463558197,834.0,834.0,8,1023.0,0,6.930494785308838
100.0,3.059999942779541,247.0,247.0,6,674.0,1,6.513230323791504
100.0,0.15000000596046448,811.0,811.0,7,1840.0,1,7.517520904541016
79.0,0.7099999785423279,113.0,143.0,5,198.0,1,5.288267135620117
100.0,0.23000000417232513,87.0,87.0,11,157.0,1,5.056245803833008
89.19999694824219,0.9100000262260437,190.0,213.0,21,250.0,1,5.521461009979248
100.0,0.49000000953674316,241.0,241.0,12,281.0,1,5.638354778289795
100.0,0.33000001311302185,1509.0,1509.0,9,2570.0,0,7.851661205291748
100.0,0.12999999523162842,452.0,452.0,8,786.0,1,6.666956901550293
100.0,0.25999999046325684,150.0,150.0,11,150.0,0,5.0106353759765625
50.900001525878906,1.9199999570846558,112.0,220.0,9,282.0,1,5.641907215118408
74.0999984741211,0.33000001311302185,537.0,725.0,8,1117.0,0,7.018401622772217
100.0,2.180000066757202,730.0,730.0,9,847.0,1,6.741700649261475
100.0,1.940000057220459,193.0,193.0,25,193.0,1,5.26269006729126
80.69999694824219,0.5400000214576721,138.0,171.0,7,2002.0,0,7.601902008056641
91.19999694824219,0.4399999976158142,18794.0,20599.0,8,70969.0,0,11.169998168945312
71.9000015258789,0.41999998688697815,31800.0,44221.0,8,70969.0,0,11.169998168945312
91.80000305175781,0.30000001192092896,212.0,231.0,7,4549.0,0,8.422662734985352
100.0,3.740000009536743,340.0,340.0,7,1750.0,1,7.467370986938477
20.100000381469727,0.20000000298023224,283.0,1408.0,5,1408.0,1,7.24992561340332
100.0,2.0,188.0,188.0,13,195.0,1,5.2729997634887695
78.69999694824219,0.47999998927116394,2780.0,3533.0,19,4158.0,0,8.332789421081543
92.30000305175781,0.33000001311302185,854.0,925.0,23,1277.0,0,7.152268886566162
86.0,4.630000114440918,584.0,679.0,7,869.0,0,6.767343044281006
100.0,0.7099999785423279,92.0,92.0,30,111.0,1,4.709530353546143
100.0,0.6600000262260437,142.0,142.0,7,186.0,1,5.2257466316223145
90.0999984741211,0.10999999940395355,649.0,720.0,20,1733.0,1,7.457609176635742
91.5,0.8199999928474426,355.0,388.0,25,456.0,1,6.122492790222168
100.0,0.38999998569488525,441.0,441.0,9,708.0,0,6.56244421005249
72.5,0.8600000143051147,1376.0,1898.0,20,2247.0,0,7.71735143661499
82.80000305175781,0.5699999928474426,202.0,244.0,7,301.0,0,5.707110404968262
48.900001525878906,0.9900000095367432,331.0,677.0,10,677.0,1,6.51767110824585
100.0,3.4000000953674316,165.0,165.0,14,174.0,1,5.159055233001709
100.0,0.1899999976158142,322.0,322.0,7,454.0,0,6.118097305297852
100.0,1.3700000047683716,107.0,107.0,17,145.0,1,4.976733684539795
86.19999694824219,0.4099999964237213,581.0,674.0,6,1380.0,0,7.229838848114014
75.69999694824219,0.20999999344348907,171.0,226.0,7,305.0,0,5.720311641693115
100.0,0.30000001192092896,182.0,182.0,7,182.0,0,5.204006671905518
100.0,0.9100000262260437,188.0,188.0,7,216.0,1,5.375278472900391
100.0,0.5299999713897705,109.0,109.0,8,177.0,1,5.176149845123291
100.0,0.3199999928474426,408.0,408.0,8,548.0,0,6.306275367736816
65.30000305175781,0.38999998569488525,252.0,386.0,8,604.0,1,6.403573989868164
100.0,1.559999942779541,1203.0,1203.0,44,2304.0,0,7.742402076721191
85.5,0.30000001192092896,2291.0,2679.0,19,5819.0,0,8.668883323669434
20.600000381469727,0.03999999910593033,1151.0,5586.0,7,5819.0,0,8.668883323669434
89.80000305175781,0.41999998688697815,336.0,374.0,7,1081.0,0,6.985641956329346
83.80000305175781,0.41999998688697815,325.0,388.0,7,583.0,0,6.368186950683594
100.0,0.47999998927116394,6888.0,6888.0,48,7830.0,0,8.965717315673828
53.79999923706055,0.44999998807907104,820.0,1524.0,8,2629.0,0,7.874358654022217
61.20000076293945,0.20000000298023224,290.0,474.0,5,818.0,0,6.706862449645996
100.0,0.800000011920929,148.0,148.0,11,193.0,0,5.26269006729126
100.0,0.14000000059604645,221.0,221.0,8,234.0,1,5.455321311950684
48.20000076293945,0.10999999940395355,520.0,1079.0,5,2071.0,0,7.635787010192871
66.30000305175781,0.41999998688697815,450.0,679.0,7,759.0,0,6.632001876831055
69.9000015258789,0.5400000214576721,1817.0,2600.0,8,4270.0,1,8.359369277954102
100.0,0.3799999952316284,175.0,175.0,37,511.0,1,6.236369609832764
100.0,0.6600000262260437,96.0,96.0,7,132.0,1,4.8828020095825195
100.0,0.6100000143051147,186.0,186.0,6,260.0,1,5.5606818199157715
78.0,0.27000001072883606,184.0,236.0,5,274.0,1,5.613128185272217
100.0,0.5199999809265137,259.0,259.0,12,484.0,1,6.182085037231445
50.0,0.4099999964237213,168.0,336.0,15,478.0,1,6.169610500335693
100.0,0.5699999928474426,2567.0,2567.0,5,6500.0,0,8.779557228088379
100.0,4.349999904632568,127.0,127.0,15,230.0,1,5.438079357147217
100.0,3.4600000381469727,100.0,100.0,20,201.0,0,5.303304672241211
100.0,0.7200000286102295,132.0,132.0,16,234.0,1,5.455321311950684
100.0,1.0199999809265137,268.0,268.0,8,457.0,1,6.124683380126953
100.0,1.440000057220459,78.0,78.0,10,528.0,1,6.269096374511719
100.0,0.6200000047683716,136.0,136.0,16,379.0,0,5.937536239624023
100.0,0.25,214.0,214.0,11,242.0,0,5.488937854766846
88.0,0.4300000071525574,16236.0,18442.0,7,30308.0,0,10.319167137145996
99.69999694824219,0.5799999833106995,301.0,302.0,8,478.0,1,6.169610500335693
59.900001525878906,0.17000000178813934,124.0,207.0,7,389.0,1,5.963579177856445
100.0,3.7100000381469727,8449.0,8449.0,7,21963.0,1,9.997114181518555
59.599998474121094,0.5299999713897705,161.0,270.0,5,820.0,0,6.709304332733154
100.0,1.2100000381469727,126.0,126.0,9,232.0,1,5.446737289428711
100.0,0.25,970.0,970.0,26,1030.0,0,6.937314033508301
100.0,0.550000011920929,238.0,238.0,6,371.0,1,5.916202068328857
100.0,1.0,105.0,105.0,7,122.0,1,4.804020881652832
100.0,0.1599999964237213,166.0,166.0,7,346.0,1,5.846438884735107
68.9000015258789,0.11999999731779099,73.0,106.0,6,125.0,1,4.828313827514648
79.0,0.20999999344348907,147.0,186.0,7,205.0,0,5.323009967803955
87.0,0.6200000047683716,100.0,115.0,7,124.0,1,4.820281505584717
100.0,0.3400000035762787,281.0,281.0,7,656.0,1,6.486160755157471
95.9000015258789,0.5099999904632568,4394.0,4584.0,24,5105.0,0,8.537975311279297
77.19999694824219,0.17000000178813934,404.0,523.0,6,645.0,0,6.469250202178955
100.0,1.2400000095367432,79.0,79.0,7,1090.0,0,6.993933200836182
100.0,1.1299999952316284,48777.0,48777.0,7,144387.0,0,11.880252838134766
91.69999694824219,0.4300000071525574,199.0,217.0,5,356.0,0,5.8749308586120605
77.69999694824219,0.47999998927116394,87.0,112.0,34,146.0,1,4.983606815338135
100.0,0.4300000071525574,349.0,349.0,7,555.0,0,6.318968296051025
8.800000190734863,0.5,142.0,1605.0,14,2215.0,0,7.703007698059082
60.900001525878906,0.3700000047683716,978.0,1605.0,8,2215.0,0,7.703007698059082
100.0,1.690000057220459,289.0,289.0,28,497.0,0,6.208590030670166
100.0,2.359999895095825,207.0,207.0,5,226.0,1,5.420535087585449
100.0,1.5,284.0,284.0,9,321.0,1,5.7714409828186035
62.599998474121094,0.38999998569488525,555.0,886.0,5,1201.0,0,7.090909957885742
100.0,0.18000000715255737,113.0,113.0,9,186.0,0,5.2257466316223145
100.0,1.0700000524520874,748.0,748.0,20,931.0,1,6.836259365081787
65.5,0.46000000834465027,525.0,802.0,7,822.0,0,6.711740493774414
99.0,0.14000000059604645,307.0,310.0,15,1077.0,1,6.981934547424316
78.5,1.1100000143051147,299.0,381.0,5,531.0,1,6.274762153625488
100.0,1.7300000190734863,107.0,107.0,7,237.0,1,5.46806001663208
100.0,0.5299999713897705,98.0,98.0,18,111.0,1,4.709530353546143
97.0,0.1599999964237213,96.0,99.0,7,121.0,1,4.795790672302246
89.9000015258789,0.38999998569488525,321.0,357.0,8,587.0,1,6.375024795532227
77.9000015258789,0.47999998927116394,116.0,149.0,6,184.0,0,5.214935779571533
100.0,0.6600000262260437,65.0,65.0,33,80.0,0,4.382026672363281
100.0,0.4099999964237213,105.0,105.0,13,166.0,1,5.111987590789795
73.4000015258789,0.2800000011920929,259.0,353.0,6,424.0,0,6.049733638763428
100.0,1.7999999523162842,165.0,165.0,8,219.0,1,5.389071941375732
100.0,0.7400000095367432,272.0,272.0,8,555.0,0,6.318968296051025
89.0,0.7699999809265137,1896.0,2130.0,29,2774.0,0,7.928045749664307
64.69999694824219,0.07000000029802322,311.0,481.0,7,1181.0,0,7.0741167068481445
100.0,0.6700000166893005,220.0,220.0,6,220.0,1,5.393627643585205
89.4000015258789,0.3700000047683716,447.0,500.0,5,544.0,0,6.298949241638184
78.69999694824219,0.11999999731779099,573.0,728.0,6,769.0,0,6.6450910568237305
76.9000015258789,0.4000000059604645,681.0,885.0,8,1941.0,0,7.570958614349365
64.5999984741211,0.2800000011920929,747.0,1157.0,7,3018.0,1,8.012350082397461
78.80000305175781,1.149999976158142,178.0,226.0,20,451.0,1,6.111467361450195
100.0,0.5,131.0,131.0,17,160.0,1,5.075173854827881
83.9000015258789,0.4099999964237213,1787.0,2129.0,27,2312.0,0,7.74586820602417
100.0,0.10000000149011612,182.0,182.0,11,183.0,1,5.20948600769043
43.599998474121094,0.10000000149011612,3464.0,7948.0,8,13072.0,0,9.478227615356445
95.4000015258789,0.30000001192092896,187.0,196.0,7,235.0,0,5.459585666656494
95.80000305175781,0.3199999928474426,182.0,190.0,5,261.0,1,5.564520359039307
100.0,0.6899999976158142,134.0,134.0,8,169.0,1,5.129898548126221
73.5,0.17000000178813934,114.0,155.0,6,332.0,0,5.8051347732543945
100.0,0.6800000071525574,394.0,394.0,45,420.0,0,6.040254592895508
91.30000305175781,0.3199999928474426,158.0,173.0,21,628.0,1,6.442540168762207
82.5999984741211,4.130000114440918,90.0,109.0,6,383.0,1,5.948034763336182
100.0,0.7200000286102295,115.0,115.0,32,518.0,0,6.249975204467773
63.400001525878906,0.09000000357627869,4877.0,7696.0,9,12539.0,0,9.436598777770996
50.29999923706055,0.10000000149011612,1110.0,2208.0,5,3928.0,0,8.275885581970215
100.0,0.14000000059604645,283.0,283.0,7,354.0,0,5.869297027587891
93.69999694824219,0.44999998807907104,208.0,222.0,16,419.0,0,6.03787088394165
99.0999984741211,1.4600000381469727,111.0,112.0,37,199.0,1,5.293304920196533
93.0999984741211,0.27000001072883606,764.0,821.0,15,3463.0,0,8.149890899658203
67.5999984741211,0.20999999344348907,3188.0,4716.0,15,6489.0,0,8.777863502502441
73.4000015258789,0.18000000715255737,370.0,504.0,7,628.0,0,6.442540168762207
85.0,0.3700000047683716,713.0,839.0,27,976.0,0,6.883462429046631
77.0,0.41999998688697815,3357.0,4357.0,37,11120.0,0,9.316500663757324
90.4000015258789,0.3700000047683716,2305.0,2549.0,22,2549.0,0,7.843456268310547
37.0,0.2199999988079071,80.0,216.0,7,261.0,1,5.564520359039307
100.0,0.949999988079071,576.0,576.0,7,705.0,1,6.558197975158691
100.0,0.8899999856948853,531.0,531.0,6,1561.0,1,7.353081703186035
100.0,0.28999999165534973,278.0,278.0,12,2112.0,0,7.655390739440918
86.4000015258789,0.3199999928474426,445.0,515.0,7,693.0,0,6.541029930114746
49.70000076293945,0.18000000715255737,279.0,561.0,7,1162.0,0,7.057898044586182
100.0,3.7300000190734863,105.0,105.0,20,284.0,1,5.648974418640137
73.0,0.3700000047683716,27935.0,38276.0,27,53942.0,0,10.89566421508789
83.5,0.3700000047683716,58811.0,70429.0,27,89177.0,0,11.398378372192383
100.0,0.15000000596046448,110.0,110.0,30,182.0,1,5.204006671905518
100.0,0.6499999761581421,1268.0,1268.0,19,1921.0,0,7.560601234436035
100.0,0.5299999713897705,353.0,353.0,7,677.0,1,6.51767110824585
100.0,0.1899999976158142,1390.0,1390.0,7,1729.0,0,7.45529842376709
74.0,0.3199999928474426,368.0,497.0,7,608.0,0,6.41017484664917
100.0,0.8299999833106995,125.0,125.0,11,132.0,1,4.8828020095825195
72.69999694824219,0.8199999928474426,112.0,154.0,16,224.0,0,5.411645889282227
75.5,0.3700000047683716,1058.0,1402.0,16,1760.0,0,7.473069190979004
72.5999984741211,0.5199999809265137,191.0,263.0,17,744.0,0,6.612040996551514
99.19999694824219,0.6899999976158142,238.0,240.0,28,240.0,1,5.4806389808654785
100.0,0.20000000298023224,2239.0,2239.0,11,2291.0,0,7.736743450164795
82.5999984741211,0.33000001311302185,314.0,380.0,8,1685.0,0,7.429520606994629
100.0,0.3700000047683716,132.0,132.0,19,138.0,0,4.927253723144531
98.9000015258789,0.6499999761581421,90.0,91.0,7,231.0,1,5.442417621612549
89.80000305175781,0.36000001430511475,1069.0,1190.0,11,3799.0,0,8.242493629455566
100.0,0.2800000011920929,113.0,113.0,9,3799.0,0,8.242493629455566
72.9000015258789,0.4000000059604645,194.0,266.0,4,363.0,0,5.894402980804443
100.0,2.1600000858306885,529.0,529.0,30,680.0,0,6.522092819213867
85.30000305175781,1.1799999475479126,924.0,1083.0,8,26052.0,0,10.16784954071045
96.4000015258789,0.3199999928474426,400.0,415.0,11,1301.0,0,7.170888423919678
100.0,0.28999999165534973,206.0,206.0,8,205.0,1,5.323009967803955
60.20000076293945,0.12999999523162842,711.0,1182.0,8,1529.0,0,7.332369327545166
100.0,0.6600000262260437,126.0,126.0,5,168.0,1,5.123963832855225
76.19999694824219,0.4099999964237213,179.0,235.0,7,1337.0,0,7.198183536529541
100.0,1.7699999809265137,152.0,152.0,16,230.0,1,5.438079357147217
100.0,0.9399999976158142,356.0,356.0,9,366.0,1,5.902633190155029
89.5999984741211,3.7799999713897705,180.0,201.0,14,350.0,0,5.857933044433594
71.5999984741211,4.179999828338623,154.0,215.0,5,384.0,1,5.9506425857543945
99.5999984741211,1.0,280.0,281.0,14,328.0,1,5.793013572692871
100.0,0.9200000166893005,310.0,310.0,24,385.0,1,5.953243255615234
100.0,0.5699999928474426,2749.0,2749.0,21,6948.0,0,8.846209526062012
100.0,0.28999999165534973,322.0,322.0,20,388.0,1,5.961005210876465
82.5,0.25,950.0,1151.0,20,1567.0,1,7.3569183349609375
100.0,0.33000001311302185,228.0,228.0,8,489.0,0,6.192362308502197
100.0,0.07999999821186066,1435.0,1435.0,15,1719.0,1,7.449498176574707
44.29999923706055,0.10999999940395355,258.0,582.0,5,1013.0,1,6.920671463012695
100.0,0.5799999833106995,261.0,261.0,6,734.0,0,6.598508834838867
100.0,0.23000000417232513,114.0,114.0,21,175.0,0,5.164785861968994
100.0,0.33000001311302185,223.0,223.0,13,322.0,1,5.7745513916015625
100.0,0.20000000298023224,240.0,240.0,7,371.0,1,5.916202068328857
100.0,1.2799999713897705,114.0,114.0,17,134.0,1,4.8978400230407715
100.0,1.090000033378601,67.0,67.0,15,168.0,1,5.123963832855225
100.0,0.5600000023841858,102.0,102.0,9,130.0,1,4.867534637451172
94.5999984741211,0.3700000047683716,5243.0,5541.0,27,6685.0,0,8.807621955871582
100.0,1.4900000095367432,416.0,416.0,16,1295.0,0,7.166265964508057
100.0,0.7699999809265137,117.0,117.0,9,150.0,1,5.0106353759765625
74.0,0.18000000715255737,142.0,192.0,15,436.0,0,6.077642440795898
87.9000015258789,0.3700000047683716,343.0,390.0,9,1228.0,0,7.113142013549805
92.80000305175781,0.3799999952316284,308.0,332.0,14,635.0,0,6.453625202178955
79.5,0.41999998688697815,454.0,571.0,14,962.0,1,6.869014263153076
100.0,0.4000000059604645,78.0,78.0,12,82.0,1,4.406719207763672
100.0,4.119999885559082,441.0,441.0,6,12000.0,1,9.392662048339844
100.0,0.4399999976158142,99.0,99.0,6,99.0,1,4.595119953155518
87.19999694824219,0.4099999964237213,170.0,195.0,6,202.0,1,5.308267593383789
100.0,2.0,212.0,212.0,7,327.0,1,5.7899603843688965
89.0999984741211,0.5,1099.0,1233.0,7,1997.0,1,7.599401473999023
100.0,0.07999999821186066,226.0,226.0,6,449.0,1,6.107022762298584
100.0,0.23000000417232513,157.0,157.0,5,185.0,1,5.220355987548828
100.0,1.2699999809265137,773.0,773.0,30,923.0,1,6.827629089355469
44.70000076293945,1.0,519.0,1162.0,6,6358.0,1,8.757469177246094
100.0,0.33000001311302185,106.0,106.0,7,119.0,1,4.779123306274414
87.5999984741211,0.4099999964237213,254.0,290.0,9,338.0,1,5.82304573059082
66.30000305175781,0.6100000143051147,1202.0,1813.0,9,8208.0,0,9.012864112854004
100.0,0.1599999964237213,488.0,488.0,5,503.0,1,6.220590114593506
100.0,0.4399999976158142,127.0,127.0,29,214.0,1,5.365975856781006
100.0,0.7400000095367432,131.0,131.0,5,159.0,0,5.068904399871826
