attend,termGPA,priGPA,ACT,final,atndrte,hwrte,frosh,soph,missed,stndfnl
24,2.9200000762939453,3.0999999046325684,22,24,75.0,100.0,0,1,8,-0.36764705181121826
16,2.200000047683716,2.0,22,29,50.0,12.5,0,1,16,0.6827731132507324
10,0.800000011920929,1.7999999523162842,21,17,31.25,12.5,0,1,22,-1.8382352590560913
28,2.25,2.5199999809265137,20,24,87.5,75.0,0,0,4,-0.36764705181121826
30,3.4700000286102295,2.9700000286102295,30,35,93.75,100.0,0,1,2,1.943277359008789
11,2.049999952316284,2.2699999809265137,20,22,34.375,75.0,1,0,21,-0.7878151535987854
27,3.4200000762939453,3.130000114440918,25,24,84.375,87.5,1,0,5,-0.36764705181121826
27,2.109999895095825,2.1600000858306885,25,31,84.375,87.5,0,0,5,1.1029411554336548
20,2.4700000286102295,2.059999942779541,20,27,62.5,87.5,1,0,12,0.26260504126548767
18,1.1399999856948853,2.109999895095825,20,18,56.25,37.5,0,1,14,-1.628151297569275
10,0.625,2.009999990463257,22,24,31.25,50.0,0,1,22,-0.36764705181121826
27,3.2100000381469727,3.240000009536743,27,22,84.375,100.0,0,1,5,-0.7878151535987854
31,3.7699999809265137,3.5299999713897705,23,28,96.875,100.0,0,1,1,0.47268906235694885
32,2.859999895095825,2.4100000858306885,17,29,100.0,100.0,0,1,0,0.6827731132507324
30,3.2699999809265137,2.619999885559082,24,28,93.75,100.0,0,1,2,0.47268906235694885
31,2.7899999618530273,3.130000114440918,25,31,96.875,100.0,0,0,1,1.1029411554336548
32,3.2699999809265137,2.950000047683716,22,30,100.0,100.0,0,1,0,0.8928571343421936
28,2.740000009536743,2.950000047683716,22,26,87.5,87.5,0,0,4,0.052521008998155594
29,3.890000104904175,3.6600000858306885,27,28,90.625,100.0,0,1,3,0.47268906235694885
17,2.069999933242798,2.049999952316284,23,24,53.125,62.5,1,0,15,-0.36764705181121826
26,3.880000114440918,3.0799999237060547,27,36,81.25,100.0,0,0,6,2.1533613204956055
18,2.809999942779541,2.2799999713897705,22,24,56.25,87.5,0,1,14,-0.36764705181121826
28,2.5399999618530273,2.390000104904175,19,22,87.5,100.0,1,0,4,-0.7878151535987854
32,3.75,2.559999942779541,20,29,100.0,100.0,1,0,0,0.6827731132507324
31,1.75,2.2100000381469727,20,23,96.875,100.0,0,0,1,-0.5777310729026794
18,2.799999952316284,2.859999895095825,26,25,56.25,75.0,0,1,14,-0.15756303071975708
24,3.369999885559082,2.950000047683716,26,28,75.0,75.0,0,1,8,0.47268906235694885
30,3.25,3.0,21,27,93.75,100.0,1,0,2,0.26260504126548767
31,3.700000047683716,3.4100000858306885,28,34,96.875,100.0,0,1,1,1.733193278312683
32,3.0399999618530273,3.0,21,28,100.0,100.0,0,1,0,0.47268906235694885
26,1.7699999809265137,1.3799999952316284,21,21,81.25,100.0,1,0,6,-0.9978991746902466
21,1.8799999952316284,2.2699999809265137,27,20,65.625,37.5,1,0,11,-1.207983136177063
25,2.390000104904175,2.4200000762939453,28,23,78.125,62.5,1,0,7,-0.5777310729026794
23,2.9700000286102295,2.619999885559082,20,34,71.875,100.0,0,1,9,1.733193278312683
29,2.4200000762939453,3.009999990463257,24,26,90.625,100.0,0,0,3,0.052521008998155594
16,0.4620000123977661,1.9500000476837158,19,22,50.0,62.5,0,0,16,-0.7878151535987854
31,3.109999895095825,2.8299999237060547,24,25,96.875,100.0,0,1,1,-0.15756303071975708
24,2.880000114440918,3.049999952316284,20,31,75.0,87.5,0,1,8,1.1029411554336548
18,2.0999999046325684,2.509999990463257,22,21,56.25,50.0,0,0,14,-0.9978991746902466
17,1.3200000524520874,1.4800000190734863,23,22,53.125,62.5,0,1,15,-0.7878151535987854
29,1.7699999809265137,1.940000057220459,20,26,90.625,100.0,0,1,3,0.052521008998155594
28,2.640000104904175,2.4600000381469727,21,26,87.5,100.0,0,1,4,0.052521008998155594
23,3.3499999046325684,3.5,28,26,71.875,87.5,0,1,9,0.052521008998155594
19,1.25,2.180000066757202,23,22,59.375,37.5,0,0,13,-0.7878151535987854
31,3.180000066757202,2.4800000190734863,21,27,96.875,100.0,0,0,1,0.26260504126548767
18,3.109999895095825,3.3299999237060547,27,32,56.25,37.5,0,1,14,1.3130252361297607
27,3.0,2.8299999237060547,26,27,84.375,100.0,0,0,5,0.26260504126548767
26,2.6500000953674316,2.6500000953674316,22,27,81.25,87.5,0,1,6,0.26260504126548767
31,2.049999952316284,2.5,15,16,96.875,100.0,0,1,1,-2.0483193397521973
31,3.7699999809265137,3.7799999713897705,25,34,96.875,100.0,0,1,1,1.733193278312683
32,3.569999933242798,3.5399999618530273,19,26,100.0,100.0,0,1,0,0.052521008998155594
29,2.9700000286102295,3.069999933242798,27,25,90.625,87.5,0,1,3,-0.15756303071975708
30,3.2699999809265137,3.7200000286102295,28,30,93.75,87.5,0,1,2,0.8928571343421936
23,2.4600000381469727,2.4800000190734863,24,28,71.875,100.0,0,0,9,0.47268906235694885
26,2.75,3.0999999046325684,24,26,81.25,100.0,0,0,6,0.052521008998155594
31,3.430000066757202,3.5,23,26,96.875,100.0,0,1,1,0.052521008998155594
24,2.7300000190734863,1.9600000381469727,22,22,75.0,100.0,0,1,8,-0.7878151535987854
19,0.8500000238418579,1.840000033378601,18,26,59.375,50.0,0,0,13,0.052521008998155594
31,2.609999895095825,2.7300000190734863,27,23,96.875,87.5,0,1,1,-0.5777310729026794
29,3.4100000858306885,3.4800000190734863,27,26,90.625,100.0,0,1,3,0.052521008998155594
25,1.0,2.309999942779541,18,22,78.125,100.0,0,1,7,-0.7878151535987854
32,2.690000057220459,2.380000114440918,19,19,100.0,100.0,0,1,0,-1.418067216873169
32,3.6600000858306885,3.609999895095825,22,30,100.0,100.0,0,1,0,0.8928571343421936
28,3.1700000762939453,3.0199999809265137,24,27,87.5,100.0,0,1,4,0.26260504126548767
14,1.7999999523162842,1.190000057220459,24,29,43.75,62.5,1,0,18,0.6827731132507324
