female,phsrank,BA,AA,black,hispanic,id,exper,jc,univ,lwage,stotal,smcity,medcity,submed,lgcity,sublg,vlgcity,subvlg,ne,nc,south,totcoll
1,83,1,0,0,0,47946.0,132,0.0,4.166666507720947,2.670694351196289,0.8396046161651611,0,0,0,0,0,0,1,1,0,0,4.166666507720947
1,50,1,0,1,0,47953.0,106,0.8666666746139526,4.0,2.1663215160369873,-2.2264931201934814,0,0,0,1,0,0,0,0,0,0,4.866666793823242
0,44,0,0,0,0,47954.0,139,0.0,0.0,2.6844398975372314,1.1828244924545288,0,0,0,0,0,0,1,1,0,0,0.0
1,81,1,0,0,0,47958.0,142,0.0,0.7333328127861023,2.2485179901123047,0.6565540432929993,0,0,0,0,0,0,0,0,1,0,0.7333328127861023
0,49,0,0,0,0,47962.0,91,0.0,1.9888864755630493,2.1860506534576416,0.0,0,0,1,0,0,0,0,0,1,0,1.9888864755630493
0,50,1,0,0,0,47966.0,53,1.600000023841858,3.0999999046325684,1.6638211011886597,1.0684179067611694,1,0,0,0,0,0,0,1,0,0,4.699999809265137
0,78,0,0,0,0,47979.0,119,0.0,4.433333396911621,2.933856725692749,1.0226552486419678,0,0,0,0,1,0,0,0,0,0,4.433333396911621
0,20,1,0,0,0,47989.0,97,3.433333396911621,2.222216844558716,1.945910096168518,0.17604614794254303,0,0,0,0,1,0,0,1,0,0,5.655550003051758
0,63,1,0,0,0,48006.0,157,0.0,4.900000095367432,2.5862174034118652,0.6565540432929993,1,0,0,0,0,0,0,0,0,1,4.900000095367432
0,80,0,0,1,0,48014.0,156,0.0,1.4916666746139526,2.0251166820526123,-0.48751235008239746,0,0,0,1,0,0,0,0,0,1,1.4916666746139526
1,46,0,0,0,0,48021.0,103,0.0,0.0,2.060971260070801,-0.8993762135505676,0,0,1,0,0,0,0,0,1,0,0.0
0,10,0,0,0,0,48034.0,127,0.0,1.5,1.848618507385254,0.33621543645858765,1,0,0,0,0,0,0,0,1,0,1.5
1,39,1,0,0,0,48044.0,96,0.0,3.43332839012146,2.740839958190918,0.0,0,0,0,0,0,0,1,0,1,0,3.43332839012146
1,76,1,0,0,0,48067.0,119,0.0,4.922216892242432,2.7013607025146484,1.2057058811187744,0,0,0,0,0,0,1,0,1,0,4.922216892242432
1,30,0,1,0,0,48070.0,93,0.0,3.4666666984558105,1.945910096168518,-0.25869908928871155,0,0,1,0,0,0,0,0,1,0,3.4666666984558105
1,92,0,0,0,0,48079.0,76,0.0,0.9666666388511658,1.3862943649291992,0.9997739195823669,0,1,0,0,0,0,0,0,1,0,0.9666666388511658
1,92,1,0,0,0,48081.0,131,0.0,4.288883686065674,2.3336756229400635,1.526044487953186,1,0,0,0,0,0,0,0,0,1,4.288883686065674
0,49,0,0,0,0,48102.0,160,0.0,0.0,2.244955539703369,-0.8764948844909668,1,0,0,0,0,0,0,0,0,1,0.0
1,85,1,0,0,0,48103.0,145,0.0,2.161665916442871,2.207274913787842,1.3429938554763794,0,0,0,0,0,0,0,0,1,0,2.161665916442871
0,44,1,0,0,0,48111.0,107,0.0,5.5555500984191895,2.5649492740631104,0.3819780945777893,0,0,0,0,0,0,0,0,1,0,5.5555500984191895
0,50,0,1,0,0,48114.0,148,0.0,2.200000047683716,2.70805025100708,-1.0137828588485718,0,0,0,0,0,0,0,0,0,1,2.200000047683716
0,50,0,0,0,0,48123.0,166,0.0,0.0,2.1179513931274414,-0.6476816534996033,1,0,0,0,0,0,0,0,0,1,0.0
1,88,1,0,0,0,48133.0,131,0.0,5.011106491088867,3.157170534133911,1.0226552486419678,1,0,0,0,0,0,0,1,0,0,5.011106491088867
0,66,0,0,0,0,48137.0,123,0.0,0.0,1.8484545946121216,-0.3044617176055908,1,0,0,0,0,0,0,0,1,0,0.0
1,40,0,0,0,0,48146.0,79,0.0,2.933333396911621,1.5858025550842285,0.26757144927978516,0,1,0,0,0,0,0,0,1,0,2.933333396911621
0,17,0,0,0,0,48148.0,145,0.0,0.0,2.2995798587799072,0.42774075269699097,1,0,0,0,0,0,0,1,0,0,0.0
1,60,0,0,0,1,48167.0,155,0.0,0.0,2.4849066734313965,0.3133341073989868,1,0,0,0,0,0,0,1,0,0,0.0
0,74,1,0,0,0,48226.0,119,0.0,5.633333206176758,2.740839958190918,0.9082486033439636,0,1,0,0,0,0,0,1,0,0,5.633333206176758
0,9,0,0,0,0,48230.0,161,0.06666657328605652,0.0,2.389596462249756,0.0845208391547203,1,0,0,0,0,0,0,0,1,0,0.06666657328605652
1,83,0,0,0,1,48258.0,71,2.066666603088379,0.0,1.9357548952102661,0.0,1,0,0,0,0,0,0,0,0,0,2.066666603088379
1,38,0,0,0,0,48264.0,140,0.0,0.0,2.1377103328704834,-1.4942907094955444,1,0,0,0,0,0,0,0,0,0,0.0
1,50,1,0,0,0,48277.0,86,0.0888887420296669,6.299998760223389,2.6210389137268066,0.9082486033439636,1,0,0,0,0,0,0,0,0,0,6.388887405395508
0,90,1,0,0,0,48287.0,125,0.0,4.5,2.744417905807495,0.5192660689353943,1,0,0,0,0,0,0,0,0,1,4.5
1,55,0,0,0,0,48308.0,145,0.0,0.0,2.238046646118164,-0.7620882987976074,1,0,0,0,0,0,0,0,1,0,0.0
0,16,0,0,0,0,48313.0,145,0.0,0.0,2.0001683235168457,-0.16717375814914703,1,0,0,0,0,0,0,0,0,1,0.0
0,14,0,0,0,0,48323.0,137,0.0,5.566666603088379,2.9311938285827637,0.290452778339386,0,0,0,0,0,0,1,1,0,0,5.566666603088379
0,28,0,0,0,0,48324.0,144,0.0,0.0,1.9254158735275269,0.4735034108161926,0,0,0,0,0,0,0,0,0,1,0.0
1,24,0,0,0,0,48328.0,48,0.0,0.0,1.8852341175079346,-1.1739522218704224,1,0,0,0,0,0,0,0,0,1,0.0
1,80,1,0,0,0,48330.0,141,0.0,4.133333206176758,2.789322853088379,0.33621543645858765,0,0,0,0,0,0,0,0,1,0,4.133333206176758
0,18,0,0,0,0,48365.0,133,0.0,0.0,1.969815731048584,-0.16717375814914703,1,0,0,0,0,0,0,1,0,0,0.0
0,82,0,0,0,0,48383.0,139,0.0,2.0,2.628284215927124,0.862485945224762,0,0,0,1,0,0,0,0,0,1,2.0
0,52,0,0,0,0,48385.0,148,0.0,0.0,2.5463149547576904,-0.5790376663208008,1,0,0,0,0,0,0,0,0,0,0.0
1,72,0,0,0,0,48386.0,105,0.0,5.833333492279053,2.449188470840454,0.7709606289863586,1,0,0,0,0,0,0,0,1,0,5.833333492279053
1,33,0,0,0,0,48410.0,114,0.0,0.0,1.6582280397415161,-1.6086974143981934,1,0,0,0,0,0,0,0,1,0,0.0
1,63,0,0,0,0,48414.0,109,0.0,0.0,2.6741485595703125,0.33621543645858765,0,0,0,0,0,1,0,0,1,0,0.0
0,1,0,0,0,1,48425.0,154,0.0,0.0,2.169053792953491,-1.082426905632019,0,1,0,0,0,0,0,0,0,0,0.0
1,50,1,0,0,0,48454.0,60,1.899999976158142,2.433333396911621,2.3025851249694824,-0.19005508720874786,0,0,0,0,0,0,0,0,0,0,4.333333492279053
0,63,1,0,0,0,48460.0,70,0.13333314657211304,4.711104393005371,2.4754621982574463,0.4735034108161926,0,0,0,1,0,0,0,0,1,0,4.844437599182129
0,18,0,1,0,0,48466.0,148,2.4666666984558105,0.0,2.9575109481811523,-0.28158038854599,0,0,0,0,0,0,0,0,0,0,2.4666666984558105
0,76,0,1,0,0,48473.0,143,0.0,2.1555521488189697,1.3862943649291992,0.7251980304718018,1,0,0,0,0,0,0,0,1,0,2.1555521488189697
0,29,0,0,0,0,48478.0,155,0.0,0.0,3.0602707862854004,1.1599432229995728,0,0,0,0,1,0,0,1,0,0,0.0
0,34,0,0,0,0,48503.0,105,0.0,0.0,2.2485289573669434,-0.3502243757247925,1,0,0,0,0,0,0,0,0,0,0.0
1,97,1,0,0,0,48511.0,127,0.0,3.577773332595825,2.0149030685424805,0.0,0,0,0,0,0,1,0,0,0,0,3.577773332595825
0,6,0,0,0,0,48517.0,154,0.0,0.0,2.397895336151123,-0.28158038854599,0,0,1,0,0,0,0,1,0,0,0.0
0,45,1,0,0,0,48529.0,65,1.6444427967071533,2.733328342437744,2.0149030685424805,-0.7620882987976074,0,0,0,0,0,0,0,0,1,0,4.377771377563477
1,53,1,0,0,0,48555.0,103,0.9333333373069763,4.733325004577637,2.6296746730804443,0.10740216076374054,0,1,0,0,0,0,0,0,0,0,5.666658401489258
1,50,0,0,0,0,48556.0,128,0.0,0.0,2.8564701080322266,0.6107913851737976,0,0,0,0,1,0,0,0,0,1,0.0
1,91,1,0,0,0,48559.0,136,1.1777760982513428,3.166665554046631,2.1521365642547607,0.0,0,1,0,0,0,0,0,0,0,0,4.3444414138793945
0,86,0,1,0,0,48576.0,145,2.0,1.2999999523162842,2.525728702545166,0.9082486033439636,0,0,1,0,0,0,0,0,0,0,3.299999952316284
1,42,0,0,0,0,48606.0,27,0.0,0.0,1.7491998672485352,-1.3341214656829834,0,0,1,0,0,0,0,0,0,0,0.0
0,33,0,0,0,0,48607.0,139,0.0,0.0,2.658205986022949,-0.48751235008239746,1,0,0,0,0,0,0,0,0,0,0.0
1,73,0,0,0,1,48627.0,112,0.0,0.0,1.4469189643859863,0.0,0,0,0,1,0,0,0,0,1,0,0.0
1,10,0,0,0,1,48629.0,164,0.0,0.0,1.7917594909667969,-2.1578493118286133,0,0,0,0,0,0,1,0,1,0,0.0
0,52,0,0,0,0,48662.0,80,0.0,0.0,2.995732307434082,0.038758181035518646,1,0,0,0,0,0,0,0,0,0,0.0
1,64,0,0,0,0,48671.0,138,0.0,0.0,2.3693082332611084,0.17604614794254303,1,0,0,0,0,0,0,1,0,0,0.0
1,86,0,0,0,0,48700.0,150,0.0,1.2000000476837158,2.631516218185425,1.0455366373062134,0,0,0,0,0,0,1,1,0,0,1.2000000476837158
1,97,1,0,0,0,48703.0,128,2.0888864994049072,1.999998927116394,1.6274564266204834,1.0455366373062134,1,0,0,0,0,0,0,0,1,0,4.088885307312012
1,87,0,1,0,0,48712.0,84,2.7999958992004395,0.10000000149011612,2.756840467453003,0.8396046161651611,1,0,0,0,0,0,0,0,0,0,2.899995803833008
1,95,1,0,0,0,48714.0,93,0.0,4.599999904632568,2.18377423286438,-0.2129364162683487,1,0,0,0,0,0,0,0,0,1,4.599999904632568
1,50,0,0,0,0,48715.0,136,2.444441795349121,0.0,2.995732307434082,-0.1442924439907074,0,0,1,0,0,0,0,0,0,1,2.444441795349121
1,57,0,0,0,0,48721.0,163,0.0,0.0,2.5649492740631104,1.3658751249313354,0,0,0,0,0,0,0,0,0,0,0.0
0,48,0,0,0,0,48727.0,115,0.0,0.0,1.7047480344772339,0.26757144927978516,0,0,0,0,0,0,0,0,0,1,0.0
1,95,0,0,0,0,48747.0,141,3.8333332538604736,0.0,2.65675687789917,1.1370619535446167,1,0,0,0,0,0,0,0,1,0,3.8333332538604736
0,31,0,0,0,1,48749.0,162,0.0,0.0,2.3025851249694824,-1.929036021232605,0,0,0,1,0,0,0,0,0,0,0.0
0,79,1,0,0,0,48761.0,109,0.0,5.144437789916992,1.6677067279815674,1.4345191717147827,0,0,0,0,0,1,0,0,0,0,5.144437789916992
1,79,0,0,0,0,48776.0,153,1.399999976158142,0.0,2.3754963874816895,0.10740216076374054,0,0,0,0,0,0,0,0,0,0,1.399999976158142
0,75,1,0,0,0,48782.0,107,0.0,4.677771091461182,2.883913278579712,1.1599432229995728,1,0,0,0,0,0,0,0,1,0,4.677771091461182
0,30,0,0,0,0,48784.0,61,0.0,1.100000023841858,2.4336133003234863,-0.39598703384399414,1,0,0,0,0,0,0,1,0,0,1.100000023841858
0,0,0,0,0,0,48802.0,140,0.0,0.0,1.5224266052246094,-0.9451388716697693,0,0,1,0,0,0,0,0,0,1,0.0
0,3,0,0,0,1,48803.0,142,0.0,0.0,1.3217558860778809,-1.2654775381088257,1,0,0,0,0,0,0,0,0,0,0.0
1,16,0,1,0,0,48809.0,145,0.0,2.066666603088379,1.6582280397415161,-0.23581774532794952,0,1,0,0,0,0,0,0,1,0,2.066666603088379
0,21,0,0,0,1,48812.0,166,0.0,0.0,1.5301647186279297,-2.409543752670288,0,0,0,0,0,0,0,0,0,1,0.0
1,90,0,0,1,0,48822.0,108,0.0,6.300000190734863,2.7725887298583984,-0.7163256406784058,0,0,0,1,0,0,0,1,0,0,6.300000190734863
0,34,0,0,0,1,48824.0,138,0.0,0.0,2.551396369934082,-0.8078509569168091,0,0,0,0,0,0,1,1,0,0,0.0
1,50,0,0,0,0,48913.0,70,0.0,0.0,1.8430527448654175,-0.6248003244400024,0,0,0,0,0,0,0,0,1,0,0.0
0,28,0,0,0,0,48916.0,78,2.211108446121216,0.0,3.0853443145751953,0.290452778339386,0,0,0,0,1,0,0,1,0,0,2.211108446121216
0,50,0,0,1,0,48929.0,162,0.5333333611488342,0.0,1.8755680322647095,-1.654460072517395,0,0,0,0,1,0,0,0,0,1,0.5333333611488342
1,89,0,0,1,0,48933.0,149,0.0,0.0,2.3025851249694824,-0.5561563372612,0,0,0,1,0,0,0,0,0,1,0.0
1,67,0,0,0,0,48942.0,139,0.0,0.0,1.5581445693969727,0.5879100561141968,0,0,0,0,0,0,0,0,1,0,0.0
0,97,1,0,0,0,48951.0,119,0.0,4.933333396911621,2.3795461654663086,0.8167232871055603,1,0,0,0,0,0,0,1,0,0,4.933333396911621
0,99,1,0,0,0,48970.0,135,0.0,3.4000000953674316,2.9385738372802734,1.2285871505737305,0,1,0,0,0,0,0,0,1,0,3.4000000953674316
1,76,1,0,0,1,48974.0,104,0.0,5.199999809265137,2.140066146850586,0.565028727054596,1,0,0,0,0,0,0,0,0,1,5.199999809265137
1,50,1,0,0,0,48994.0,119,0.0,3.7333292961120605,2.397895336151123,0.1531648188829422,1,0,0,0,0,0,0,0,0,1,3.7333292961120605
0,53,0,0,1,0,48998.0,166,0.0,0.0,2.277379274368286,-1.4027653932571411,0,0,1,0,0,0,0,0,0,1,0.0
0,43,1,0,0,0,49016.0,107,0.0,4.633333206176758,2.3418052196502686,0.2218088060617447,1,0,0,0,0,0,0,0,1,0,4.633333206176758
0,8,0,0,0,0,49017.0,148,0.5,0.0,1.9810014963150024,0.3133341073989868,1,0,0,0,0,0,0,1,0,0,0.5
1,66,0,0,0,0,49022.0,149,0.0,0.0,2.890371799468994,-0.32734304666519165,1,0,0,0,0,0,0,0,0,0,0.0
1,91,1,0,0,0,49051.0,93,0.0,4.5333333015441895,1.8971199989318848,0.6565540432929993,0,0,0,1,0,0,0,0,0,1,4.5333333015441895
0,85,1,0,0,0,49060.0,116,0.0888887420296669,3.777775764465332,2.6390573978424072,0.3133341073989868,0,0,1,0,0,0,0,0,1,0,3.866664409637451
0,23,1,0,0,0,49062.0,117,2.2166666984558105,2.433333396911621,2.1505982875823975,-0.6705629825592041,0,0,0,0,0,0,0,0,1,0,4.650000095367432
1,63,0,0,0,0,49078.0,46,0.0,5.111104965209961,2.2203691005706787,0.3819780945777893,1,0,0,0,0,0,0,0,0,1,5.111104965209961
1,47,0,0,0,0,49100.0,97,0.0,0.0,1.3737152814865112,-0.7392069697380066,0,0,0,0,0,0,0,0,0,1,0.0
0,7,0,0,0,0,49104.0,120,2.200000047683716,0.0,1.945910096168518,0.0,0,0,0,0,0,0,0,0,1,0,2.200000047683716
0,6,0,0,0,0,49118.0,163,0.0,0.0,2.525728702545166,-0.8307322859764099,0,0,0,0,0,0,0,0,1,0,0.0
1,39,0,0,1,0,49121.0,164,0.0,0.0,2.2512917518615723,-0.7849696278572083,0,0,0,1,0,0,0,0,0,1,0.0
1,47,0,0,0,0,49126.0,91,0.0,0.0,1.9373016357421875,-1.3112400770187378,0,1,0,0,0,0,0,0,1,0,0.0
0,53,0,0,0,0,49145.0,162,0.0,0.0,1.945910096168518,0.038758181035518646,0,0,0,0,0,0,0,0,1,0,0.0
0,74,0,1,1,0,49150.0,159,2.0444419384002686,0.555554211139679,2.2041449546813965,-0.8536136150360107,0,0,0,1,0,0,0,0,0,1,2.5999960899353027
0,50,0,0,0,0,49160.0,132,0.23333333432674408,1.600000023841858,2.6741485595703125,0.7251980304718018,1,0,0,0,0,0,0,0,0,1,1.8333333730697632
1,43,0,0,0,0,49186.0,166,0.0,0.0,1.589234709739685,-0.19005508720874786,1,0,0,0,0,0,0,1,0,0,0.0
0,50,1,0,0,0,49193.0,157,0.13333334028720856,4.633333206176758,2.032921552658081,0.6107913851737976,0,0,0,0,0,0,0,0,0,1,4.766666412353516
0,12,0,0,0,0,49198.0,158,0.0,0.0,2.527113437652588,-1.1510708332061768,1,0,0,0,0,0,0,0,1,0,0.0
0,74,0,0,0,0,49219.0,166,0.0,0.0,1.8586688041687012,-0.25869908928871155,0,0,0,0,0,0,1,0,0,1,0.0
1,84,1,0,0,0,49221.0,81,0.13333314657211304,4.199995994567871,1.945910096168518,0.6107913851737976,0,0,0,0,0,0,0,0,0,1,4.333329200744629
1,15,0,1,0,0,49234.0,113,0.0,3.700000047683716,1.8458267450332642,-0.3044617176055908,0,0,1,0,0,0,0,1,0,0,3.700000047683716
1,57,0,0,0,0,49269.0,63,0.0,0.0,1.7047480344772339,-0.6476816534996033,0,0,0,0,0,0,0,1,0,0,0.0
1,50,1,0,0,0,49271.0,134,0.0,4.099999904632568,2.8801205158233643,0.9997739195823669,0,0,0,0,0,1,0,0,0,1,4.099999904632568
0,44,1,0,0,1,49291.0,107,0.0,4.866666793823242,1.9356298446655273,-1.4027653932571411,0,0,0,0,0,0,0,0,0,0,4.866666793823242
1,53,0,0,0,0,49323.0,100,0.699999988079071,0.0,1.4554122686386108,-0.6476816534996033,1,0,0,0,0,0,0,1,0,0,0.699999988079071
1,50,0,0,0,0,49335.0,118,0.5333325862884521,0.0,1.7047480344772339,-0.5790376663208008,0,0,0,0,0,0,1,0,0,1,0.5333325862884521
0,72,1,0,0,0,49341.0,121,0.0,4.266666889190674,2.2874715328216553,-0.07564845681190491,0,1,0,0,0,0,0,1,0,0,4.266666889190674
0,70,1,0,0,0,49363.0,162,0.0,4.0,2.1202635765075684,1.388756513595581,1,0,0,0,0,0,0,0,0,1,4.0
0,79,1,0,0,0,49375.0,140,0.0,3.700000047683716,3.25809645652771,0.3133341073989868,0,0,0,0,1,0,0,1,0,0,3.700000047683716
0,83,1,0,0,0,49385.0,139,0.0,4.266666889190674,2.760611057281494,1.3658751249313354,1,0,0,0,0,0,0,1,0,0,4.266666889190674
0,50,0,1,0,1,49393.0,98,2.816666603088379,0.0,2.628777027130127,-1.1968334913253784,0,1,0,0,0,0,0,0,0,0,2.816666603088379
1,57,1,0,0,0,49398.0,156,2.3555521965026855,2.266664743423462,2.19277024269104,0.3133341073989868,0,0,0,1,0,0,0,0,0,1,4.622217178344727
0,44,0,0,0,0,49404.0,138,0.0,0.0,1.9947000741958618,0.6565540432929993,0,0,0,1,0,0,0,0,1,0,0.0
0,80,1,0,0,0,49406.0,114,0.0,7.5,1.6094379425048828,0.862485945224762,1,0,0,0,0,0,0,0,1,0,7.5
0,6,1,0,0,0,49424.0,71,1.5666667222976685,2.0166666507720947,2.7725887298583984,-0.7620882987976074,0,0,0,1,0,0,0,0,0,1,3.5833334922790527
1,9,0,0,0,0,49446.0,30,0.0,0.0,1.2647297382354736,-1.540053367614746,0,0,0,0,0,0,0,0,1,0,0.0
1,56,0,1,0,0,49451.0,65,2.4000000953674316,0.8888856172561646,1.6770962476730347,0.015876853838562965,0,0,0,0,0,0,0,0,1,0,3.2888855934143066
0,49,0,0,0,0,49456.0,143,0.0,0.8055552244186401,2.261762857437134,-1.24259614944458,0,0,0,1,0,0,0,0,1,0,0.8055552244186401
1,80,1,0,0,0,49468.0,113,0.0,4.166666507720947,2.5473220348358154,1.114180564880371,0,0,0,0,1,0,0,1,0,0,4.166666507720947
1,24,0,1,0,0,49470.0,146,2.2444398403167725,0.0,2.642910957336426,0.10740216076374054,1,0,0,0,0,0,0,0,0,0,2.2444398403167725
0,47,1,0,0,0,49495.0,96,2.433333396911621,3.700000047683716,2.6184380054473877,0.0,1,0,0,0,0,0,0,0,0,0,6.133333206176758
0,32,1,0,0,0,49569.0,146,0.0,4.366666793823242,2.444849729537964,1.091299295425415,1,0,0,0,0,0,0,0,1,0,4.366666793823242
1,27,0,0,0,0,49594.0,100,0.0,0.0,2.000293016433716,-1.8603919744491577,1,0,0,0,0,0,0,1,0,0,0.0
0,15,0,0,0,0,49601.0,149,0.0,0.0,2.7829277515411377,-1.6315786838531494,0,0,1,0,0,0,0,0,0,1,0.0
1,24,1,0,0,0,49607.0,136,2.2666666507720947,2.577775001525879,2.813410758972168,0.565028727054596,0,0,0,1,0,0,0,0,1,0,4.8444414138793945
0,65,0,0,0,0,49617.0,139,0.0,5.111104488372803,3.10109281539917,1.3658751249313354,0,0,0,0,1,0,0,0,1,0,5.111104488372803
0,27,0,0,0,0,49621.0,159,0.0,0.0,2.376207113265991,0.26757144927978516,0,0,0,0,0,0,1,0,0,1,0.0
0,18,0,0,0,0,49624.0,62,0.0,3.133333444595337,2.221130132675171,1.526044487953186,0,0,0,0,0,0,1,0,0,1,3.133333444595337
0,3,0,0,0,1,49626.0,155,0.4333333373069763,0.0,2.4832382202148438,-1.3112400770187378,1,0,0,0,0,0,0,0,0,0,0.4333333373069763
0,81,1,0,0,0,49634.0,162,0.0,4.5,2.549445152282715,0.4506220817565918,0,0,0,0,0,0,0,0,0,1,4.5
1,34,0,0,0,0,49635.0,52,0.0,0.0,1.9530274868011475,-0.9222575426101685,1,0,0,0,0,0,0,0,0,1,0.0
1,39,0,0,0,0,49654.0,128,0.0,0.0,1.6620903015136719,-2.4324252605438232,1,0,0,0,0,0,0,1,0,0,0.0
1,95,0,0,0,0,49662.0,151,0.0,0.0,2.1639716625213623,-0.8307322859764099,0,0,0,0,0,0,0,1,0,0,0.0
1,83,0,0,0,0,49684.0,164,0.0,0.0,2.127636432647705,0.1531648188829422,0,0,0,0,0,0,0,1,0,0,0.0
0,25,0,0,1,0,49689.0,128,0.0,0.0,2.0906283855438232,-2.386662483215332,0,0,0,0,0,0,0,0,0,1,0.0
0,62,1,0,0,0,49730.0,48,0.0,4.0,2.1341187953948975,0.6107913851737976,0,0,0,0,1,0,0,0,0,1,4.0
1,70,0,0,0,0,49734.0,160,0.0,0.0,2.140066146850586,-0.6934443116188049,0,0,0,0,0,0,0,1,0,0,0.0
1,21,0,0,1,0,49742.0,96,0.0,0.0,1.4469189643859863,-2.34089994430542,0,0,0,0,1,0,0,0,0,1,0.0
1,50,0,0,0,0,49748.0,162,0.23333333432674408,0.0,2.367123603820801,1.1828244924545288,0,0,0,1,0,0,0,0,0,1,0.23333333432674408
1,66,0,0,1,0,49771.0,78,0.9333333373069763,0.0,2.3330371379852295,-1.7002227306365967,0,0,1,0,0,0,0,0,1,0,0.9333333373069763
1,76,0,0,0,0,49777.0,45,0.0,0.0,1.6094379425048828,-0.07564845681190491,1,0,0,0,0,0,0,0,0,1,0.0
1,91,0,0,0,0,49782.0,148,1.2999989986419678,0.0,2.140066146850586,0.6107913851737976,0,0,0,0,1,0,0,0,0,0,1.2999989986419678
1,58,0,0,0,0,49785.0,112,0.0,0.0,1.9050880670547485,-0.05276712775230408,1,0,0,0,0,0,0,0,1,0,0.0
1,90,0,1,0,0,49796.0,162,0.0,2.9333293437957764,2.6672282218933105,0.0,0,0,1,0,0,0,0,0,1,0,2.9333293437957764
0,92,0,0,0,0,49804.0,111,0.0,0.0,2.165618419647217,1.3201124668121338,0,0,0,0,0,1,0,0,0,1,0.0
1,69,0,0,0,0,49829.0,159,0.6000000238418579,0.0,2.8033604621887207,-0.39598703384399414,0,0,0,0,0,0,0,0,0,0,0.6000000238418579
0,50,1,0,0,0,49834.0,144,0.0,4.0333333015441895,2.346601724624634,0.9540112614631653,0,0,0,0,1,0,0,0,0,1,4.0333333015441895
1,19,0,0,0,0,49842.0,47,0.3777773678302765,0.0,1.2941436767578125,0.061639510095119476,0,1,0,0,0,0,0,0,0,0,0.3777773678302765
0,73,1,0,0,0,49847.0,136,0.0,4.0333333015441895,2.7725887298583984,0.0,0,0,0,0,0,1,0,0,1,0,4.0333333015441895
0,18,0,0,0,1,49848.0,107,0.0,0.0,1.4908536672592163,-2.1807305812835693,0,0,0,0,0,0,1,0,0,0,0.0
0,34,0,0,0,0,49864.0,159,0.0,0.8333333134651184,2.420368194580078,0.0,0,0,0,0,0,0,0,0,0,1,0.8333333134651184
0,90,0,0,0,0,49876.0,151,0.0,0.0,2.525728702545166,0.1531648188829422,1,0,0,0,0,0,0,1,0,0,0.0
1,30,0,0,0,1,49894.0,71,0.0,0.0,2.7171711921691895,-1.929036021232605,0,0,0,0,1,0,0,0,0,1,0.0
1,3,0,0,0,0,49903.0,149,0.0,0.0,1.6582280397415161,-2.4553065299987793,1,0,0,0,0,0,0,0,0,1,0.0
0,7,0,0,0,0,49948.0,154,0.1555553376674652,0.0,2.525728702545166,-0.39598703384399414,0,0,1,0,0,0,0,0,0,1,0.1555553376674652
1,85,0,0,0,0,49952.0,143,0.20000000298023224,0.10000000149011612,2.1972246170043945,1.3658751249313354,1,0,0,0,0,0,0,0,0,1,0.30000001192092896
0,14,0,0,0,0,49976.0,162,0.0,0.0,2.813410758972168,-0.8764948844909668,0,0,0,0,0,0,0,0,1,0,0.0
0,51,0,1,0,0,49999.0,156,3.5333333015441895,0.0,3.25809645652771,0.0,0,0,0,0,0,1,0,0,1,0,3.5333333015441895
1,38,0,0,0,0,50008.0,160,0.0,0.0,1.589234709739685,-1.6086974143981934,1,0,0,0,0,0,0,1,0,0,0.0
1,99,0,0,0,0,50017.0,87,1.155554175376892,1.5111087560653687,2.6173958778381348,1.114180564880371,0,0,0,1,0,0,0,0,0,0,2.6666629314422607
0,53,1,0,0,0,50021.0,138,0.5,5.266666889190674,2.8779492378234863,0.3819780945777893,0,0,0,1,0,0,0,0,0,1,5.766666889190674
0,34,0,0,0,0,50022.0,109,0.36666667461395264,0.22222188115119934,2.079441547393799,-0.6248003244400024,1,0,0,0,0,0,0,0,1,0,0.5888885259628296
1,77,0,0,0,0,50028.0,130,0.0,0.0,2.305081844329834,-0.5103936791419983,0,1,0,0,0,0,0,1,0,0,0.0
1,28,0,0,0,0,50033.0,80,0.0,0.0,1.9810014963150024,-0.8536136150360107,0,1,0,0,0,0,0,0,1,0,0.0
1,44,0,0,0,0,50037.0,61,0.06666657328605652,0.0,1.4231077432632446,0.9768925905227661,0,0,0,0,0,0,0,0,0,0,0.06666657328605652
0,18,0,0,0,0,50040.0,76,0.0,0.0,0.8363410234451294,-0.8536136150360107,0,0,0,0,0,0,0,1,0,0,0.0
1,51,0,0,0,0,50048.0,102,0.0,5.711106300354004,2.602689743041992,0.565028727054596,1,0,0,0,0,0,0,1,0,0,5.711106300354004
0,76,1,0,0,0,50054.0,134,2.2444417476654053,2.133333444595337,2.238046646118164,-0.3044617176055908,0,0,0,0,0,0,0,0,0,1,4.377775192260742
1,19,0,1,0,0,50063.0,150,0.0,2.9666666984558105,2.5902671813964844,0.5192660689353943,1,0,0,0,0,0,0,1,0,0,2.9666666984558105
1,65,0,0,0,0,50066.0,83,2.2333333492279053,0.0,2.2114522457122803,-1.0366642475128174,1,0,0,0,0,0,0,1,0,0,2.2333333492279053
1,79,0,0,0,0,50068.0,125,0.0,0.6222213506698608,1.9867321252822876,-0.2129364162683487,0,0,0,0,0,0,0,0,0,1,0.6222213506698608
1,63,0,0,1,0,50102.0,160,0.0,0.0,2.5314266681671143,-0.39598703384399414,0,0,0,1,0,0,0,0,0,1,0.0
0,19,0,0,0,0,50126.0,165,0.0,0.0,2.7311155796051025,-1.7459853887557983,0,0,0,0,0,0,0,0,0,1,0.0
