narr86,nfarr86,nparr86,pcnv,avgsen,tottime,ptime86,qemp86,inc86,durat,black,hispan,born60,pcnvsq,pt86sq,inc86sq
0,0,0,1.0,0.0,0.0,0,3.0,37.70000076293945,0.0,0,0,0,1.0,0,1421.2900390625
0,0,0,0.6700000166893005,0.0,0.0,0,0.0,0.0,7.0,1,0,0,0.4489000141620636,0,0.0
0,0,0,0.5,0.0,0.0,0,0.0,0.0,15.0,1,0,1,0.25,0,0.0
0,0,0,0.0,0.0,0.0,0,4.0,54.20000076293945,0.0,0,0,1,0.0,0,2937.64013671875
0,0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,0.0,0,0.0
0,0,0,0.6700000166893005,0.0,0.0,0,2.0,7.099999904632568,0.0,0,1,1,0.4489000141620636,0,50.40999984741211
0,0,0,0.0,0.0,0.0,0,4.0,88.5,0.0,0,0,0,0.0,0,7832.25
0,0,0,1.0,0.0,0.0,0,0.0,0.0,1.0,0,0,1,1.0,0,0.0
0,0,0,0.6000000238418579,0.0,0.0,0,2.0,5.0,4.0,0,0,0,0.36000001430511475,0,25.0
0,0,0,0.0,0.0,0.0,0,2.0,28.899999618530273,0.0,0,0,0,0.0,0,835.2099609375
0,0,0,0.0,0.0,0.0,0,0.0,0.0,7.0,0,1,0,0.0,0,0.0
6,3,0,1.0,0.0,0.0,0,0.0,0.0,1.0,1,0,1,1.0,0,0.0
0,0,0,0.0,0.0,0.0,0,3.0,34.099998474121094,0.0,1,0,0,0.0,0,1162.8099365234375
0,0,0,0.3799999952316284,0.0,0.0,0,4.0,179.5,0.0,1,0,0,0.1444000005722046,0,32220.25
0,0,0,0.0,0.0,0.0,0,0.0,0.0,4.0,0,0,0,0.0,0,0.0
0,0,0,0.0,0.0,0.0,0,0.0,0.0,2.0,0,1,1,0.0,0,0.0
0,0,0,1.0,0.0,0.0,0,4.0,98.19999694824219,0.0,0,0,0,1.0,0,9643.2392578125
0,0,0,0.33000001311302185,0.0,0.0,0,1.0,0.4000000059604645,23.0,1,0,0,0.10890001058578491,0,0.1600000113248825
0,0,0,1.0,0.0,0.0,0,4.0,218.39999389648438,0.0,0,1,1,1.0,0,47698.55859375
3,3,0,0.23000000417232513,0.0,0.0,0,0.0,0.0,1.0,1,0,0,0.05290000140666962,0,0.0
1,1,1,0.20000000298023224,0.0,0.0,0,0.0,0.0,9.0,0,1,0,0.04000000283122063,0,0.0
0,0,0,0.33000001311302185,0.0,0.0,0,4.0,124.0999984741211,0.0,0,0,0,0.10890001058578491,0,15400.8095703125
0,0,0,0.0,0.0,0.0,0,4.0,197.10000610351562,0.0,0,0,0,0.0,0,38848.4140625
0,0,0,0.0,0.0,0.0,0,3.0,98.80000305175781,0.0,0,1,0,0.0,0,9761.4404296875
0,0,0,0.5,0.0,0.0,0,0.0,0.0,17.0,0,1,0,0.25,0,0.0
0,0,0,0.5,0.0,0.0,0,0.0,0.0,6.0,0,0,0,0.25,0,0.0
0,0,0,0.0,0.0,0.0,0,4.0,57.400001525878906,0.0,0,0,0,0.0,0,3294.76025390625
0,0,0,0.0,0.0,0.0,0,3.0,56.099998474121094,1.0,0,1,0,0.0,0,3147.209716796875
0,0,0,0.5,0.0,0.0,0,4.0,124.69999694824219,0.0,0,0,0,0.25,0,15550.0888671875
0,0,0,1.0,0.0,0.0,0,4.0,187.60000610351562,0.0,0,0,1,1.0,0,35193.76171875
0,0,0,0.0,0.0,0.0,0,3.0,8.699999809265137,0.0,1,0,0,0.0,0,75.68999481201172
0,0,0,1.0,0.0,0.0,0,3.0,103.19999694824219,0.0,0,0,0,1.0,0,10650.2392578125
1,0,0,0.5,0.0,0.0,0,4.0,62.5,0.0,1,0,1,0.25,0,3906.25
0,0,0,0.0,0.0,0.0,0,4.0,124.0,0.0,0,0,0,0.0,0,15376.0
0,0,0,0.800000011920929,0.0,0.0,0,2.0,21.799999237060547,3.0,0,1,0,0.64000004529953,0,475.2399597167969
0,0,0,0.5,0.0,0.0,0,4.0,42.099998474121094,0.0,0,0,0,0.25,0,1772.409912109375
0,0,0,0.0,0.0,0.0,0,3.0,12.100000381469727,0.0,0,0,0,0.0,0,146.41000366210938
0,0,0,0.0,0.0,0.0,0,4.0,137.0,0.0,1,0,0,0.0,0,18769.0
1,0,0,0.0,0.0,0.0,0,0.0,0.0,2.0,0,0,0,0.0,0,0.0
0,0,0,0.0,0.0,0.0,0,3.0,88.19999694824219,0.0,0,0,0,0.0,0,7779.2392578125
0,0,0,0.0,0.0,0.0,0,4.0,72.5999984741211,0.0,0,0,0,0.0,0,5270.759765625
1,0,0,0.25,0.0,0.0,0,1.0,1.2999999523162842,12.0,0,0,1,0.0625,0,1.6899998188018799
0,0,0,1.0,0.0,0.0,0,2.0,10.100000381469727,0.0,0,0,0,1.0,0,102.010009765625
0,0,0,0.0,0.0,0.0,0,0.0,0.0,3.0,1,0,1,0.0,0,0.0
0,0,0,0.75,18.899999618530273,18.899999618530273,0,4.0,190.60000610351562,0.0,0,0,0,0.5625,0,36328.36328125
0,0,0,0.0,0.0,0.0,0,2.0,20.899999618530273,0.0,0,0,0,0.0,0,436.80999755859375
1,1,0,0.5,0.0,0.0,0,4.0,72.30000305175781,0.0,0,0,0,0.25,0,5227.29052734375
0,0,0,1.0,0.0,0.0,0,4.0,144.3000030517578,0.0,0,1,0,1.0,0,20822.490234375
0,0,0,0.0,0.0,0.0,0,4.0,123.30000305175781,0.0,0,0,0,0.0,0,15202.890625
2,2,0,0.14000000059604645,0.0,0.0,0,0.0,0.0,4.0,1,0,0,0.019600000232458115,0,0.0
0,0,0,0.0,0.0,0.0,0,4.0,55.70000076293945,0.0,0,0,0,0.0,0,3102.489990234375
0,0,0,1.0,0.0,0.0,0,4.0,282.8999938964844,0.0,0,0,1,1.0,0,80032.40625
0,0,0,0.7099999785423279,0.0,0.0,0,3.0,51.79999923706055,4.0,0,1,0,0.50409996509552,0,2683.239990234375
0,0,0,1.0,0.0,0.0,0,1.0,10.199999809265137,1.0,0,0,0,1.0,0,104.03999328613281
0,0,0,0.28999999165534973,0.0,0.0,0,0.0,0.0,7.0,1,0,0,0.08409999310970306,0,0.0
0,0,0,1.0,0.0,0.0,0,1.0,3.5,3.0,0,0,0,1.0,0,12.25
0,0,0,0.0,0.0,0.0,0,0.0,0.0,2.0,0,0,0,0.0,0,0.0
0,0,0,1.0,0.0,0.0,0,4.0,73.0999984741211,0.0,0,0,0,1.0,0,5343.60986328125
0,0,0,0.0,0.0,0.0,0,0.0,0.0,3.0,0,0,0,0.0,0,0.0
0,0,0,0.0,0.0,0.0,0,4.0,139.8000030517578,0.0,0,0,0,0.0,0,19544.041015625
0,0,0,0.0,0.0,0.0,0,4.0,62.5,0.0,1,0,1,0.0,0,3906.25
0,0,0,0.0,0.0,0.0,0,4.0,226.6999969482422,0.0,0,0,1,0.0,0,51392.88671875
0,0,0,0.0,0.0,0.0,0,4.0,142.39999389648438,0.0,0,0,0,0.0,0,20277.7578125
0,0,0,1.0,0.0,0.0,0,1.0,0.6000000238418579,0.0,0,0,0,1.0,0,0.36000001430511475
0,0,0,1.0,0.0,0.0,0,4.0,145.3000030517578,0.0,0,0,0,1.0,0,21112.091796875
4,3,0,0.0,0.0,0.0,0,0.0,0.0,18.0,1,0,0,0.0,0,0.0
2,2,0,0.5,0.0,0.0,0,0.0,0.0,2.0,0,0,0,0.25,0,0.0
0,0,0,1.0,0.0,0.0,0,4.0,36.70000076293945,0.0,0,0,0,1.0,0,1346.8900146484375
0,0,0,1.0,0.0,0.0,0,0.0,0.0,2.0,0,0,1,1.0,0,0.0
0,0,0,0.0,0.0,0.0,0,4.0,55.099998474121094,0.0,1,0,0,0.0,0,3036.009765625
0,0,0,0.17000000178813934,0.0,0.0,12,0.0,0.0,0.0,1,0,1,0.02890000119805336,144,0.0
1,1,0,0.4000000059604645,0.0,0.0,0,2.0,7.599999904632568,25.0,0,0,0,0.1600000113248825,0,57.7599983215332
0,0,0,0.0,0.0,0.0,0,4.0,211.5,0.0,0,1,0,0.0,0,44732.25
0,0,0,1.0,0.0,0.0,0,0.0,0.0,8.0,1,0,0,1.0,0,0.0
2,2,2,0.0,0.0,0.0,0,2.0,7.199999809265137,11.0,0,0,0,0.0,0,51.839996337890625
0,0,0,0.75,0.0,0.0,0,0.0,0.0,18.0,0,1,0,0.5625,0,0.0
1,1,1,1.0,0.0,0.0,0,0.0,0.0,8.0,1,0,1,1.0,0,0.0
0,0,0,1.0,0.0,0.0,0,2.0,110.9000015258789,0.0,0,1,0,1.0,0,12298.810546875
0,0,0,0.0,0.0,0.0,0,4.0,122.0,0.0,0,1,0,0.0,0,14884.0
1,1,0,0.6700000166893005,5.599999904632568,5.599999904632568,0,0.0,0.0,5.0,1,0,0,0.4489000141620636,0,0.0
0,0,0,0.0,0.0,0.0,0,4.0,105.9000015258789,0.0,0,0,0,0.0,0,11214.810546875
0,0,0,0.0,0.0,0.0,0,4.0,108.0999984741211,0.0,0,1,0,0.0,0,11685.609375
0,0,0,0.0,0.0,0.0,0,2.0,6.099999904632568,0.0,0,1,0,0.0,0,37.209999084472656
1,0,1,1.0,0.0,0.0,0,3.0,15.5,1.0,0,0,0,1.0,0,240.25
0,0,0,0.20000000298023224,0.0,0.0,0,2.0,3.799999952316284,0.0,0,0,0,0.04000000283122063,0,14.4399995803833
0,0,0,0.0,0.0,0.0,0,4.0,111.19999694824219,0.0,0,0,0,0.0,0,12365.439453125
0,0,0,0.5,0.0,0.0,0,4.0,120.80000305175781,0.0,0,1,0,0.25,0,14592.640625
0,0,0,0.0,0.0,0.0,0,0.0,0.0,6.0,0,0,1,0.0,0,0.0
0,0,0,0.5,0.0,0.0,0,3.0,23.600000381469727,0.0,0,0,0,0.25,0,556.9600219726562
3,2,1,0.6000000238418579,0.0,0.0,0,3.0,6.699999809265137,2.0,0,1,1,0.36000001430511475,0,44.88999557495117
0,0,0,0.0,0.0,0.0,0,1.0,6.300000190734863,8.0,0,0,0,0.0,0,39.69000244140625
0,0,0,0.5,0.0,0.0,0,4.0,41.599998474121094,0.0,0,1,0,0.25,0,1730.559814453125
0,0,0,0.0,0.0,0.0,0,4.0,52.70000076293945,0.0,0,0,0,0.0,0,2777.2900390625
0,0,0,1.0,0.0,0.0,0,4.0,192.1999969482422,0.0,0,0,0,1.0,0,36940.83984375
1,1,0,1.0,0.0,0.0,0,4.0,100.69999694824219,0.0,0,0,0,1.0,0,10140.4892578125
0,0,0,0.0,0.0,0.0,0,1.0,0.30000001192092896,2.0,0,1,0,0.0,0,0.09000000357627869
3,3,3,0.0,0.0,0.0,0,2.0,5.599999904632568,0.0,1,0,0,0.0,0,31.35999870300293
0,0,0,0.0,0.0,0.0,0,4.0,89.30000305175781,0.0,0,0,0,0.0,0,7974.49072265625
1,0,0,0.0,0.0,0.0,0,3.0,38.5,0.0,0,0,1,0.0,0,1482.25
0,0,0,0.0,0.0,0.0,0,1.0,14.899999618530273,0.0,0,0,0,0.0,0,222.00999450683594
0,0,0,0.0,0.0,0.0,0,2.0,14.399999618530273,2.0,0,0,0,0.0,0,207.3599853515625
0,0,0,0.0,0.0,0.0,0,4.0,85.5,0.0,0,0,1,0.0,0,7310.25
1,1,0,0.0,0.0,0.0,0,4.0,182.5,0.0,0,0,0,0.0,0,33306.25
0,0,0,0.3799999952316284,0.0,0.0,12,0.0,0.0,0.0,0,1,0,0.1444000005722046,144,0.0
0,0,0,0.0,0.0,0.0,0,4.0,125.0999984741211,0.0,0,0,1,0.0,0,15650.009765625
5,3,4,0.0,0.0,0.0,0,0.0,0.0,16.0,0,0,0,0.0,0,0.0
0,0,0,0.6000000238418579,0.0,0.0,0,4.0,88.0999984741211,0.0,0,1,1,0.36000001430511475,0,7761.60986328125
0,0,0,1.0,0.0,0.0,0,4.0,92.5999984741211,0.0,0,0,0,1.0,0,8574.759765625
0,0,0,0.20000000298023224,0.0,0.0,0,0.0,0.0,6.0,1,0,1,0.04000000283122063,0,0.0
0,0,0,1.0,0.0,0.0,0,4.0,132.0,0.0,0,1,1,1.0,0,17424.0
0,0,0,0.5,0.0,0.0,0,0.0,0.0,5.0,0,0,0,0.25,0,0.0
1,0,1,0.0,0.0,0.0,0,4.0,89.5,0.0,0,0,0,0.0,0,8010.25
0,0,0,0.75,0.0,0.0,9,0.0,0.0,3.0,0,1,0,0.5625,81,0.0
0,0,0,0.5,0.0,0.0,0,2.0,4.099999904632568,0.0,1,0,0,0.25,0,16.809999465942383
0,0,0,0.0,0.0,0.0,0,0.0,0.0,3.0,0,0,1,0.0,0,0.0
0,0,0,1.0,0.0,0.0,0,4.0,130.5,0.0,0,0,1,1.0,0,17030.25
1,0,0,0.25,0.0,0.0,0,4.0,83.30000305175781,0.0,0,1,0,0.0625,0,6938.890625
0,0,0,0.0,0.0,0.0,0,4.0,116.0,0.0,1,0,0,0.0,0,13456.0
0,0,0,1.0,0.0,0.0,0,2.0,10.199999809265137,4.0,0,0,0,1.0,0,104.03999328613281
0,0,0,1.0,0.0,0.0,0,2.0,38.400001525878906,1.0,0,1,0,1.0,0,1474.56005859375
0,0,0,1.0,0.0,0.0,0,1.0,10.0,6.0,0,0,0,1.0,0,100.0
1,0,0,0.0,0.0,0.0,0,3.0,23.100000381469727,0.0,0,1,1,0.0,0,533.6100463867188
0,0,0,0.0,0.0,0.0,0,3.0,46.5,0.0,0,0,0,0.0,0,2162.25
0,0,0,1.0,0.0,0.0,0,0.0,0.0,8.0,0,1,1,1.0,0,0.0
0,0,0,1.0,0.0,0.0,0,4.0,23.100000381469727,0.0,0,0,0,1.0,0,533.6100463867188
0,0,0,1.0,0.0,0.0,0,4.0,258.6000061035156,0.0,0,0,0,1.0,0,66873.9609375
0,0,0,1.0,0.0,0.0,0,4.0,142.39999389648438,0.0,0,0,0,1.0,0,20277.7578125
0,0,0,0.0,0.0,0.0,0,4.0,140.1999969482422,0.0,0,0,0,0.0,0,19656.0390625
0,0,0,1.0,0.0,0.0,0,4.0,109.4000015258789,0.0,0,0,0,1.0,0,11968.3603515625
0,0,0,0.5,1.399999976158142,1.399999976158142,0,3.0,4.5,0.0,0,0,0,0.25,0,20.25
0,0,0,0.5,0.0,0.0,0,4.0,88.30000305175781,0.0,0,0,0,0.25,0,7796.890625
0,0,0,0.0,0.0,0.0,0,2.0,15.899999618530273,1.0,0,0,0,0.0,0,252.8099822998047
0,0,0,1.0,0.0,0.0,0,2.0,21.899999618530273,0.0,0,0,0,1.0,0,479.6099853515625
0,0,0,1.0,0.0,0.0,0,3.0,42.5,1.0,0,0,0,1.0,0,1806.25
0,0,0,0.0,0.0,0.0,0,1.0,9.5,0.0,0,0,0,0.0,0,90.25
1,1,1,0.6700000166893005,0.0,0.0,0,3.0,75.19999694824219,0.0,0,0,0,0.4489000141620636,0,5655.03955078125
0,0,0,0.0,0.0,0.0,0,0.0,0.0,8.0,0,0,1,0.0,0,0.0
0,0,0,0.14000000059604645,0.0,0.0,12,0.0,0.0,0.0,1,0,0,0.019600000232458115,144,0.0
0,0,0,0.0,0.0,0.0,0,4.0,108.69999694824219,0.0,1,0,0,0.0,0,11815.689453125
1,0,0,0.6700000166893005,0.0,0.0,0,0.0,0.0,19.0,1,0,0,0.4489000141620636,0,0.0
0,0,0,0.5,0.0,0.0,0,4.0,89.5999984741211,0.0,0,1,0,0.25,0,8028.15966796875
0,0,0,1.0,0.0,0.0,0,1.0,1.899999976158142,3.0,1,0,0,1.0,0,3.609999895095825
0,0,0,1.0,0.0,0.0,0,4.0,75.19999694824219,0.0,0,0,0,1.0,0,5655.03955078125
0,0,0,0.0,0.0,0.0,0,2.0,27.0,0.0,0,0,0,0.0,0,729.0
0,0,0,0.23000000417232513,0.0,0.0,7,0.0,0.0,2.0,1,0,0,0.05290000140666962,49,0.0
0,0,0,0.5,0.0,0.0,0,4.0,95.0999984741211,0.0,0,0,0,0.25,0,9044.009765625
0,0,0,0.5,0.0,0.0,0,0.0,0.0,17.0,0,0,0,0.25,0,0.0
0,0,0,0.0,0.0,0.0,0,3.0,72.5,0.0,0,1,0,0.0,0,5256.25
0,0,0,0.0,0.0,0.0,0,1.0,14.600000381469727,7.0,0,0,0,0.0,0,213.16000366210938
0,0,0,0.5,0.0,0.0,0,4.0,143.10000610351562,0.0,0,0,0,0.25,0,20477.611328125
1,0,0,0.3799999952316284,0.0,0.0,0,2.0,12.699999809265137,0.0,0,0,1,0.1444000005722046,0,161.2899932861328
0,0,0,1.0,0.0,0.0,0,4.0,250.39999389648438,0.0,0,0,0,1.0,0,62700.15625
0,0,0,0.0,0.0,0.0,0,4.0,108.4000015258789,0.0,0,0,0,0.0,0,11750.560546875
1,0,0,0.25,0.0,0.0,0,4.0,102.19999694824219,0.0,0,0,0,0.0625,0,10444.83984375
0,0,0,0.0,0.0,0.0,0,4.0,75.5999984741211,0.0,0,1,0,0.0,0,5715.35986328125
0,0,0,1.0,0.0,0.0,0,4.0,54.20000076293945,0.0,0,0,0,1.0,0,2937.64013671875
0,0,0,0.6700000166893005,0.0,0.0,0,3.0,18.299999237060547,14.0,1,0,0,0.4489000141620636,0,334.8899841308594
0,0,0,0.5,0.0,0.0,0,3.0,41.79999923706055,5.0,1,0,1,0.25,0,1747.239990234375
0,0,0,0.6700000166893005,0.0,0.0,0,4.0,92.5,0.0,1,0,1,0.4489000141620636,0,8556.25
2,2,0,1.0,19.299999237060547,19.299999237060547,0,2.0,14.5,0.0,1,0,1,1.0,0,210.25
1,0,0,0.5,0.0,0.0,0,2.0,38.400001525878906,0.0,0,1,0,0.25,0,1474.56005859375
0,0,0,0.17000000178813934,0.0,0.0,12,0.0,0.0,0.0,0,1,0,0.02890000119805336,144,0.0
0,0,0,1.0,0.0,0.0,0,0.0,0.0,7.0,0,1,0,1.0,0,0.0
1,1,0,0.0,0.0,0.0,0,1.0,1.2000000476837158,3.0,0,0,0,0.0,0,1.440000057220459
0,0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,0,0,1,0.0,0,0.0
2,1,0,0.36000001430511475,0.0,0.0,2,0.0,0.0,13.0,1,0,1,0.12960000336170197,4,0.0
0,0,0,0.0,0.0,0.0,0,4.0,61.900001525878906,0.0,0,1,0,0.0,0,3831.610107421875
0,0,0,0.0,0.0,0.0,0,4.0,174.3000030517578,0.0,0,0,1,0.0,0,30380.490234375
0,0,0,0.0,0.0,0.0,0,1.0,6.900000095367432,0.0,0,0,1,0.0,0,47.61000061035156
1,0,1,0.33000001311302185,0.0,0.0,0,0.0,0.0,2.0,0,0,0,0.10890001058578491,0,0.0
0,0,0,1.0,0.0,0.0,0,3.0,56.900001525878906,1.0,0,0,0,1.0,0,3237.610107421875
2,0,0,0.5,0.0,0.0,0,2.0,2.299999952316284,2.0,0,1,0,0.25,0,5.289999961853027
0,0,0,1.0,0.0,0.0,0,4.0,89.5,0.0,0,1,1,1.0,0,8010.25
2,2,1,1.0,0.0,0.0,0,4.0,82.4000015258789,0.0,0,1,0,1.0,0,6789.76025390625
0,0,0,0.5,0.0,0.0,0,4.0,118.0,0.0,0,0,0,0.25,0,13924.0
0,0,0,0.0,0.0,0.0,0,4.0,41.70000076293945,0.0,0,0,0,0.0,0,1738.8900146484375
0,0,0,0.0,0.0,0.0,0,4.0,175.10000610351562,0.0,1,0,0,0.0,0,30660.01171875
0,0,0,0.0,0.0,0.0,0,0.0,0.0,3.0,0,0,0,0.0,0,0.0
0,0,0,0.0,0.0,0.0,0,4.0,114.30000305175781,0.0,0,0,1,0.0,0,13064.490234375
0,0,0,0.0,0.0,0.0,0,4.0,115.4000015258789,0.0,0,1,0,0.0,0,13317.16015625
0,0,0,0.5,0.0,0.0,0,4.0,12.399999618530273,0.0,0,0,0,0.25,0,153.75999450683594
0,0,0,0.5,0.0,0.0,0,0.0,0.0,11.0,0,0,0,0.25,0,0.0
4,1,0,0.6700000166893005,0.0,0.0,0,0.0,0.0,1.0,0,1,0,0.4489000141620636,0,0.0
0,0,0,1.0,0.0,0.0,0,0.0,0.0,1.0,0,0,1,1.0,0,0.0
2,0,0,0.28999999165534973,0.0,0.0,0,0.0,0.0,4.0,0,1,1,0.08409999310970306,0,0.0
0,0,0,0.0,0.0,0.0,0,0.0,0.0,5.0,0,0,0,0.0,0,0.0
0,0,0,0.0,0.0,0.0,0,4.0,71.4000015258789,0.0,0,0,0,0.0,0,5097.96044921875
0,0,0,0.4000000059604645,0.0,0.0,0,0.0,0.0,8.0,0,1,0,0.1600000113248825,0,0.0
0,0,0,0.5,0.0,0.0,0,3.0,30.700000762939453,0.0,0,0,0,0.25,0,942.4900512695312
0,0,0,0.0,0.0,0.0,0,3.0,88.0,0.0,0,0,0,0.0,0,7744.0
1,1,1,0.25,0.0,0.0,0,0.0,0.0,6.0,0,1,0,0.0625,0,0.0
0,0,0,0.0,0.0,0.0,0,4.0,88.4000015258789,0.0,0,0,0,0.0,0,7814.56005859375
0,0,0,0.0,0.0,0.0,0,0.0,0.0,4.0,0,0,0,0.0,0,0.0
0,0,0,1.0,0.0,0.0,0,2.0,11.300000190734863,0.0,0,0,0,1.0,0,127.69000244140625
0,0,0,0.0,0.0,0.0,0,3.0,83.69999694824219,9.0,0,0,0,0.0,0,7005.689453125
0,0,0,1.0,0.0,0.0,0,4.0,118.80000305175781,0.0,0,1,0,1.0,0,14113.4404296875
1,1,0,0.0,0.0,0.0,0,2.0,73.80000305175781,0.0,0,1,0,0.0,0,5446.4404296875
1,0,1,0.0,0.0,0.0,0,2.0,20.299999237060547,0.0,0,0,0,0.0,0,412.0899658203125
0,0,0,0.5,0.0,0.0,0,1.0,7.800000190734863,25.0,0,1,0,0.25,0,60.840003967285156
0,0,0,1.0,0.0,0.0,0,2.0,44.400001525878906,4.0,0,0,0,1.0,0,1971.360107421875
0,0,0,0.0,0.0,0.0,0,1.0,4.599999904632568,0.0,0,0,0,0.0,0,21.15999984741211
0,0,0,0.0,0.0,0.0,0,3.0,34.29999923706055,0.0,0,0,0,0.0,0,1176.489990234375
0,0,0,1.0,0.0,0.0,0,3.0,72.5999984741211,1.0,0,0,0,1.0,0,5270.759765625
0,0,0,1.0,0.0,0.0,0,4.0,171.10000610351562,0.0,0,0,0,1.0,0,29275.212890625
2,2,1,0.5,0.0,0.0,0,0.0,0.0,7.0,1,0,0,0.25,0,0.0
0,0,0,0.5,0.0,0.0,0,4.0,271.5,0.0,0,0,0,0.25,0,73712.25
0,0,0,0.0,0.0,0.0,0,0.0,0.0,4.0,0,0,0,0.0,0,0.0
1,1,0,1.0,0.0,0.0,0,4.0,113.5,0.0,1,0,1,1.0,0,12882.25
0,0,0,0.33000001311302185,0.0,0.0,0,2.0,5.599999904632568,1.0,0,0,0,0.10890001058578491,0,31.35999870300293
0,0,0,0.0,0.0,0.0,0,1.0,4.099999904632568,1.0,0,0,1,0.0,0,16.809999465942383
0,0,0,1.0,0.0,0.0,0,4.0,250.89999389648438,0.0,1,0,0,1.0,0,62950.80859375
0,0,0,1.0,0.0,0.0,0,0.0,0.0,6.0,0,0,0,1.0,0,0.0
0,0,0,1.0,0.0,0.0,0,0.0,0.0,6.0,0,0,0,1.0,0,0.0
0,0,0,0.0,0.0,0.0,0,4.0,133.5,0.0,1,0,1,0.0,0,17822.25
0,0,0,1.0,0.0,0.0,0,4.0,63.20000076293945,0.0,0,0,0,1.0,0,3994.239990234375
2,2,0,0.5,0.0,0.0,0,0.0,0.0,6.0,0,1,0,0.25,0,0.0
1,0,0,0.0,0.0,0.0,0,2.0,21.799999237060547,0.0,0,0,0,0.0,0,475.2399597167969
0,0,0,0.0,0.0,0.0,0,4.0,147.3000030517578,0.0,1,0,0,0.0,0,21697.291015625
0,0,0,0.0,0.0,0.0,0,4.0,69.30000305175781,0.0,0,0,0,0.0,0,4802.490234375
0,0,0,0.6700000166893005,0.0,0.0,0,3.0,31.799999237060547,0.0,0,1,0,0.4489000141620636,0,1011.2399291992188
0,0,0,0.0,0.0,0.0,0,4.0,152.1999969482422,0.0,0,1,1,0.0,0,23164.83984375
1,1,1,0.5,0.0,0.0,0,1.0,5.199999809265137,0.0,1,0,0,0.25,0,27.039997100830078
0,0,0,1.0,0.0,0.0,0,4.0,41.29999923706055,0.0,0,0,1,1.0,0,1705.68994140625
0,0,0,1.0,0.0,0.0,0,4.0,504.3999938964844,0.0,0,0,0,1.0,0,254419.359375
0,0,0,0.0,0.0,0.0,0,2.0,11.800000190734863,1.0,1,0,1,0.0,0,139.24000549316406
0,0,0,0.5,0.0,0.0,0,3.0,12.5,0.0,0,0,0,0.25,0,156.25
0,0,0,0.6700000166893005,0.0,0.0,12,0.0,0.0,0.0,0,0,0,0.4489000141620636,144,0.0
0,0,0,1.0,0.0,0.0,0,4.0,122.69999694824219,0.0,0,0,0,1.0,0,15055.2890625
0,0,0,1.0,0.0,0.0,0,4.0,210.10000610351562,0.0,0,0,0,1.0,0,44142.01171875
0,0,0,0.5,0.0,0.0,0,3.0,15.699999809265137,0.0,0,0,1,0.25,0,246.489990234375
0,0,0,1.0,0.0,0.0,0,2.0,27.100000381469727,6.0,0,0,0,1.0,0,734.4100341796875
0,0,0,1.0,0.0,0.0,0,4.0,15.199999809265137,0.0,0,0,0,1.0,0,231.0399932861328
0,0,0,1.0,0.0,0.0,0,4.0,153.1999969482422,0.0,0,0,0,1.0,0,23470.23828125
0,0,0,0.0,0.0,0.0,0,4.0,104.5999984741211,0.0,0,1,0,0.0,0,10941.16015625
0,0,0,1.0,0.0,0.0,0,1.0,3.799999952316284,0.0,0,0,0,1.0,0,14.4399995803833
0,0,0,1.0,0.0,0.0,0,0.0,0.0,5.0,1,0,1,1.0,0,0.0
0,0,0,0.0,0.0,0.0,0,3.0,59.79999923706055,0.0,0,1,1,0.0,0,3576.039794921875
0,0,0,1.0,0.0,0.0,0,1.0,0.5,0.0,0,0,1,1.0,0,0.25
0,0,0,1.0,0.0,0.0,0,2.0,26.399999618530273,0.0,0,0,0,1.0,0,696.9599609375
2,1,0,0.0,0.0,0.0,0,0.0,0.0,25.0,1,0,0,0.0,0,0.0
0,0,0,0.0,0.0,0.0,0,3.0,143.39999389648438,0.0,0,0,0,0.0,0,20563.55859375
0,0,0,0.0,0.0,0.0,0,4.0,50.0,0.0,0,0,0,0.0,0,2500.0
0,0,0,0.5,0.0,0.0,0,1.0,2.0999999046325684,11.0,0,0,0,0.25,0,4.409999370574951
1,0,0,0.0,0.0,0.0,0,3.0,75.4000015258789,0.0,0,0,0,0.0,0,5685.16015625
1,1,1,0.30000001192092896,0.0,0.0,0,0.0,0.0,2.0,1,0,1,0.09000000357627869,0,0.0
1,0,0,0.0,0.0,0.0,0,0.0,0.0,2.0,0,0,0,0.0,0,0.0
0,0,0,0.0,0.0,0.0,0,3.0,161.8000030517578,0.0,0,0,0,0.0,0,26179.240234375
0,0,0,0.0,0.0,0.0,0,4.0,219.10000610351562,0.0,1,0,1,0.0,0,48004.8125
0,0,0,1.0,0.0,0.0,0,0.0,0.0,7.0,0,0,0,1.0,0,0.0
0,0,0,0.5,0.0,0.0,12,0.0,0.0,0.0,0,1,0,0.25,144,0.0
0,0,0,1.0,0.0,0.0,0,4.0,67.30000305175781,0.0,0,0,0,1.0,0,4529.29052734375
0,0,0,1.0,0.0,0.0,0,0.0,0.0,4.0,1,0,1,1.0,0,0.0
0,0,0,1.0,0.0,0.0,0,2.0,24.700000762939453,0.0,0,0,1,1.0,0,610.0900268554688
0,0,0,0.5,0.0,0.0,10,0.0,0.0,1.0,0,0,0,0.25,100,0.0
0,0,0,0.25,0.0,0.0,0,4.0,124.0999984741211,0.0,0,0,0,0.0625,0,15400.8095703125
0,0,0,0.0,0.0,0.0,0,4.0,67.19999694824219,0.0,0,1,0,0.0,0,4515.83935546875
