year,age,agesq,nbh,cbd,inst,linst,price,rooms,area,land,baths,dist,ldist,lprice,y81,larea,lland,linstsq
1981,7,49.0,0,20000.0,19000.0,9.85219955444336,115000.0,6,1848,46300.0,2,26500.0,10.184900283813477,11.652687072753906,1,7.521859169006348,10.742897033691406,97.06583404541016
1981,6,36.0,3,27000.0,26000.0,10.166000366210938,133500.0,7,2648,46609.0,3,33000.0,10.40425968170166,11.801856994628906,1,7.8815598487854,10.74954891204834,103.34756469726562
1981,4,16.0,3,26000.0,26000.0,10.166000366210938,128000.0,7,2464,43560.0,3,32700.0,10.395130157470703,11.759785652160645,1,7.80954122543335,10.681894302368164,103.34756469726562
1981,5,25.0,3,30000.0,29000.0,10.274999618530273,105000.0,7,1998,67954.0,3,36400.0,10.502320289611816,11.561716079711914,1,7.599902153015137,11.126585960388184,105.57561492919922
1981,16,256.0,0,33000.0,33000.0,10.404000282287598,90000.0,6,1549,44431.0,1,38900.0,10.568750381469727,11.407565116882324,1,7.345365047454834,10.701692581176758,108.24322509765625
1981,12,144.0,0,11000.0,13000.0,9.472700119018555,270000.0,7,3334,43560.0,3,15000.0,9.615804672241211,12.506176948547363,1,8.11192798614502,10.681894302368164,89.73204803466797
1981,26,676.0,0,13000.0,14000.0,9.546799659729004,70000.0,6,1526,28314.0,1,17600.0,9.775653839111328,11.156250953674316,1,7.330405235290527,10.25111198425293,91.1413803100586
1981,3,9.0,0,14000.0,15000.0,9.615799903869629,98000.0,6,1197,50965.0,2,18700.0,9.836278915405273,11.492722511291504,1,7.087573528289795,10.838894844055176,92.46360778808594
1981,1,1.0,0,12000.0,13000.0,9.472700119018555,103900.0,7,1836,35284.0,3,17400.0,9.764225006103516,11.551183700561523,1,7.515344619750977,10.471184730529785,89.73204803466797
1981,6,36.0,0,12000.0,12000.0,9.3927001953125,101100.0,7,2856,29955.0,2,17700.0,9.781319618225098,11.523865699768066,1,7.95717716217041,10.307451248168945,88.22281646728516
1981,1,1.0,0,12000.0,13000.0,9.472700119018555,107900.0,7,1836,35121.0,2,17600.0,9.775653839111328,11.588959693908691,1,7.515344619750977,10.466554641723633,89.73204803466797
1981,15,225.0,4,6000.0,6000.0,8.69950008392334,62000.0,6,1133,5000.0,1,13800.0,9.532423973083496,11.034889221191406,1,7.032624244689941,8.517192840576172,75.68130493164062
1981,1,1.0,4,6000.0,5000.0,8.517200469970703,96750.0,7,1242,23087.0,2,13400.0,9.503009796142578,11.479886054992676,1,7.124478340148926,10.047024726867676,72.5427017211914
1981,36,1296.0,4,6000.0,6000.0,8.69950008392334,79500.0,5,2216,10000.0,2,13400.0,9.503009796142578,11.283512115478516,1,7.7034592628479,9.21034049987793,75.68130493164062
1981,0,0.0,4,6000.0,5000.0,8.517200469970703,97900.0,7,1226,13068.0,2,13100.0,9.480367660522461,11.49170207977295,1,7.111512184143066,9.477921485900879,72.5427017211914
1981,0,0.0,4,6000.0,5000.0,8.517200469970703,103900.0,7,1910,20909.0,2,13200.0,9.487972259521484,11.551183700561523,1,7.554858684539795,9.947935104370117,72.5427017211914
1981,3,9.0,4,5000.0,6000.0,8.69950008392334,70000.0,6,1728,10938.0,2,12800.0,9.457200050354004,11.156250953674316,1,7.4547200202941895,9.29999828338623,75.68130493164062
1981,26,676.0,0,10000.0,10000.0,9.21030044555664,175000.0,6,1842,29130.0,2,16900.0,9.735069274902344,12.072541236877441,1,7.518607139587402,10.279523849487305,84.82963562011719
1981,65,4225.0,0,10000.0,10000.0,9.21030044555664,80000.0,5,2384,10000.0,2,17000.0,9.740968704223633,11.28978157043457,1,7.7765350341796875,9.21034049987793,84.82963562011719
1981,25,625.0,0,10000.0,10000.0,9.21030044555664,60000.0,6,1388,7500.0,1,16900.0,9.735069274902344,11.002099990844727,1,7.235619068145752,8.92265796661377,84.82963562011719
1981,0,0.0,6,24000.0,26000.0,10.166000366210938,144500.0,7,3140,48787.0,3,25000.0,10.126629829406738,11.881034851074219,1,8.05197811126709,10.795219421386719,103.34756469726562
1981,20,400.0,0,15000.0,15000.0,9.615799903869629,97000.0,6,1296,44867.0,2,21300.0,9.966462135314941,11.482466697692871,1,7.1670379638671875,10.711458206176758,92.46360778808594
1981,19,361.0,0,14000.0,15000.0,9.615799903869629,95000.0,5,1148,44182.0,2,20500.0,9.928179740905762,11.461631774902344,1,7.0457763671875,10.696072578430176,92.46360778808594
1981,0,0.0,0,13000.0,13000.0,9.472700119018555,204080.0,7,2261,45465.0,3,19400.0,9.873027801513672,12.22626781463623,1,7.723562240600586,10.724698066711426,89.73204803466797
