wage,educ,exper,tenure,nonwhite,female,married,numdep,smsa,northcen,south,west,construc,ndurman,trcommpu,trade,services,profserv,profocc,clerocc,servocc,lwage,expersq,tenursq
5.949999809265137,11,15,9,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1.7833912372589111,225,81
8.0,12,17,6,0,0,1,2,0,0,1,0,0,0,0,1,0,0,1,0,0,2.079441547393799,289,36
3.0,4,36,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1.0986123085021973,1296,0
5.0,9,31,9,1,0,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1.6094379425048828,961,81
5.5,12,9,4,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1.7047480344772339,81,16
2.6500000953674316,12,42,10,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0.9745596647262573,1764,100
3.0,11,3,0,0,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1.0986123085021973,9,0
4.5,12,37,14,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1.504077434539795,1369,196
17.5,16,23,22,0,0,1,3,1,0,0,1,0,0,0,1,0,0,1,0,0,2.862200975418091,529,484
8.180000305175781,13,21,5,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2.1016921997070312,441,25
9.09000015258789,15,11,12,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,2.2071750164031982,121,144
11.819999694824219,16,35,13,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,2.4697930812835693,1225,169
3.25,12,42,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1.1786550283432007,1764,0
4.5,12,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.504077434539795,9,0
4.5,12,13,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.504077434539795,169,0
3.7100000381469727,9,14,7,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1.3110319375991821,196,49
6.5,10,14,11,0,0,1,3,0,0,1,0,0,0,0,1,0,0,0,0,0,1.8718022108078003,196,121
2.9000000953674316,12,39,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1.0647107362747192,1521,1
5.599999904632568,11,11,8,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1.722766637802124,121,64
2.2300000190734863,8,28,3,0,0,1,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0.8020015954971313,784,9
5.0,6,18,0,0,1,1,3,1,0,0,1,0,0,0,1,0,0,0,0,1,1.6094379425048828,324,0
8.329999923706055,16,6,2,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,2.119863510131836,36,4
2.9000000953674316,12,26,1,0,1,0,4,1,0,1,0,0,0,0,1,0,0,0,1,0,1.0647107362747192,676,1
6.25,12,21,6,0,0,1,3,1,0,1,0,0,0,0,1,0,0,1,0,0,1.8325815200805664,441,36
4.550000190734863,16,34,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1.5151273012161255,1156,4
3.2799999713897705,12,17,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1.1878434419631958,289,4
2.299999952316284,10,2,0,0,1,0,4,1,1,0,0,0,0,0,1,0,0,0,0,1,0.832909107208252,4,0
3.299999952316284,13,5,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1.1939224004745483,25,0
3.1500000953674316,13,1,0,0,1,0,4,1,1,0,0,0,0,1,0,0,0,0,1,0,1.1474025249481201,1,0
12.5,14,40,30,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2.525728702545166,1600,900
5.150000095367432,16,39,21,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1.6389967203140259,1521,441
3.130000114440918,10,1,1,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,1,1.1410330533981323,1,1
7.25,12,14,5,0,0,1,3,1,0,0,1,0,0,1,0,0,0,0,0,0,1.9810014963150024,196,25
2.9000000953674316,12,2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1.0647107362747192,4,4
1.75,11,2,1,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,1,0.5596157908439636,4,1
2.890000104904175,0,42,0,0,1,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0612565279006958,1764,0
2.9000000953674316,5,34,0,0,1,1,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1.0647107362747192,1156,0
17.709999084472656,16,10,3,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,2.874129295349121,100,9
6.25,16,4,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.8325815200805664,16,9
2.5999999046325684,9,4,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.9555113911628723,16,0
6.630000114440918,15,21,3,0,1,1,2,0,0,0,1,0,0,0,0,0,1,1,0,0,1.8916047811508179,441,9
3.5,12,31,3,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1.2527629137039185,961,9
6.5,12,20,14,0,0,1,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1.8718022108078003,400,196
3.0,12,36,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1.0986123085021973,1296,1
4.380000114440918,13,7,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1.4770487546920776,49,0
10.0,12,15,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2.3025851249694824,225,0
4.949999809265137,7,25,17,0,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1.599387526512146,625,289
9.0,17,7,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,2.1972246170043945,49,0
1.4299999475479126,12,17,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0.35767441987991333,289,0
3.0799999237060547,12,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.1249295473098755,9,1
9.329999923706055,14,12,11,0,0,1,3,0,0,0,0,0,0,0,0,0,1,1,0,0,2.2332351207733154,144,121
7.5,12,18,5,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,2.0149030685424805,324,25
4.75,13,47,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.5581445693969727,2209,1
5.650000095367432,12,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1.7316555976867676,4,0
15.0,16,14,2,0,1,1,2,0,0,0,1,0,0,0,0,0,1,1,0,0,2.70805025100708,196,4
2.2699999809265137,10,2,0,0,1,0,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0.8197798132896423,4,0
4.670000076293945,15,13,18,0,0,1,3,0,0,0,1,1,0,0,0,0,0,1,0,0,1.5411590337753296,169,324
11.5600004196167,16,5,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2.4475510120391846,25,1
3.5,14,5,4,1,1,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,1.2527629137039185,25,16
