occ,loanamt,action,msa,suffolk,appinc,typur,unit,married,dep,emp,yjob,self,atotinc,cototinc,hexp,price,other,liq,rep,gdlin,lines,mortg,cons,pubrec,hrat,obrat,fixadj,term,apr,prop,inss,inson,gift,cosign,unver,review,netw,unem,min30,bd,mi,old,vr,sch,black,hispan,male,reject,approve,mortno,mortperf,mortlat1,mortlat2,chist,multi,loanprc,thick,white
1,88,1,1120,0,40,0,1,1,0,0,0,1,1900.0,1442.0,934.0,110.0,0.0,24.0,2,1,16.0,2,1,0,28.0,39.0,1,360.0,126.0,1,0,0,1,0,0,3,27.0,4.300000190734863,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0.800000011920929,0,1
1,182,1,1120,0,139,3,1,1,1,0,0,1,9833.0,1833.0,2310.0,282.0,0.0,121.0,1,1,11.0,2,1,0,19.0,19.0,0,180.0,289.0,2,0,0,0,0,1,1,251.0,1.7999999523162842,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0.6453900933265686,0,1
1,114,1,1120,0,52,1,1,0,0,0,0,0,1699.0,2583.0,1125.0,124.0,0.0,9.0,2,1,9.0,2,1,0,26.399999618530273,38.400001525878906,0,360.0,140.0,2,1,0,1,0,0,3,44.0,3.200000047683716,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0.9193548560142517,0,1
1,108,1,1120,0,104,3,1,1,0,0,0,1,8706.0,0.0,1092.0,156.0,0.0,89.0,1,1,9.0,1,3,0,12.539999961853027,17.799999237060547,1,480.0,160.0,2,0,0,0,0,0,3,239.0,4.300000190734863,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0.692307710647583,0,1
1,70,1,1120,0,110,0,1,1,1,0,0,1,5503.0,4490.0,820.2999877929688,90.0,0.0,172.0,1,1,11.0,1,1,0,9.0,20.0,1,300.0,90.0,1,0,0,0,0,0,3,462.20001220703125,3.200000047683716,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0.7777777910232544,0,1
1,90,1,1120,1,41,0,1,1,3,0,0,0,2855.0,542.0,1000.0,101.0,0.0,17.0,0,1,0.0,2,1,0,32.0,43.0,0,360.0,105.0,2,1,0,0,1,0,999,41.0,3.200000047683716,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0.8910890817642212,0,1
1,160,1,1120,0,79,1,1,1,2,0,0,0,6650.0,0.0,1583.0,310.0,0.0,108.0,1,1,10.0,1,2,0,23.799999237060547,30.299999237060547,1,360.0,333.0,2,0,0,0,0,1,1,364.0,4.300000190734863,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0.5161290168762207,0,1
1,130,1,1120,0,55,3,1,1,1,0,0,0,2493.0,2123.0,1267.0,156.0,0.0,33.0,1,1,14.0,1,2,0,27.0,36.0,1,360.0,156.0,2,1,0,0,0,0,2,77.0,3.200000047683716,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0.8333333134651184,0,1
1,160,1,1120,0,71,9,1,1,1,0,0,1,5250.0,688.0,1640.0,256.0,0.0,122.0,1,1,7.0,4,1,0,27.0,27.799999237060547,1,360.0,300.0,3,0,0,0,0,0,5,151.0,10.600000381469727,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0.625,0,1
1,100,1,1120,0,58,1,1,1,0,0,0,0,3016.0,1300.0,1078.0,125.0,0.0,31.399999618530273,1,1,6.0,2,1,0,24.899999618530273,36.400001525878906,0,360.0,125.0,2,0,0,1,0,0,3,44.400001525878906,3.200000047683716,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0.800000011920929,0,1
1,176,1,1120,0,85,3,4,1,2,0,0,1,2500.0,4600.0,1835.0,220.0,0.0,46.0,1,1,5.0,2,1,0,25.0,27.0,0,360.0,220.0,3,0,0,0,0,0,1,185.0,1.7999999523162842,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0.800000011920929,0,1
1,161,3,1120,1,22,9,3,0,3,0,0,0,1830.0,0.0,704.9000244140625,99.0,0.0,3.2039999961853027,1,0,1.0,2,4,0,34.5,35.5,0,360.0,186.0,3,1,1,0,0,1,1,-146.8000030517578,3.200000047683716,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1.6262626647949219,0,0
1,71,1,1120,0,49,1,1,0,0,0,0,0,4160.0,0.0,901.2000122070312,116.5,0.0,81.62999725341797,1,1,5.0,2,1,0,22.280000686645508,28.799999237060547,0,360.0,105.0,1,0,0,0,0,0,1,86.13400268554688,3.200000047683716,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0.6094420552253723,0,1
1,173,3,1120,1,52,0,2,1,3,1,1,0,2647.0,1587.0,1224.0,185.0,0.0,11.0,1,1,12.0,2,1,0,29.0,38.0,0,360.0,194.0,3,1,1,0,0,0,2,-4.0,3.200000047683716,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0.9351351261138916,0,0
1,46,3,1120,0,28,0,1,0,0,0,0,0,2378.0,0.0,636.0,61.0,410.0,9.0,1,1,11.0,1,2,0,28.0,35.0,0,360.0,62.0,1,0,0,1,0,0,1,43.0,3.200000047683716,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0.7540983557701111,0,1
1,108,1,1120,0,66,0,1,1,0,0,0,0,3159.0,2374.0,1144.0,138.0,0.0,38.0,2,1,22.0,2,2,0,21.0,26.0,0,360.0,153.0,2,0,0,0,0,0,1,55.0,3.200000047683716,,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0.782608687877655,0,1
1,78,1,1120,0,666,3,1,0,0,1,0,0,1937.0,1152.0,891.0,86.0,0.0,10.0,2,1,45.0,2,1,0,31.0,32.0,0,360.0,88.0,1,1,0,1,0,0,1,27.0,1.7999999523162842,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0.9069767594337463,0,0
1,158,1,1120,1,69,1,3,1,1,0,0,0,4554.0,1229.0,1798.0,210.0,21.0,42.0,4,1,4.0,2,6,1,31.0,31.0,0,360.0,210.0,3,0,0,1,1,0,4,72.0,4.300000190734863,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0.7523809671401978,1,1
1,90,1,1120,0,45,1,1,0,0,0,0,0,3750.0,0.0,1167.0,123.0,0.0,16.0,0,1,6.0,2,5,0,31.100000381469727,31.100000381469727,0,180.0,135.0,1,0,0,1,0,0,999,26.0,3.200000047683716,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.7317073345184326,0,1
1,140,1,1120,0,82,3,1,1,2,1,1,1,6862.0,0.0,1478.0,175.0,0.0,53.0,2,1,9.0,2,1,0,22.0,25.0,0,360.0,180.0,2,0,0,1,0,0,2,74.0,3.200000047683716,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0.800000011920929,0,1
1,45,1,1120,0,21,0,1,0,0,0,0,0,1776.0,0.0,454.0,51.0,0.0,7.0,1,1,1.0,2,4,0,25.3799991607666,25.399999618530273,1,360.0,50.0,1,0,0,0,0,0,2,8.0,2.0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0.8823529481887817,0,1
1,123,1,1120,0,60,6,1,1,0,0,0,0,2613.0,2417.0,1285.0,137.0,0.0,23.0,2,1,26.0,2,6,0,26.0,34.0,0,360.0,140.0,2,1,0,0,0,0,2,21.0,3.200000047683716,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0.8978102207183838,0,1
1,187,1,1120,0,144,1,1,1,0,0,0,0,7500.0,4467.0,1960.0,235.0,0.0,45.58000183105469,3,1,29.0,2,1,0,16.399999618530273,34.79999923706055,0,360.0,240.0,2,0,0,1,0,0,2,234.75999450683594,3.200000047683716,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0.7957446575164795,1,1
1,187,1,1120,0,91,0,1,1,1,0,0,0,4960.0,2600.0,2319.0,288.0,43.0,53.0,2,1,19.0,1,1,0,31.0,37.0,0,360.0,288.0,2,0,0,0,0,0,4,230.0,3.0999999046325684,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0.6493055820465088,0,1
1,74,1,1120,0,38,8,1,1,3,0,0,0,3173.0,0.0,897.0,78.0,0.0,40.0,1,1,11.0,2,1,0,25.100000381469727,34.400001525878906,0,360.0,82.0,2,1,0,0,0,0,1,68.0,3.0999999046325684,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0.9487179517745972,0,1
1,177,1,1120,0,89,0,1,0,0,0,1,0,2438.0,5200.0,1734.0,197.0,0.0,116.0,3,1,10.0,2,1,0,18.0,27.0,1,300.0,200.0,2,0,0,0,1,0,2,542.0,3.200000047683716,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0.8984771370887756,1,1
1,125,1,1120,0,71,0,1,1,2,0,0,0,2583.0,2330.0,1293.0,226.0,0.0,132.0,0,1,11.0,2,1,0,28.799999237060547,31.299999237060547,0,360.0,226.0,2,0,0,0,0,0,999,120.0,3.200000047683716,,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0.5530973672866821,0,1
1,160,1,1120,0,59,0,1,1,0,0,1,0,2499.0,2458.0,1688.0,188.0,0.0,50.0,2,1,15.0,1,2,0,34.20000076293945,35.900001525878906,0,360.0,190.0,2,1,0,1,0,0,2,81.0,3.0999999046325684,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0.8510638475418091,0,1
1,152,3,1120,1,43,1,3,1,1,0,0,0,3523.0,3230.0,1418.0,160.0,0.0,44.0,1,0,28.0,2,5,0,21.0,32.0,0,360.0,160.0,3,0,0,0,0,1,1,48.0,2.0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0.949999988079071,0,0
1,126,1,1120,0,48,0,1,1,2,0,1,0,3083.0,2168.0,1402.0,241.0,0.0,28.0,0,1,7.0,1,1,0,28.899999618530273,34.70000076293945,0,360.0,241.0,2,0,0,0,0,0,999,189.0,1.7999999523162842,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0.5228216052055359,0,1
1,280,1,1120,0,167,9,1,1,1,0,0,1,13916.0,0.0,3135.0,350.0,0.0,106.0,1,1,18.0,3,1,0,22.0,25.0,0,360.0,175.0,2,0,0,0,0,0,1,479.0,10.600000381469727,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0.800000011920929,0,1
1,88,1,1120,0,21,1,1,0,0,0,0,1,10000.0,2257.0,1104.0,109.9000015258789,0.0,67.0999984741211,2,1,11.0,2,1,0,9.010000228881836,22.0,0,360.0,127.0,1,0,0,0,0,0,3,700.7000122070312,4.300000190734863,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0.800727903842926,0,1
1,121,1,1120,0,51,3,1,1,2,0,0,0,4330.0,0.0,1172.0,134.0,0.0,17.0,2,1,14.0,2,1,0,27.0,38.0,0,180.0,139.0,2,0,0,0,0,0,2,46.0,2.0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0.9029850959777832,0,1
1,240,1,1120,0,105,0,1,1,2,0,0,0,5434.0,3314.0,2461.0,300.0,0.0,24.610000610351562,3,1,16.0,1,3,0,28.0,35.900001525878906,1,360.0,300.0,2,0,0,0,0,0,3,139.8000030517578,4.300000190734863,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0.800000011920929,1,0
1,105,1,1120,0,47,1,1,1,2,0,1,0,1776.0,2171.0,1078.0,230.0,0.0,12.300000190734863,1,1,9.0,3,1,0,28.299999237060547,39.900001525878906,0,360.0,235.0,2,0,0,0,0,0,999,177.1999969482422,2.0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0.45652174949645996,0,1
1,259,1,1120,0,131,0,1,1,0,0,0,0,6333.0,4583.0,2557.0,288.0,0.0,31.0,1,1,21.0,2,2,0,25.0,40.0,1,360.0,309.0,2,1,0,1,0,0,1,18.0,3.200000047683716,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0.8993055820465088,0,1
1,187,1,1120,0,107,0,1,1,0,1,1,0,2625.0,6250.0,1964.0,218.0,0.0,29.0,1,1,32.0,2,2,0,22.0,28.0,1,360.0,220.0,2,1,0,1,0,0,2,67.0,1.7999999523162842,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0.857798159122467,0,1
1,228,1,1120,0,101,8,1,1,0,0,0,0,9083.0,0.0,2086.0,285.0,0.0,159.8000030517578,3,1,8.0,1,1,0,23.0,57.70000076293945,1,360.0,288.0,2,0,0,0,0,0,2,483.0,1.7999999523162842,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0.800000011920929,1,1
1,308,2,1120,0,158,0,1,0,0,0,1,0,8750.0,4167.0,3177.0,385.0,0.0,527.0,4,1,22.0,1,1,0,25.0,36.0,1,360.0,385.0,2,0,0,0,0,0,2,720.0,3.200000047683716,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0.800000011920929,1,1
1,95,1,1120,0,57,1,1,1,3,0,0,0,2666.0,2083.0,1010.0,190.0,0.0,3.299999952316284,1,1,6.0,1,5,0,21.299999237060547,28.200000762939453,0,360.0,190.0,2,0,0,0,0,0,3,-9.300000190734863,4.300000190734863,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0.5,0,1
1,105,3,1120,0,67,0,1,1,0,0,0,1,5500.0,0.0,1384.0,151.0,0.0,3.0,2,0,10.0,1,3,0,23.0,28.0,0,360.0,151.0,1,0,0,0,0,0,0,213.0,3.200000047683716,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0.695364236831665,0,1
1,130,1,1120,0,33,0,1,1,0,0,0,0,2423.0,505.0,1291.0,175.0,0.0,72.0,2,1,7.0,2,2,0,45.0,45.0,1,360.0,180.0,1,0,0,0,0,0,2,90.0,3.200000047683716,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0.7428571581840515,0,1
1,116,1,1120,0,46,3,1,0,0,0,1,0,3813.0,0.0,1211.0,129.0,0.0,26.0,2,1,10.0,2,1,0,33.0,39.0,0,180.0,129.0,1,0,0,0,0,0,2,58.0,3.0999999046325684,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0.8992248177528381,0,1
1,64,1,1120,1,49,1,1,0,0,0,0,0,4003.0,0.0,825.0,79.0,0.0,55.0,1,1,7.0,2,1,0,23.0,23.0,1,360.0,103.0,1,0,0,0,0,0,2,58.0,3.200000047683716,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0.8101266026496887,0,1
1,94,1,1120,0,56,0,1,1,0,1,1,0,3699.0,3333.0,1610.0,195.0,0.0,37.0,1,1,22.0,1,2,0,23.0,38.0,0,360.0,200.0,2,0,0,1,0,0,1,588.0,3.200000047683716,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0.482051283121109,0,1
1,85,1,1120,0,100,3,1,0,0,0,0,0,2707.0,5650.0,1083.0,120.0,0.0,165.0,1,1,25.0,2,1,0,13.0,28.0,0,180.0,135.0,1,0,0,0,0,0,2,136.0,3.200000047683716,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0.7083333134651184,0,1
1,146,1,1120,0,50,0,1,1,1,0,0,0,3074.0,1083.0,1450.0,160.0,0.0,36.0,1,1,12.0,2,1,0,35.0,40.0,1,360.0,160.0,2,1,0,0,0,0,2,161.0,2.0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0.9125000238418579,0,1
1,165,1,1120,0,138,0,1,1,2,0,1,0,8333.0,3167.0,1328.0,316.5,0.0,100.19999694824219,4,1,19.0,1,1,0,12.0,17.0,1,360.0,331.0,2,0,0,0,0,0,1,462.6199951171875,3.200000047683716,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0.521327018737793,1,1
1,180,1,1120,0,84,1,2,0,0,0,0,0,3335.0,3644.0,1813.0,225.0,0.0,54.0,0,1,20.0,2,1,0,25.899999618530273,31.899999618530273,0,360.0,225.0,3,0,0,0,0,0,999,50.0,1.7999999523162842,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0.800000011920929,0,1
1,67,3,1120,1,72,0,1,1,1,0,0,0,3875.0,0.0,746.0,96.0,0.0,38.0,1,1,10.0,2,1,0,19.0,37.0,0,360.0,50.0,1,0,0,0,0,0,1,37.0,3.200000047683716,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0.6979166865348816,0,0
1,80,1,1120,0,53,1,1,0,0,0,0,0,4213.0,0.0,870.0,125.0,0.0,107.0,0,1,5.0,2,1,0,20.600000381469727,30.600000381469727,0,360.0,140.0,2,0,0,0,0,0,999,121.0,3.200000047683716,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0.6399999856948853,0,1
1,228,1,1120,0,123,1,2,1,2,0,0,0,4532.0,4831.0,2289.0,285.0,0.0,209.0,2,1,19.0,2,1,0,25.0,25.0,0,360.0,285.0,3,0,0,0,0,0,1,275.0,1.7999999523162842,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0.800000011920929,0,1
1,98,1,1120,0,50,9,1,1,1,0,0,0,2264.0,1876.0,1029.0,163.0,0.0,95.0,1,1,15.0,2,2,0,24.850000381469727,34.5,0,360.0,165.0,2,0,0,0,0,0,1,93.0,3.200000047683716,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0.6012269854545593,0,0
1,180,1,1120,0,77,0,1,1,3,0,0,0,5463.0,1084.0,1530.0,275.0,0.0,18.0,2,1,21.0,1,2,0,23.0,42.0,1,360.0,275.0,2,0,0,0,0,0,4,359.0,2.0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0.6545454263687134,0,1
1,270,1,1120,0,116,9,1,1,2,0,1,0,7965.0,2884.0,2661.0,360.0,0.0,168.3000030517578,1,1,18.0,1,1,0,25.899999618530273,27.600000381469727,0,360.0,365.0,2,0,0,0,0,0,999,208.85000610351562,3.200000047683716,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0.75,0,0
1,288,1,1120,0,105,0,1,1,0,0,0,0,6750.0,5900.0,2417.0,320.0,0.0,241.0,2,1,40.0,1,3,0,20.0,20.0,1,300.0,376.0,2,0,0,0,0,0,2,844.0,3.200000047683716,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0.8999999761581421,0,1
1,100,3,1120,0,56,0,1,1,0,0,0,0,3000.0,1666.0,968.0,112.0,0.0,13.0,1,0,20.0,2,5,0,20.739999771118164,29.200000762939453,1,480.0,112.0,1,0,0,0,0,0,1,24.0,2.0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0.8928571343421936,0,1
1,132,1,1120,0,73,0,1,1,1,0,0,0,3321.0,2780.0,520.0,132.0,0.0,3.3499999046325684,1,1,8.0,2,1,0,9.0,14.0,0,360.0,165.0,2,0,0,0,0,0,1,48.83700180053711,3.0999999046325684,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1.0,0,1
1,200,1,1120,0,101,0,1,1,3,0,0,0,5167.0,3167.0,1958.0,250.0,0.0,27.0,2,1,23.0,1,5,0,23.0,39.0,1,360.0,305.0,2,0,0,0,0,0,2,-1.0,3.200000047683716,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0.800000011920929,0,1
1,81,2,1120,1,58,0,1,0,1,0,0,0,4723.0,0.0,795.0,101.0,0.0,10.0,2,1,22.0,1,6,0,17.0,33.0,0,360.0,105.0,2,0,0,0,0,0,0,199.0,10.600000381469727,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0.801980197429657,0,1
1,170,1,1120,0,70,0,1,1,1,0,0,0,5678.0,0.0,1722.0,255.0,0.0,37.0,2,1,11.0,1,1,0,28.799999237060547,30.399999618530273,0,360.0,255.0,2,0,0,1,0,0,2,256.0,3.200000047683716,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0.6666666865348816,0,1
1,61,1,1120,1,41,0,1,0,0,0,0,0,3445.0,0.0,621.0,68.0,3.0,4.0,2,1,8.0,2,1,0,17.770000457763672,19.200000762939453,1,360.0,68.0,1,0,0,0,0,0,1,10.0,3.200000047683716,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0.8970588445663452,0,1
1,61,1,1120,0,37,0,1,0,0,0,1,0,3056.0,0.0,728.0,76.0,0.0,44.0,0,1,7.0,2,5,0,23.81999969482422,31.100000381469727,1,360.0,76.0,1,0,0,0,0,0,999,55.0,3.200000047683716,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.8026315569877625,0,1
1,100,1,1120,0,43,3,1,0,1,0,0,0,2038.0,4027.0,967.0,138.0,0.0,106.0,2,1,28.0,1,2,0,15.0,36.0,0,360.0,148.0,2,0,0,0,1,0,2,471.0,3.0999999046325684,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0.7246376872062683,0,1
1,125,1,1120,0,67,3,1,1,3,0,1,0,3500.0,2083.0,1404.0,156.0,0.0,38.0,4,1,34.0,2,1,0,25.0,39.0,0,360.0,160.0,2,0,0,0,0,0,2,56.0,3.5999999046325684,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0.8012820482254028,1,0
1,55,1,1120,0,27,1,1,0,0,0,0,0,2362.0,0.0,715.5,172.0,0.0,85.19999694824219,1,1,15.0,2,1,0,27.829999923706055,30.100000381469727,0,360.0,174.0,2,0,0,0,0,0,1,194.63999938964844,1.7999999523162842,,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0.31976744532585144,0,1
1,200,3,1120,1,93,0,2,0,0,0,0,0,5333.0,2400.0,2047.0,250.0,0.0,28.0,1,0,25.0,2,6,1,26.0,48.0,0,360.0,250.0,3,0,0,0,0,0,1,94.0,3.9000000953674316,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0.800000011920929,0,1
1,272,1,1120,0,95,0,1,1,2,0,0,1,8420.0,2824.0,2938.0,340.0,0.0,18.0,0,1,20.0,1,1,0,26.1299991607666,38.900001525878906,1,360.0,366.0,2,0,0,0,0,0,999,112.0,3.200000047683716,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0.800000011920929,0,0
1,236,1,1120,0,104,9,1,1,2,0,1,0,5000.0,3667.0,2388.0,295.0,0.0,16.5,1,1,10.0,1,1,0,28.200000762939453,29.299999237060547,0,360.0,303.0,2,0,0,0,0,0,999,108.80000305175781,1.7999999523162842,,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0.800000011920929,0,1
1,153,1,1120,0,70,3,1,1,1,0,0,0,4333.0,434.0,1437.0,175.0,0.0,21.0,1,1,11.0,2,1,0,30.0,32.0,0,360.0,177.0,2,1,0,0,0,0,1,53.0,3.200000047683716,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0.8742856979370117,0,1
1,150,1,1120,0,65,0,1,1,4,0,0,1,5384.0,0.0,2887.0,189.0,0.0,79.0,0,1,6.0,1,1,0,53.599998474121094,69.19999694824219,1,360.0,190.0,2,0,0,0,0,0,999,1230.0,3.200000047683716,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0.7936508059501648,0,1
1,137,1,1120,1,59,8,1,1,2,0,0,0,2232.0,2494.0,1359.0,152.0,0.0,46.0,1,1,2.0,1,1,0,28.700000762939453,31.5,0,360.0,152.0,2,1,0,0,0,0,1,202.0,3.200000047683716,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0.9013158082962036,0,0
1,100,1,1120,0,65,1,1,1,0,0,0,0,3250.0,2208.0,1075.0,125.0,0.0,8.0,1,1,16.0,2,1,0,16.0,35.0,0,360.0,155.0,2,0,0,1,0,0,1,11.0,3.5999999046325684,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0.800000011920929,0,1
1,130,1,1120,0,85,6,1,1,0,0,0,0,4750.0,2333.0,1350.0,185.5,0.0,89.9000015258789,0,1,9.0,1,1,0,19.0,20.0,0,360.0,185.5,2,0,0,0,0,0,999,92.9000015258789,3.200000047683716,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0.7008086442947388,0,1
1,150,1,1120,0,72,1,1,0,0,0,0,0,5708.0,0.0,1582.0,230.0,0.0,169.0,0,1,9.0,2,1,0,27.700000762939453,30.399999618530273,0,360.0,230.0,2,0,0,0,0,0,999,431.0,1.7999999523162842,,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0.6521739363670349,0,1
1,257,1,1120,0,84,0,1,1,2,0,1,0,4708.0,2333.0,2474.0,285.0,0.0,17.0,1,1,29.0,1,2,1,35.13999938964844,35.099998474121094,1,480.0,285.0,2,0,0,1,0,0,3,96.0,3.200000047683716,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0.9017543792724609,0,1
1,95,1,1120,0,72,0,1,1,0,0,0,0,3013.0,3033.0,856.0,109.0,0.0,29.0,0,1,8.0,2,4,0,19.0,19.0,1,300.0,114.0,1,0,0,0,0,0,3,29.0,3.200000047683716,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0.8715596199035645,0,1
1,130,1,1120,0,81,0,1,1,0,0,0,0,4405.0,2340.0,1137.0,130.0,0.0,2.569999933242798,4,1,27.0,2,1,0,17.0,29.0,1,360.0,130.0,1,0,0,0,0,0,1,-11.819999694824219,3.0999999046325684,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1.0,1,1
1,141,1,1120,0,82,8,1,0,0,0,0,1,6822.0,0.0,1608.0,176.0,0.0,61.0,2,1,19.0,1,2,0,22.0,36.0,1,360.0,176.0,1,0,0,0,0,0,1,116.0,3.200000047683716,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0.8011363744735718,0,1
1,133,2,1120,1,74,0,3,0,0,0,0,0,6216.0,0.0,1443.0,167.0,0.0,73.0,1,1,5.0,2,1,0,23.0,28.0,0,360.0,167.0,3,0,0,0,0,0,2,95.0,3.9000000953674316,,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0.796407163143158,0,1
1,160,1,1120,0,52,1,1,1,1,0,0,0,4315.0,0.0,1557.0,209.0,0.0,19.0,1,1,9.0,1,1,0,36.09000015258789,37.0,0,360.0,210.0,2,0,0,0,0,0,1,178.0,3.0999999046325684,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0.7655502557754517,0,1
1,118,1,1120,0,44,1,2,1,0,0,0,0,3754.0,3719.0,1165.0,124.0,0.0,3.0,2,1,12.0,1,6,1,15.579999923706055,36.0,0,360.0,140.0,3,1,0,0,0,0,3,-73.0,3.0999999046325684,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0.9516128897666931,0,1
1,150,1,1120,0,49,0,2,1,0,0,0,0,2914.0,2130.0,1688.0,275.0,0.0,139.0,1,1,4.0,2,5,0,34.0,45.0,0,300.0,275.0,2,0,0,0,0,0,4,145.75999450683594,3.200000047683716,,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0.5454545617103577,0,1
1,138,1,1120,0,54,9,1,1,0,1,1,0,1986.0,2500.0,1226.0,172.0,0.0,109.0,1,1,4.0,2,1,0,27.0,39.0,1,360.0,180.0,2,0,0,0,0,0,1,124.0,3.200000047683716,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0.8023256063461304,0,1
